ENG_utterances,HIN_utterances,politeness,sentiment
i want to claim my travel expenses, मैं अपने यात्रा व्यय का दावा करना चाहता हूं,3,1
SIR, महोदय,0,0
Sure! Could you please share your name and last 4 digits of your account number?, ज़रूर! क्या आप कृपया अपना नाम और अपनी खाता संख्या के अंतिम 4 अंक साझा कर सकते हैं?,3,0
My pleasure. I'm glad I could help. Have a great day too!, मेरा सौभाग्य। मैं खुश हूं कि मैं मदद कर सका। आपक दिन भी अच्छा हो!,3,2
Hello! Welcome to Sitara Musical Company! How may I assist you for today?, नमस्ते! सितारा म्यूजिकल कंपनी में आपका स्वागत है! मैं आज के लिए आपकी कैसे सहायता कर सकता हूँ?,3,0
models name, मॉडल का नाम,0,0
and he approved these already, और उसने इन्हें पहले ही मंजूरी दे दी थी,0,0
OK 568423, ठीक है 568423,2,0
YES, हां,2,2
IT FREEZES., यह जमा देता है।,0,2
Thank you for the details. May I know the name of your company as well?, विवरण के लिए धन्यवाद। क्या मैं आपकी कंपनी का नाम भी जान सकता हूँ?,3,0
"Perfect! I appreciate your detailed response, dear customer! Could you please send a copy of the receipt for all these expenses to fortunefinancialsolutions@outlook.com?"," उत्तम! मैं आपकी विस्तृत प्रतिक्रिया की सराहना करता हूं, प्रिय ग्राहक! क्या आप इन सभी खर्चों की रसीद की एक प्रति Fortunefinancialsolutions@outlook.com पर भेज सकते हैं?",3,2
"Thank you, Helen. Could you please let me know the amount of expenses incurred? "," धन्यवाद, हेलेन। क्या आप कृपया मुझे खर्च की गई राशि के बारे में बता सकते हैं?",3,0
Great! Is there anything else that i may help you with?, महान! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Anyone connected, कोई भी जुड़ा,0,0
only one, केवल एक,0,0
"Thanks for waiting! You are facing issues with your Outlook application as it's version is already expired. You will need to upgrade your Outlook to the latest 8.5.6 version. For your convenience, shall I upgrade it for you?","प्रतीक्षा करने के लिए धन्यवाद! आप अपने आउटलुक एप्लिकेशन के साथ समस्याओं का सामना कर रहे हैं क्योंकि इसका संस्करण पहले ही समाप्त हो चुका है। आपको अपने आउटलुक को नवीनतम 8.5.6 संस्करण में अपग्रेड करना होगा। आपकी सुविधा के लिए, क्या मैं इसे आपके लिए अपग्रेड करूँ?",3,1
psr ew-400, psr ew-400,0,0
YES, हां,2,2
no sir thank you, नहीं सर धन्यवाद,3,0
THE COMPANY NAME IS SOUND CLOUD., कंपनी का नाम साउंड क्लाउड है।,0,0
EXPENSES OF $2000, $2000 . के व्यय,0,0
"okay, thank you.", ठीक है धन्यवाद।,3,2
BT software solution from Texas., टेक्सास से बीटी सॉफ्टवेयर समाधान।,0,0
MAAHI, माही,2,0
i need make-up expenses relating to travel, मुझे यात्रा से संबंधित मेकअप खर्च चाहिए,1,0
Thanks for sharing the information. Could you please help me with the total amount that has to be reimbursed?, जानकारी साझा करने के लिए धन्यवाद। क्या आप कृपया मुझे उस कुल राशि में मदद कर सकते हैं जिसकी प्रतिपूर्ति की जानी है?,3,0
Awesome! May I have a moment to update Outlook and Skype for you?, बहुत बढ़िया! क्या मेरे पास आपके लिए आउटलुक और स्काइप को अपडेट करने का समय है?,3,2
"Thank you, Umas. May I know the name of the company you're working at please?"," धन्यवाद, उमास। क्या मैं उस कंपनी का नाम जान सकता हूँ जिस पर आप काम कर रहे हैं?",3,0
Sure! I'll help you out in this regards. Could you please help me with your name and password?, ज़रूर! मैं इस संबंध में आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
arun acount number 2453, अरुण खाता संख्या 2453,0,0
YEAH, हां,2,2
"Hello there! You've reached Linux Software company, how may I help you today?"," नमस्ते! आप लिनक्स सॉफ्टवेयर कंपनी में पहुंच गए हैं, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
Could you please send me a snapshot of receipt or mail the receipt to bluefire@ioei.com?, क्या आप कृपया मुझे रसीद का एक स्नैपशॉट भेज सकते हैं या रसीद को bluefire@ioei.com पर मेल कर सकते हैं?,3,0
Hello! Welcome to the Finance Department of Global Media Enterprises. How may I assist you for today?, नमस्ते! ग्लोबल मीडिया एंटरप्राइजेज के वित्त विभाग में आपका स्वागत है। मैं आज के लिए आपकी कैसे सहायता कर सकता हूँ?,3,0
Good Morning! You are now connected to the live chat customer service. How may I help you today?, शुभ प्रभात! अब आप लाइव चैट ग्राहक सेवा से जुड़े हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
okay fine, अच्छा ठीक है,2,2
please update the skype, कृपया स्काइप अपडेट करें,3,0
sorry, माफ़ करना,2,1
no, नहीं,1,1
"Well, We are currently facing lots of traffic over the site. As there are many users accessing the page which as led to the blocking of the server.  We are in the process of upholding the server. Please try loading the page in 30 minutes.  ","खैर, हम वर्तमान में साइट पर बहुत अधिक ट्रैफ़िक का सामना कर रहे हैं। चूंकि कई उपयोगकर्ता पृष्ठ तक पहुंच रहे हैं जिसके कारण सर्वर अवरुद्ध हो गया है। हम सर्वर को बनाए रखने की प्रक्रिया में हैं। कृपया पृष्ठ को 30 मिनट में लोड करने का प्रयास करें।",3,1
"Thank you, Dell. May I know the name of the company you're working at?"," धन्यवाद, डेल। क्या मैं उस कंपनी का नाम जान सकता हूँ जिस पर आप काम कर रहे हैं?",3,0
hi, नमस्ते,2,0
I want to reimbursed to travel expenses?, मैं यात्रा व्यय की प्रतिपूर्ति करना चाहता हूँ?,1,0
YES IS THAT OKAY FOR ME, हाँ क्या यह मेरे लिए ठीक है,2,2
no thanks," जी नहीं, धन्यवाद",3,1
DECREASE MY ORDER OF ITEMS, मेरे आइटम का ऑर्डर घटाएं,0,1
"I apologize, as the expenses have already been recorded and the amount has been processed I couldn't delete the expenses. "," मैं क्षमा चाहता हूँ, क्योंकि खर्चे पहले ही दर्ज किए जा चुके हैं और राशि संसाधित हो चुकी है, मैं खर्चों को हटा नहीं सका।",3,1
Ok thanks for your confirmation, ठीक है आपकी पुष्टि के लिए धन्यवाद,3,2
Yeah it's resolved, हाँ यह हल हो गया है,0,0
"Hello there! You've reached Blue fire Software company, how may I help you today?"," नमस्ते! आप ब्लू फायर सॉफ्टवेयर कंपनी में पहुंच गए हैं, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
yes, हां,2,0
Awesome! Could you please email the bill to globalsol@pvt.com for reference and then we could go ahead and enter the expenses for you., बहुत बढ़िया! क्या आप संदर्भ के लिए बिल को globalsol@pvt.com पर ईमेल कर सकते हैं और फिर हम आगे बढ़ सकते हैं और आपके लिए खर्च दर्ज कर सकते हैं।,3,2
"Perfect! Thank you for the response. Please allow me a moment, while I get this done for you. "," उत्तम! जवाब देने के लिए धन्यवाद। कृपया मुझे एक क्षण की अनुमति दें, जबकि मैं यह आपके लिए करवाता हूं।",3,2
rocke, रॉकी,2,0
i want to new software update, मुझे नया सॉफ्टवेयर अपडेट चाहिए,1,0
"Alright, I can see that the amount is above $1000, I'll require your managers approval and also your managers name who has approved this transaction? "," ठीक है, मैं देख सकता हूँ कि यह राशि $1000 से अधिक है, मुझे आपके प्रबंधकों की स्वीकृति की आवश्यकता होगी और आपके प्रबंधकों के नाम की भी, जिन्होंने इस लेन-देन को स्वीकृत किया है?",2,0
Okay. I'm from the finance department of ABC limited and on this line we help our customers file their expenses., ठीक। मैं एबीसी लिमिटेड के वित्त विभाग से हूं और इस लाइन पर हम अपने ग्राहकों को अपना खर्च दर्ज करने में मदद करते हैं।,2,0
my name is Kala and password is 2556, मेरा नाम काला है और पासवर्ड 2556 . है,1,0
sorry., माफ़ करना।,2,1
ok, ठीक है,2,0
Great! I'll help you with that. Could you please help me with your name and the password?, महान! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,2
Superb! Thank you for reaching out to NTA software center! We are glad to resolve your tech queries. Have a great day ahead!,शानदार! एनटीए सॉफ्टवेयर केंद्र तक पहुंचने के लिए धन्यवाद! हमें आपके तकनीकी प्रश्नों का समाधान करने में प्रसन्नता हो रही है। आगे एक महान दिन हो!,3,2
$25, $25,0,0
Have a wonderful day ahead and take care. Goodbye, आगे का दिन शानदार हो और अपना ख्याल रखें। अलविदा,3,2
hai, हाय,2,0
name - mohit singh, नाम - मोहित सिंह,2,0
Amazing! Could you please share your name and the last four digits of your account number?, अद्भुत! क्या आप अपना नाम और अपनी खाता संख्या के अंतिम चार अंक साझा कर सकते हैं?,3,2
Yes! You must go upgrade your app to use the new features., हाँ! नई सुविधाओं का उपयोग करने के लिए आपको अपने ऐप को अपग्रेड करना होगा।,2,0
okay, ठीक है,2,0
Hi, नमस्ते,2,0
"Thanks for reaching out to us.  Have a great day ahead.
", हमसे संपर्क करने के लिए धन्यवाद। आगे एक महान दिन हो।,3,2
Hi, नमस्ते,2,0
"Valuable customers like you are always welcome! Thank you for staying connected with us. For any query, feel free to call us anytime on our toll free number- 1700-4334-500. We are always here to help you!"," आप जैसे मूल्यवान ग्राहकों का हमेशा स्वागत है! हमारे साथ जुड़े रहने के लिए धन्यवाद। किसी भी प्रश्न के लिए, हमें किसी भी समय हमारे टोल फ्री नंबर- 1700-4334-500 पर कॉल करने में संकोच न करें। हम आपकी मदद करने के लिए हमेशा मौजूद हैं!",3,2
"Not to worry I'll be able to help you, could you please help me with the information about you so that I could identify your details?"," चिंता न करें मैं आपकी मदद कर सकूंगा, क्या आप कृपया मुझे अपने बारे में जानकारी देने में मदद कर सकते हैं ताकि मैं आपके विवरण की पहचान कर सकूं?",3,0
HI, नमस्ते,2,0
"Alright, Please go to settings> more> check for updates. Follow the steps for upgrading your app. "," ठीक है, कृपया सेटिंग> अधिक> अपडेट की जांच करें पर जाएं। अपने ऐप को अपग्रेड करने के लिए चरणों का पालन करें।",2,0
I apologize for the inconvenience. I'd be glad to help you with that. May I know your name and the last 4 digits of your account number pleas, मैं असुविधा के लिए माफी माँगता हूँ। मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका नाम और आपके खाता संख्या के अंतिम 4 अंक कृपया जान सकता हूँ,3,0
Awesome! Could you please help me with your company name?, बहुत बढ़िया! क्या आप कृपया अपनी कंपनी के नाम में मेरी मदद कर सकते हैं?,3,2
my company name is ugy, मेरी कंपनी का नाम ugy . है,1,0
In this model It have USB Audio Recorder, इस मॉडल में इसमें USB ऑडियो रिकॉर्डर है,2,0
100,100,0,0
Superb! Could you please send a copy of your receipts to starfinancialsolutions@outlook.com?,शानदार! क्या आप कृपया अपनी रसीदों की एक प्रति starfinancialsolutions@outlook.com पर भेज सकते हैं?,3,2
bye, अलविदा,2,0
acgo, acgo,0,0
hi hello, नमस्ते,3,0
Hello! You've reached Finance Department of ABC Ltd. How may I help you today?, नमस्ते! आप एबीसी लिमिटेड के वित्त विभाग तक पहुँच चुके हैं। मैं आज आपकी कैसे मदद कर सकता हूँ?,3,0
"I see that the expenses are above $1000, could you please let me know the name of the manager who has approved the transaction?
"," मैं देखता हूं कि खर्च $1000 से ऊपर हैं, क्या आप कृपया मुझे उस प्रबंधक का नाम बता सकते हैं जिसने लेनदेन को मंजूरी दी है?",3,0
Awesome! Could you please itemize the expenses for me?, बहुत बढ़िया! क्या आप कृपया मेरे लिए खर्चे का विवरण दे सकते हैं?,3,2
Surely! Could you please help me with company name and password please?, निश्चित रूप से! क्या आप कृपया कंपनी के नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
no thank you, नहीं धन्यवाद,3,1
Please feel free to contact us at 4938642875 in case of any issue. Have a nice day!, किसी भी प्रकार की समस्या होने पर कृपया हमसे 4938642875 पर संपर्क करें। आपका दिन शुभ हो!,3,0
Goodbye!, अलविदा!,2,0
"Awesome! Thank you for all the details, kindly give me a minute to proceed further."," बहुत बढ़िया! सभी विवरणों के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,2
hi, नमस्ते,2,0
hi, नमस्ते,2,0
"no,thanks."," जी नहीं, धन्यवाद।",3,0
"Awesome! Would you need anything else I could help you with?
", बहुत बढ़िया! क्या आपको किसी और चीज की आवश्यकता होगी जिसमें मैं आपकी मदद कर सकूं?,3,2
Hai, हाई,2,0
"You're Welcome! Have a great day! Hope to assist you again, Goodbye!"," आपका स्वागत है! आपका दिन अच्छा रहे! आशा है कि आप फिर से सहायता करेंगे, अलविदा!",3,2
I want to reorder my pianos quantity Kindly increase the current Order by adding additional 10 pieces to it which is 130 Pianos of model PSR-EW400, मैं अपने पियानो की मात्रा को फिर से व्यवस्थित करना चाहता हूं कृपया इसमें अतिरिक्त 10 टुकड़े जोड़कर वर्तमान आदेश को बढ़ाएं जो कि मॉडल PSR-EW400 के 130 पियानो हैं,3,0
"Alright, I'd like to inform you that 1 keyboard costs $400 and as you've ordered for 3 keyboards, it'll cost you $1200 in total. Do you want me to confirm the order? "," ठीक है, मैं आपको सूचित करना चाहता हूं कि 1 कीबोर्ड की कीमत $400 है और जैसा कि आपने 3 कीबोर्ड के लिए ऑर्डर किया है, इसकी कुल कीमत आपको $1200 होगी। क्या आप चाहते हैं कि मैं आदेश की पुष्टि करूं?",2,0
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
INTERNET EXPLORER BROWSER, इंटरनेट एक्सप्लोरर ब्राउज़र,0,0
I highly appreciate your patience. I'd like to inform you that I've successfully processed your amount which will reflect in your account in the next 2 business days., मैं आपके धैर्य की अत्यधिक सराहना करता हूं। मैं आपको सूचित करना चाहता हूं कि मैंने आपकी राशि को सफलतापूर्वक संसाधित कर लिया है जो अगले 2 व्यावसायिक दिनों में आपके खाते में दिखाई देगी।,3,2
You're most welcome. It was a pleasure to assist you today. Have a wonderful day!, आपका स्वागत है। आज आपकी सहायता करके खुशी हुई। शानदार दिन हो!,3,2
"Thank you for staying connected. I'd like to inform you that for now I've updated your Skype application to the latest version and I'd like to inform you that if you want to update your application in future you can visit the software center in the system, search for the application and hit the update button. ","जुड़े रहने के लिए धन्यवाद। मैं आपको सूचित करना चाहता हूं कि अभी के लिए मैंने आपके स्काइप एप्लिकेशन को नवीनतम संस्करण में अपडेट कर दिया है और मैं आपको सूचित करना चाहता हूं कि यदि आप भविष्य में अपने एप्लिकेशन को अपडेट करना चाहते हैं तो आप सिस्टम में सॉफ्टवेयर सेंटर पर जा सकते हैं, खोज सकते हैं एप्लिकेशन के लिए और अपडेट बटन दबाएं।",3,2
"I'll be happy to assist you with that, may I know your name and the password please? "," इसमें आपकी सहायता करने में मुझे खुशी होगी, क्या मैं आपका नाम और पासवर्ड जान सकता हूं?",3,0
Thanks for the information. Now i reinstall my app now working properly., सूचना के लिए धन्यवाद। अब मैं अपने ऐप को फिर से ठीक से काम कर रहा हूं।,3,2
Zinta music LLC, जिंटा म्यूजिक एलएलसी,0,0
no need now, अब कोई जरूरत नहीं,1,0
"my last 4 digit account number is 6299.
", मेरी अंतिम 4 अंकीय खाता संख्या 6299 है।,1,0
Fantastic! Thank you for contacting us in this regards! It was my pleasure assisting you. Have a great day ahead!,ज़बरदस्त! इस संबंध में हमसे संपर्क करने के लिए धन्यवाद! आपकी सहायता करना मेरी खुशी थी। आगे एक महान दिन हो!,3,2
Great! that's all my query., महान! बस यही मेरी क्वेरी है।,3,2
name : karthi password :5645, नाम: कार्थी पासवर्ड: 5645,2,0
sabhari telecable pvt ltd., सबरी टेलीकेबल प्राइवेट लिमिटेड,0,0
"I'll surely help you with that, may I know your name and the last 4 digits of account number please?"," मैं निश्चित रूप से इसमें आपकी मदद करूंगा, क्या मैं आपका नाम और खाता संख्या के अंतिम 4 अंक जान सकता हूं?",2,0
Absolutely! May I know the company name and the associate password?, बिल्कुल! क्या मैं कंपनी का नाम और सहयोगी पासवर्ड जान सकता हूँ?,2,0
jeme, जेमे,0,0
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
"Good morning! You've reached Blue fire Musical instrument manufacture department, how may I help you today?","सुबह बख़ैर! आप ब्लू फायर म्यूजिकल इंस्ट्रूमेंट निर्माण विभाग में पहुंच गए हैं, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
"my name is Alex., my account number 987412"," मेरा नाम एलेक्स है, मेरा खाता संख्या 987412",2,0
yes, हां,2,0
hi good morning., हाय सुप्रभात।,3,0
"Thank you for the information. Please allow me a moment, while I get this done for you. "," जानकारी के लिए धन्यवाद। कृपया मुझे एक क्षण की अनुमति दें, जबकि मैं यह आपके लिए करवाता हूं।",3,2
"Robert, 8262"," रॉबर्ट, 8262",0,0
Wonderful! Please allow me a moment while I go ahead and confirm the order for you., अद्भुत! कृपया मुझे कुछ समय दें जब तक मैं आगे बढ़ूं और आपके लिए आदेश की पुष्टि कर दूं।,3,2
"i use skype i need a global status of this application
", मैं स्काइप का उपयोग करता हूं मुझे इस एप्लिकेशन की वैश्विक स्थिति की आवश्यकता है,2,0
It seems that you are using the old version of skype. Please reinstall the same and you will get the faster version of the application., ऐसा लगता है कि आप स्काइप के पुराने संस्करण का उपयोग कर रहे हैं। कृपया इसे पुनः स्थापित करें और आपको एप्लिकेशन का तेज़ संस्करण प्राप्त होगा।,2,1
Great! I'll help you with that. Could you please help me with your name and the password?, महान! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,2
I will share the receipt.,मैं रसीद साझा करूंगा।,1,0
"Thank you for sharing the details, Selina. Could you tell me how much you've incurred as expenses?"," विवरण साझा करने के लिए धन्यवाद, सेलिना। क्या आप मुझे बता सकते हैं कि आपने खर्च के रूप में कितना खर्च किया है?",3,0
"Hello! You have reached the Finance department of Global media enterprises, How may I assist you today?"," नमस्ते! आप ग्लोबल मीडिया इंटरप्राइजेज के वित्त विभाग में पहुंच गए हैं, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
NO THANKS," जी नहीं, धन्यवाद",3,1
flight, उड़ान,0,0
Good morning! You've reached Blue Stone customer support for Finance department. How may I assist you today?Good morning! You've reached Blue Stone customer support for Finance department. How may I assist you today?, सुबह बख़ैर! आप वित्त विभाग के लिए ब्लू स्टोन ग्राहक सहायता तक पहुँच चुके हैं। मैं आज आपकी कैसे मदद कर सकता हूँ?सुप्रभात! आप वित्त विभाग के लिए ब्लू स्टोन ग्राहक सहायता तक पहुँच चुके हैं। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,1
Hello! Welcome to the Finance Department of Global Media Enterprises. How may I assist you for today?, नमस्ते! ग्लोबल मीडिया एंटरप्राइजेज के वित्त विभाग में आपका स्वागत है। मैं आज के लिए आपकी कैसे सहायता कर सकता हूँ?,3,0
"Hello! Good morning, You're connected to finance department of ATA. How may I help you today?"," नमस्ते! सुप्रभात, आप एटीए के वित्त विभाग से जुड़े हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
I apologize! Could you please be specific with your query?, मैं क्षमाप्रार्थी हूं! क्या आप कृपया अपनी क्वेरी के साथ विशिष्ट हो सकते हैं?,3,0
I have done it, मैं यह किया है,1,0
OK!, ठीक है!,2,0
record my travel expenseing, मेरा यात्रा खर्च रिकॉर्ड करें,0,0
Company name : Associated Wholesale Grocers., कंपनी का नाम: एसोसिएटेड होलसेल ग्रॉसर्स।,0,0
"YES PLEASE, I WOULD LIKE TO REIMBURSED MY AMOUNT"," हाँ, कृपया, मैं अपनी राशि की प्रतिपूर्ति करना चाहता/चाहती हूँ",3,2
Perfect! The expenses will be reimbursed. Would you have anything to add up?, उत्तम! खर्च की प्रतिपूर्ति की जाएगी। क्या आपके पास जोड़ने के लिए कुछ होगा?,3,2
nothing., कुछ नहीं।,2,0
Sure thing! I'd be glad to help you in this regards. Could you please help me with your name and password?, अवश्य! मुझे इस संबंध में आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
ok, ठीक है,2,0
Could you please let me know your query now?, क्या आप कृपया मुझे अपनी क्वेरी अभी बता सकते हैं?,3,0
outlook is not sending message, आउटलुक संदेश नहीं भेज रहा है,2,0
Password : 2586., पासवर्ड : 2586.,0,0
"Good morning, thank you for contacting enterprise software company, How may I help you?
"," सुप्रभात, एंटरप्राइज़ सॉफ़्टवेयर कंपनी से संपर्क करने के लिए धन्यवाद, मैं आपकी कैसे मदद कर सकता हूं?",3,0
"Thank you, Dhal. May I know the name of the company please?"," धन्यवाद, ढल। क्या मैं कृपया कंपनी का नाम जान सकता हूँ?",3,0
ok i try," ठीक है, मैं कोशिश करूँगा",2,0
"I'm sorry, we don't offer that model. Could you please refer to the link?"," मुझे खेद है, हम उस मॉडल की पेशकश नहीं करते हैं। क्या आप कृपया लिंक का उल्लेख कर सकते हैं?",3,0
food100,भोजन100,0,0
Okay take your time," ठीक है, अपना समय ले लो",2,0
tv, टीवी,0,0
I'm sorry but do you mean you would like to place your order for the musical instrument from our company?," मुझे खेद है, लेकिन क्या आपका मतलब है कि आप हमारी कंपनी से संगीत वाद्ययंत्र के लिए अपना ऑर्डर देना चाहेंगे?",3,1
"Sure, thank you for reaching out to us. It was great assisting you. Have a great day!"," ज़रूर, हमसे संपर्क करने के लिए धन्यवाद। आपकी मदद करके बहुत अच्छा लगा। आपका दिन अच्छा रहे!",3,2
jasmine, चमेली,0,0
Sure, ज़रूर,2,0
"Ooh! That's not a good signal, I'll be able to help you. Could you please help me with your name and last 4 digits of your account number?"," ओह! यह अच्छा संकेत नहीं है, मैं आपकी मदद कर सकूंगा। क्या आप कृपया अपने नाम और अपने खाता संख्या के अंतिम 4 अंकों के साथ मेरी मदद कर सकते हैं?",3,1
Alright! May I know the exact issue you are facing with the application?, ठीक है! क्या मुझे पता है कि आप आवेदन के साथ किस समस्या का सामना कर रहे हैं?,2,0
susi 7458691236, सुशी 7458691236,0,0
Yes you are right., हाँ आप सही हैं।,2,0
i want to update my travel expenses, मैं अपने यात्रा व्यय को अद्यतन करना चाहता हूँ,2,0
Have a wonderful day ahead and take care. Goodbye :), आगे का दिन शानदार हो और अपना ख्याल रखें। अलविदा :),3,2
"Oh, I meant $350 for the hotel"," ओह, मेरा मतलब होटल के लिए $350 था",1,0
Drinks - $45, पेय - $45,2,0
NMAE:SHIS, एनएमएई: शिस,2,0
Awesome! I've raised a request for the order. You would be receiving a confirmation message along with the payment link. Is there anything else I may help you with?, बहुत बढ़िया! मैंने आदेश के लिए अनुरोध किया है। आपको भुगतान लिंक के साथ एक पुष्टिकरण संदेश प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
no thanks," जी नहीं, धन्यवाद",3,1
Hello! Thank you for connecting to AIM software services. How may I assist you today?, नमस्ते! एआईएम सॉफ्टवेयर सेवाओं से जुड़ने के लिए धन्यवाद। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
All right! Please note that the order is not placed. Good day!, ठीक है! कृपया ध्यान दें कि आदेश नहीं दिया गया है। अच्छा दिन!,3,0
purchase the keyboard, कीबोर्ड खरीदें,2,0
mani and 58nsa4, मणि और 58nsa4,0,0
"You are always welcome, dear customer! Thank you for staying connected with Money-mantra financial solutions. For any query, feel free to call toll free : 1200-3443-300. We are always here to help you."," आपका हमेशा स्वागत है, प्रिय ग्राहक! मनी-मंत्रा वित्तीय समाधान से जुड़े रहने के लिए धन्यवाद। किसी भी प्रश्न के लिए, टोल फ्री कॉल करने के लिए स्वतंत्र महसूस करें: 1200-3443-300। हम आपकी मदद करने के लिए हमेशा मौजूद हैं।",3,2
okay, ठीक है,2,0
hai, हाय,2,0
No. I'm okay with the model specification.,"नहीं, मैं मॉडल विनिर्देश के साथ ठीक हूं।",1,0
Hey there! Good morning. Welcome to LMT finance services. How may I assist you?, सुनो! सुबह बख़ैर। एलएमटी वित्त सेवाओं में आपका स्वागत है। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
Hi. Good Morning, नमस्ते। शुभ प्रभात,3,0
No thanks," जी नहीं, धन्यवाद",3,1
"Thank you for your patience, I've update the changes in the order. The order is placed for 80 PSR-EW400. Will that be fine with you?"," आपके धैर्य के लिए धन्यवाद, मैंने क्रम में परिवर्तन अपडेट कर दिए हैं। ऑर्डर 80 PSR-EW400 के लिए रखा गया है। क्या यह आपके साथ ठीक रहेगा?",3,1
THANK YOU SO MUCH, आपका बहुत-बहुत धन्यवाद,3,2
"My name is Jacob, My account number is 4565"," मेरा नाम जैकब है, मेरा अकाउंट नंबर 4565 . है",2,0
Hey there! Good morning. Welcome to LMT finance services. How may I assist you?, सुनो! सुबह बख़ैर। एलएमटी वित्त सेवाओं में आपका स्वागत है। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
We have a variety of keyboards available. Which model would you like to purchase?, हमारे पास विभिन्न प्रकार के कीबोर्ड उपलब्ध हैं। आप कौन सा मॉडल खरीदना चाहेंगे?,3,0
name: klo pwd: 5899, नाम: केएलओ पीडब्ल्यूडी: 5899,2,0
"Hi there! You're talking to the customer executive. How may I help you today?
", नमस्ते! आप ग्राहक कार्यकारी से बात कर रहे हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
dear i need my travel food reimbursed, प्रिय मुझे अपने यात्रा भोजन की प्रतिपूर्ति चाहिए,1,1
"No,thanks."," जी नहीं, धन्यवाद।",3,0
Perfect! Could you also please help me out with the amount of your expenses?, उत्तम! क्या आप कृपया अपने खर्चों की राशि के साथ मेरी मदद कर सकते हैं?,3,2
"Hi,"," नमस्ते,",3,0
i want to outlook mail cilent not open my laptop," मैं आउटलुक मेल करना चाहता हूं, मेरा लैपटॉप न खोलें",2,1
"Sure! I'll help you with that. Could you please help me with your name and the password?
",ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
Geometric Software Solution, ज्यामितीय सॉफ्टवेयर समाधान,0,0
"name - naitik arora  , pw - 6238"," नाम - नैतिक अरोड़ा , pw - 6238",2,0
"I want to Claim of expense My Travel, Food and Room rental  "," मैं खर्च का दावा करना चाहता हूं मेरी यात्रा, भोजन और कमरे का किराया",1,0
"Thank you, rambaa. May I know the name of the company you're working at please?"," धन्यवाद, रंबा। क्या मैं उस कंपनी का नाम जान सकता हूँ जिस पर आप काम कर रहे हैं?",3,0
"nothing sir,thank you very much sir,"," कुछ नहीं सर, बहुत-बहुत धन्यवाद सर,",3,0
i am just information with collecting you, मैं सिर्फ आपको इकट्ठा करने वाली जानकारी हूं,1,0
"Thank you for reaching out to us, please feel free to reach out to us for further concerns. Have a great day ahead!","हमसे संपर्क करने के लिए धन्यवाद, कृपया आगे की चिंताओं के लिए हमसे बेझिझक संपर्क करें। आगे एक महान दिन हो!",3,2
hai, हाय,2,0
Alright! How many musical keyboards of PSR-EW410 model would you like to place your order for?, ठीक है! आप PSR-EW410 मॉडल के कितने म्यूजिकल कीबोर्ड के लिए अपना ऑर्डर देना चाहेंगे?,3,0
what is the procedure to summit my expenses, मेरे खर्चों को पूरा करने की प्रक्रिया क्या है,0,0
Sure! I'll help you out in this regards. Could you please help me with your name and password?, ज़रूर! मैं इस संबंध में आपकी मदद करूंगा। क्या आप कृपया अपने नाम और पासवर्ड के साथ मेरी मदद कर सकते हैं?,3,0
i want to update my software please help me,मैं अपना सॉफ्टवेयर अपडेट करना चाहता हूं कृपया मेरी मदद करें,3,0
"No , thanks If anything i will contact you"," नहीं, धन्यवाद अगर कुछ भी हो तो मैं आपसे संपर्क करूंगा",3,0
what is the procedure to summit my expenses, मेरे खर्चों को पूरा करने की प्रक्रिया क्या है,0,0
