dialogueId,utteranceNo,authorRole,ENG_utterances,HIN_utterances,politeness,sentiment
SSNG0310.json,3,agent,How many people will be staying?,कितने लोग रहेंगे?,1,0
SSNG0310.json,4,user,There will be a total of 8 of us.,हम में से कुल 8 होंगे।,1,0
SSNG0310.json,5,agent,"I'm sorry, it doesn't look like they have rooms available. Would you like me to try a different hotel?"," माफ़ करें, ऐसा नहीं लगता कि उनके पास कमरे उपलब्ध हैं। क्या आप चाहते हैं कि मैं कोई दूसरा होटल आज़माऊं?",2,1
SSNG0310.json,6,user,Sure.  You can try something different as long as it is in the same price range as Leverton House.,ज़रूर। आप कुछ अलग कोशिश कर सकते हैं जब तक कि यह लीवरटन हाउस के समान मूल्य सीमा में हो।,1,0
SSNG0310.json,7,agent,"I was able to book allenbell, reference number is KZBURD59."," मैं एलेनबेल बुक करने में सक्षम था, संदर्भ संख्या KZBURD59 है।",1,0
SSNG0310.json,8,user,Thank you! good bye.,आपको धन्यवाद! अलविदा।,2,2
SSNG0310.json,9,agent,Enjoy your stay.,यहां रहने का आनंद।,1,2
MUL0415.json,0,user,I'm looking to take a train on Friday from Stevenage.,मैं शुक्रवार को स्टीवनज से ट्रेन लेना चाहता हूँ।,3,0
MUL0415.json,1,agent,I have 10 trains departing from Stevenage on Friday. They depart every 2 hours beginning at 05:54. Can I book one for you?,मेरे पास शुक्रवार को स्टीवनज से 10 ट्रेनें प्रस्थान करती हैं। वे हर 2 घंटे में 05:54 से प्रस्थान करते हैं। क्या मैं आपके लिए एक बुक कर सकता हूँ?,3,0
MUL0415.json,2,user,Book me the train leaving at 7:54 please.,कृपया मुझे 7:54 पर चलने वाली ट्रेन बुक करें।,3,0
MUL0415.json,3,agent,That's fine. How many tickets would you like?,कोई बात नहीं। आप कितने टिकट चाहेंगे?,3,0
MUL0415.json,4,user,Just one ticket please. Can you also tell me the arrival time?,कृपया सिर्फ एक टिकट। क्या आप मुझे आने का समय भी बता सकते हैं?,3,0
MUL0415.json,5,agent,You will arrive by 08:43 and your reference number is W1RIE69Y.,आप 08:43 तक पहुंचेंगे और आपकी संदर्भ संख्या W1RIE69Y है।,3,0
MUL0415.json,6,user,I am looking for some entertainment in town.,मैं शहर में कुछ मनोरंजन ढूंढ रहा हूं।,3,0
MUL0415.json,7,agent,Do you know what you are looking for?  Do you want a museum or maybe the Cinema?,क्या आप जानते हैं कि आप क्या ढूंढ रहे हैं? क्या आप एक संग्रहालय या शायद सिनेमा चाहते हैं?,3,0
MUL0415.json,8,user,What museums are there?,वहां कौन से संग्रहालय हैं?,3,0
MUL0415.json,9,agent,There is broughton house gallery located in the centre or cambridge artworks located in the east. Both are free. Do either work for you?,केंद्र में स्थित हाउस गैलरी या पूर्व में स्थित कैम्ब्रिज कलाकृतियां हैं। दोनों स्वतंत्र हैं। क्या आपके लिए कोई काम करता है?,3,0
MUL0415.json,10,user,They both work for me. Can I have the addresses of both please?,वे दोनों मेरे लिए काम करते हैं। क्या मुझे दोनों के पते मिल सकते हैं?,3,2
MUL0415.json,11,agent,Broughton House Gallery is located at 98 King Street and Cambridge Artworks is at 5 Greens Road.,ब्रॉटन हाउस गैलरी 98 किंग स्ट्रीट पर स्थित है और कैम्ब्रिज आर्टवर्क्स 5 ग्रीन्स रोड पर है।,3,0
MUL0415.json,12,user,"I think Broughton House Gallery will work better for me. Can you tell me the entrance fee, please?"," मुझे लगता है कि ब्रॉटन हाउस गैलरी मेरे लिए बेहतर काम करेगी। क्या आप मुझे प्रवेश शुल्क बता सकते हैं, कृपया?",3,0
MUL0415.json,13,agent,The broughton house gallery is free entrance.  Can I help you with anything else?,लाया घर गैलरी नि: शुल्क प्रवेश है। क्या मैं आपकी कुछ और सहायता कर सकता हूँ?,3,0
MUL0415.json,14,user,"No, I think that does it. Thank you for your help."," नहीं, मुझे लगता है कि यह करता है। आपके सहयोग के लिए धन्यवाद।",3,2
MUL0415.json,15,agent,"Thank you, have a great day!",धन्यवाद आपका दिन शुभ हो!,3,2
PMUL2894.json,0,user,"Hi, I'm looking for information on the Alexander Bed and Breakfast please?"," नमस्ते, मैं अलेक्जेंडर बेड एंड ब्रेकफास्ट के बारे में जानकारी ढूंढ रहा हूं?",3,0
PMUL2894.json,1,agent,The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. It has internet and parking.,सिकंदर बिस्तर और नाश्ता शहर के केंद्र में एक सस्ता 4 सितारा गेस्टहाउस है। इसमें इंटरनेट और पार्किंग है।,3,0
PMUL2894.json,2,user,Excellent. Can I get the postal code for this hotel please?,उत्कृष्ट। क्या मुझे इस होटल का पोस्टल कोड मिल सकता है?,3,2
PMUL2894.json,3,agent,The postcode is cb12de.  Would you like me to book a room?,पिन कोड cb12de है। क्या आप चाहते हैं कि मैं एक कमरा बुक करूँ?,3,0
PMUL2894.json,4,user,"no, not now but will also looking for places to go in town. The attraction should be in the type of nightclub and should be in the west"," नहीं, अभी नहीं बल्कि शहर में घूमने के लिए जगह भी तलाशेंगे। आकर्षण नाइटक्लब के प्रकार में होना चाहिए और पश्चिम में होना चाहिए",3,0
PMUL2894.json,5,agent,There are no nightclubs in that area.,उस क्षेत्र में कोई नाइट क्लब नहीं हैं।,3,0
PMUL2894.json,6,user,How about a museum?,एक संग्रहालय के बारे में कैसे?,3,0
PMUL2894.json,7,agent,We have several in the area. I would recommend the museum of classical archaeology. It's a free attraction located on sidgwick avenue.,हमारे पास क्षेत्र में कई हैं। मैं शास्त्रीय पुरातत्व के संग्रहालय की सिफारिश करूंगा। यह सिडगविक एवेन्यू पर स्थित एक निःशुल्क आकर्षण है।,3,0
PMUL2894.json,8,user,What is the entry fee?,प्रवेश शुल्क क्या है?,3,0
PMUL2894.json,9,agent,It's absolutely free to get in!  Is there anything else I can help you with?,इसमें प्रवेश करना बिल्कुल मुफ्त है! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,1
PMUL2894.json,10,user,"Yes, I need the phone number and postcode please."," हां, कृपया मुझे फोन नंबर और पोस्टकोड चाहिए।",3,0
PMUL2894.json,11,agent,"The museum's phone number is 01223335153, and the post code is cb39da. May I assist you with anything else today?"," संग्रहालय का फोन नंबर 01223335153 है, और डाक कोड cb39da है। क्या मैं आज आपकी किसी और चीज में सहायता कर सकता हूं?",3,0
PMUL2894.json,12,user,I also need a taxi to take me from the hotel to the museum. I need to leave the hotel by 11:30,मुझे होटल से संग्रहालय तक ले जाने के लिए एक टैक्सी की भी आवश्यकता है। मुझे 11:30 . तक होटल छोड़ना है,3,0
PMUL2894.json,13,agent,I booked your taxi. It is going to be a red Volkswagen. The contact number is 07550911572.,मैंने आपकी टैक्सी बुक कर ली है। यह एक लाल वोक्सवैगन होने जा रहा है। संपर्क नंबर 07550911572 है।,3,0
PMUL2894.json,14,user,Thank you. That's all I needed today.,शुक्रिया। आज मुझे बस इतना ही चाहिए था।,3,2
PMUL2894.json,15,agent,Great. Thanks for using our service!,महान। हमारी सेवा का उपयोग करने के लिए धन्यवाद!,3,2
DMAGE1125.json,0,user,I would like to find the centre,मुझे केंद्र ढूंढना है,2,0
DMAGE1125.json,1,agent,"It is in the centre . We have 44 options , can i reccomend for you ? Absolutely . There are some wonderful theatre in that area . Would you like adc theatre ?"," यह केंद्र में है। हमारे पास 44 विकल्प हैं, क्या मैं आपके लिए सिफारिश कर सकता हूं? बिल्कुल । उस क्षेत्र में कुछ अद्भुत थिएटर हैं। क्या आप एडीसी थिएटर पसंद करेंगे?",2,0
DMAGE1125.json,2,user,no I would like a hotel,नहीं मुझे एक होटल चाहिए,2,0
DMAGE1125.json,3,agent,Do you prefer ashley hotel name ? Is there anything else I can help you with ?,क्या आप एशले होटल का नाम पसंद करते हैं? क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,0,0
DMAGE1125.json,4,user,I would like the hotel to be in the south,मैं चाहूंगा कि होटल दक्षिण में हो,2,0
DMAGE1125.json,5,agent,It is a expensive place . It is a hotel . You are welcome . Is there anything else I can help you with today ?,यह एक महंगी जगह है। यह एक होटल है। आपका स्वागत है । क्या कोई और चीज है जिसमें मैं आज आपकी मदद कर सकता हूं?,0,0
DMAGE1125.json,6,user,what is the name of the hotel,होटल का नाम क्या है,0,0
DMAGE1125.json,7,agent,The phone number is 01223355017 . You are welcome . Is there anything else I can help you with today ?,फोन नंबर 01223355017 है। आपका स्वागत है । क्या कोई और चीज है जिसमें मैं आज आपकी मदद कर सकता हूं?,0,0
DMAGE1125.json,8,user,I need to find a hotel in the south,मुझे दक्षिण में एक होटल खोजने की जरूरत है,0,1
DMAGE1125.json,9,agent,The lensfield hotel is a great place. It has 3 stars . Is there anything else I can help you with today ?,लेंसफील्ड होटल एक बेहतरीन जगह है। इसमें 3 स्टार हैं। क्या कोई और चीज है जिसमें मैं आज आपकी मदद कर सकता हूं?,0,2
DMAGE1125.json,10,user,does it have a guesthouse?,क्या इसमें गेस्टहाउस है?,0,0
DMAGE1125.json,11,agent,You can try aylesbray lodge guest house. It does have 4 stars . Is there anything else I can help you with ?,आप एलेसब्रे लॉज गेस्ट हाउस आज़मा सकते हैं। इसमें 4 स्टार हैं। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,0,0
DMAGE1125.json,12,user,what is the address of aylesbray lodge,अयलेसब्रे लॉज का पता क्या है,0,0
DMAGE1125.json,13,agent,It is located at 5 mowbray road. What about aylesbray lodge guest house ? It does have 4 stars .,यह 5 मोब्रे रोड पर स्थित है। आयल्सब्रे लॉज गेस्ट हाउस के बारे में क्या? इसमें 4 स्टार हैं।,0,0
DMAGE1125.json,14,user,what is aylesbray lodge's postcode,आयल्सब्रे लॉज का पिन कोड क्या है?,0,0
DMAGE1125.json,15,agent,It 's located in the south . What about aylesbray lodge guest house ? The phone number is 01223240089 . The postal code for that hotel is cb17sr . It is a guesthouse .,यह दक्षिण में स्थित है। आयल्सब्रे लॉज गेस्ट हाउस के बारे में क्या? फोन नंबर 012223240089 है। उस होटल का पिन कोड cb17sr है। यह एक गेस्टहाउस है।,0,0
PMUL1715.json,0,user,Can you help me find a cheap hotel?,क्या आप मुझे एक सस्ता होटल खोजने में मदद कर सकते हैं?,3,0
PMUL1715.json,1,agent,"We have many, do you want a specific side of town?"," हमारे पास कई हैं, क्या आप शहर का एक विशिष्ट पक्ष चाहते हैं?",3,0
PMUL1715.json,2,user,I would like it to be in the north with a 4 star rating and free parking please.,मैं चाहूंगा कि यह उत्तर में 4 सितारा रेटिंग और मुफ्त पार्किंग के साथ हो।,3,0
PMUL1715.json,3,agent,The Worth House meets your needs. Would you like me to book a room for you there?,वर्थ हाउस आपकी जरूरतों को पूरा करता है। क्या आप चाहते हैं कि मैं वहां आपके लिए एक कमरा बुक करूं?,3,0
PMUL1715.json,4,user,"Yes, please and can you send me a reference number. Thank you."," हाँ, कृपया और क्या आप मुझे एक संदर्भ संख्या भेज सकते हैं। शुक्रिया।",3,2
PMUL1715.json,5,agent,Your room is now booked at The Worth House and I will send you the reference number. Thank you. Good bye.,आपका कमरा अब द वर्थ हाउस में बुक हो गया है और मैं आपको संदर्भ संख्या भेजूंगा। शुक्रिया। अलविदा।,3,2
PMUL4469.json,0,user,"I am going out of town from Cambridge on tuesday and need to take a train, can you help me?"," मैं मंगलवार को कैंब्रिज से शहर से बाहर जा रहा हूं और मुझे ट्रेन लेनी है, क्या आप मेरी मदद कर सकते हैं?",3,0
PMUL4469.json,1,agent,Absolutely. Where are you heading to?,बिल्कुल। तुम्हारा जीवन किधर की ओर जा रहा है?,3,0
PMUL4469.json,2,user,I am going to ely,मैं एली जा रहा हूँ,3,0
PMUL4469.json,3,agent,"Ok, did you have a certain time you wanted to leave after or arrive in Ely?"," ठीक है, क्या आपके पास एक निश्चित समय था जिसे आप एली में छोड़ना चाहते थे या पहुंचना चाहते थे?",3,0
PMUL4469.json,4,user,I would like to leave after 19:15 please.,मैं कृपया 19:15 के बाद जाना चाहूंगा।,3,0
PMUL4469.json,5,agent,for how many ?,कितने में ?,3,0
PMUL4469.json,6,user,"for 2 people, please",कृपया 2 लोगों के लिए,3,0
PMUL4469.json,7,agent,"Booking was successful,  .Reference number is : G02V81W6. The train ID is TR5511, it leaves at 19:50"," बुकिंग सफल रही। संदर्भ संख्या है: G02V81W6। ट्रेन आईडी TR5511 है, यह 19:50 . पर निकलती है",3,0
PMUL4469.json,8,user,I'm also looking for a college in the west. Can you recommend one?,मैं भी पश्चिम में एक कॉलेज की तलाश कर रहा हूँ। क्या आप एक की सिफारिश कर सकते हैं?,3,0
PMUL4469.json,9,agent,"There are 5. 3 are free, and 2 cost 2.50 Pounds to visit. What do you prefer?"," 5 हैं। 3 मुफ्त हैं, और 2 की कीमत 2.50 पाउंड है। आप क्या करना चाहते हैं?",3,0
PMUL4469.json,10,user,How about one of the free ones? Give me the address and phone number.,मुक्त लोगों में से एक के बारे में क्या? मुझे पता और फोन नंबर दो।,3,0
PMUL4469.json,11,agent,Churchill College is located on Storey's Way. The phone number is 01223336233. Is there anything else I can do for you today?,चर्चिल कॉलेज स्टोर्स वे पर स्थित है। फ़ोन नंबर 01223336233 है। क्या आज मैं आपके लिए कुछ और कर सकता हूँ?,3,0
PMUL4469.json,12,user,"No, I think that is everything I can think of.  Thanks for your help!"," नहीं, मुझे लगता है कि यही वह सब कुछ है जिसके बारे में मैं सोच सकता हूं। आपकी सहायताके लिए धन्यवाद!",3,2
PMUL4469.json,13,agent,Thank you enjoy the rest of your day.,धन्यवाद आप अपने शेष दिन का आनंद लें।,3,2
MUL0443.json,0,user,I'm looking for a train to Broxbourne.,मैं ब्रोक्सबोर्न के लिए ट्रेन खोज रहा हूँ।,3,0
MUL0443.json,1,agent,What day would you like to travel on?,आप किस दिन यात्रा करना चाहेंगे?,3,0
MUL0443.json,2,user,I would like to leave on Tuesday after 21:00 from cambridge. Can you accommodate?,मैं कैंब्रिज से मंगलवार को 21:00 बजे के बाद निकलना चाहूंगा। क्या आप समायोजित कर सकते हैं?,3,0
MUL0443.json,3,agent,"Yes, there are trains departing at 21:01, 22:01 and 23:01 on Tuesday.  Which time would like?"," हां, मंगलवार को 21:01, 22:01 और 23:01 बजे ट्रेनें छूटती हैं। कौन सा समय चाहेंगे?",3,0
MUL0443.json,4,user,"2 tickets on the 21:01, please. And can you give me the reference number once that's booked?"," 21:01 को 2 टिकट, कृपया। और बुक हो जाने के बाद क्या आप मुझे संदर्भ संख्या दे सकते हैं?",3,0
MUL0443.json,5,agent,I have booked your tickets. Your reference number is LJWDINYN. Is there anything else I can do for you?,मैंने आपके टिकट बुक कर लिए हैं। आपकी संदर्भ संख्या LJWDINYN है। क्या मैं आपके लिए और कुछ कर सकता हूं?,3,0
MUL0443.json,6,user,Thanks.  I would also like to go a museum on the east side.,धन्यवाद। मैं पूर्व दिशा में एक संग्रहालय भी जाना चाहूंगा।,3,2
MUL0443.json,7,agent,"I found 4 museums, I'd recommend the Cambridge Artworks as it is free to enter. Would you like any information on it?"," मुझे 4 संग्रहालय मिले, मैं कैम्ब्रिज आर्टवर्क्स की सिफारिश करता हूं क्योंकि यह प्रवेश करने के लिए स्वतंत्र है। क्या आप इसके बारे में कोई जानकारी चाहते हैं?",3,1
MUL0443.json,8,user,"Just the address, please."," बस पता, कृपया।",3,0
MUL0443.json,9,agent,They are located at 5 greens road.,वे 5 ग्रीन्स रोड पर स्थित हैं।,3,0
MUL0443.json,10,user,Thank you very much. Should be all,आपका बहुत बहुत धन्यवाद। सभी होना चाहिए,3,2
MUL0443.json,11,agent,Thank you for using our services.,हमारी सेवाओं का उपयोग करने के लिए धन्यवाद।,3,2
PMUL1908.json,0,user,I need to get a train ticket for friday please.,कृपया मुझे शुक्रवार के लिए ट्रेन का टिकट चाहिए।,3,0
PMUL1908.json,1,agent,Where will you be departing from and traveling to?,आप कहाँ से प्रस्थान करेंगे और यात्रा करेंगे?,3,0
PMUL1908.json,2,user,I need to get to Cambridge from Broxbourne and I'd like to leave after 13:15.,मुझे ब्रोक्सबोर्न से कैम्ब्रिज जाना है और मैं 13:15 के बाद जाना चाहता हूँ।,3,0
PMUL1908.json,3,agent,Yes I have a train that leaves at 13:32. Will that do?,हाँ मेरे पास एक ट्रेन है जो 13:32 पर निकलती है। कर लेंगे?,3,0
PMUL1908.json,4,user,Yes. Please book for 1 person.,हाँ। कृपया 1 व्यक्ति के लिए बुक करें।,3,0
PMUL1908.json,5,agent,Will you be needing the reference number?,क्या आपको संदर्भ संख्या की आवश्यकता होगी?,3,0
PMUL1908.json,6,user,"Yes, if I could please get the reference number."," हाँ, अगर मुझे संदर्भ संख्या मिल सकती है।",3,0
PMUL1908.json,7,agent,Reference number is : IVX6L3KV. Can I help with anything else?,संदर्भ संख्या है: IVX6L3KV। क्या मैं किसी और चीज में मदद कर सकता हूं?,3,0
PMUL1908.json,8,user,"Thank you! Can you please book a room for 1 person for 4 nights, starting Friday, at Hamilton Lodge?",आपको धन्यवाद! क्या आप शुक्रवार से हैमिल्टन लॉज में 4 रातों के लिए 1 व्यक्ति के लिए कमरा बुक कर सकते हैं?,3,2
PMUL1908.json,9,agent,Booking was successful.  Reference number is : 3G3X2VLU.  Can I help with anything else today?,बुकिंग सफल रही। संदर्भ संख्या है: 3G3X2VLU। क्या मैं आज किसी और चीज में मदद कर सकता हूं?,3,0
PMUL1908.json,10,user,That's it! Thank you for your help!,इतना ही! आपके सहयोग के लिए धन्यवाद!,3,2
PMUL1908.json,11,agent,I'm glad I could be of help. Have a great day!,मुझे खुशी है कि मैं मदद कर सका। आपका दिन अच्छा रहे!,3,2
MUL0485.json,0,user,"I am looking for a place to go in the centre, of type multiple sports."," मैं केंद्र में जाने के लिए एक जगह की तलाश कर रहा हूं, जिसमें कई तरह के खेल हों।",3,0
MUL0485.json,1,agent,"Unfortunately, there is not attraction type with multiple sports in the centre areat."," दुर्भाग्य से, केंद्र क्षेत्र में कई खेलों के साथ आकर्षण प्रकार नहीं है।",3,1
MUL0485.json,2,user,Is there a nightclub located in the centre instead then?,क्या इसके बजाय केंद्र में कोई नाइट क्लब है?,3,0
MUL0485.json,3,agent,There are 5 nightclubs in the centre.  Would you like me to send you a list with their address and price information?,केंद्र में 5 नाइट क्लब हैं। क्या आप चाहते हैं कि मैं आपको उनके पते और कीमत की जानकारी के साथ एक सूची भेजूं?,3,0
MUL0485.json,4,user,"No, I just need the phone number and entrance fee for each of them."," नहीं, मुझे उनमें से प्रत्येक के लिए बस फोन नंबर और प्रवेश शुल्क चाहिए।",3,0
MUL0485.json,5,agent,"Ballare 5 pounds, phone 01223364222. club salsa 5 pounds, phone 07782218745. kambar 5 pounds, phone 01223842725. soul tree nightclub 4 pounds, phone 01223477900. the fez club 5 pounds, phone 01223519224"," बल्लारे 5 पाउंड, फोन 01223364222। क्लब साल्सा 5 पाउंड, फोन 07782218745। कंबर 5 पाउंड, फोन 01223842725। सोल ट्री नाइट क्लब 4 पाउंड, फोन 01223477900। फेज क्लब 5 पाउंड, फोन 01223519224",3,0
MUL0485.json,6,user,Thank you I also need a train going to Cambridge leaving after 17:00,धन्यवाद मुझे 17:00 . के बाद कैंब्रिज जाने वाली ट्रेन की भी आवश्यकता है,3,2
MUL0485.json,7,agent,"There are a lot of trains then, can you tell me where you are departing from and how many tickets you need?"," तब बहुत सारी ट्रेनें हैं, क्या आप मुझे बता सकते हैं कि आप कहाँ से प्रस्थान कर रहे हैं और आपको कितने टिकट चाहिए?",3,0
MUL0485.json,8,user,I will be departing from Bishops Stortford on Sunday.,मैं रविवार को बिशप्स स्टॉर्टफोर्ड से प्रस्थान करूंगा।,3,0
MUL0485.json,9,agent,TR5298 leaves at 17:29 and arrives by 18:07. Can I book you for this train?,TR5298 17:29 पर प्रस्थान करता है और 18:07 तक आता है। क्या मैं आपको इस ट्रेन के लिए बुक कर सकता हूँ?,3,0
MUL0485.json,10,user,"No, that's all I needed. Thank you!"," नहीं, मुझे बस इतना ही चाहिए था। आपको धन्यवाद!",3,2
MUL0485.json,11,agent,"Thank you, enjoy your visit!"," धन्यवाद, अपनी यात्रा का आनंद लें!",3,2
PMUL2586.json,0,user,I'd like to find a college to visit in the center of town.,मैं शहर के बीचों-बीच घूमने के लिए एक कॉलेज ढूँढना चाहता हूँ।,3,0
PMUL2586.json,1,agent,I have found 13 of them. Can you please be more specific about what you would like?,मुझे उनमें से 13 मिले हैं। क्या आप कृपया इस बारे में अधिक विशिष्ट हो सकते हैं कि आप क्या चाहते हैं?,3,0
PMUL2586.json,2,user,You can choose one for me and give me the address.,आप मेरे लिए एक चुन सकते हैं और मुझे पता दे सकते हैं।,3,0
PMUL2586.json,3,agent,I recommend Emmanuel college. Their address is saint andrew's street,मैं इमैनुएल कॉलेज की सलाह देता हूं। उनका पता है सेंट एंड्रयूज स्ट्रीट,3,0
PMUL2586.json,4,user,Thank you! Can you also help me find a place to stay with free wifi?,आपको धन्यवाद! क्या आप मुझे मुफ्त वाईफाई के साथ रहने के लिए जगह खोजने में भी मदद कर सकते हैं?,3,2
PMUL2586.json,5,agent,"There are 32 hotels that offer free internet, is there a price range or area you prefer?"," 32 होटल हैं जो मुफ्त इंटरनेट प्रदान करते हैं, क्या कोई मूल्य सीमा या क्षेत्र है जिसे आप पसंद करते हैं?",3,0
PMUL2586.json,6,user,moderate price range thank you,मध्यम मूल्य सीमा धन्यवाद,3,0
PMUL2586.json,7,agent,I narrowed it down to 17.  What part of town would you prefer and do you want free parking?,मैंने इसे 17 तक सीमित कर दिया है। आप शहर के किस हिस्से को पसंद करेंगे और क्या आप मुफ्त पार्किंग चाहते हैं?,3,0
PMUL2586.json,8,user,I would prefer the north please.,मैं कृपया उत्तर को प्राथमिकता दूंगा।,3,0
PMUL2586.json,9,agent,I would suggest the acorn guest house it is a great place to stay.,मेरा सुझाव है कि बलूत का फल वाला गेस्ट हाउस यह ठहरने के लिए एक शानदार जगह है।,3,0
PMUL2586.json,10,user,"That will be fine. I'll need to book for Saturday, 3 nights, and 1 person. "," वह ठीक होगा। मुझे शनिवार, 3 रातों और 1 व्यक्ति के लिए बुकिंग करनी होगी।",3,0
PMUL2586.json,11,agent,You're all set! Your reference number is 41BK9PC7.,तुम सभी पक्के हो! आपकी संदर्भ संख्या 41BK9PC7 है।,3,2
PMUL2586.json,12,user,"Actually one more thin, I need a taxi from the hotel to the restaurant, I want to leave at 09:45."," दरअसल एक और पतली, मुझे होटल से रेस्तरां के लिए टैक्सी चाहिए, मैं 09:45 बजे निकलना चाहता हूं।",3,1
PMUL2586.json,13,agent,"Okay, I booked a yellow honda and their contact number is 07225232221. Do you need help with anything else?"," ठीक है, मैंने एक पीले रंग की होंडा बुक की है और उनका संपर्क नंबर 07225232221 है। क्या आपको किसी और चीज के लिए मदद चाहिए?",3,0
PMUL2586.json,14,user,No that will be it for today.,"नहीं, आज के लिए इतना ही होगा।",3,0
PMUL2586.json,15,agent,No thank you that will be all," नहीं धन्यवाद, बस इतना ही होगा",3,2
SNG01784.json,0,user,I am looking for a place to stay. The hotel should include free wifi and should be in the moderate price range,मैं रहने के लिए जगह ढूंढ रहा हूं। होटल में मुफ्त वाईफाई शामिल होना चाहिए और यह मध्यम मूल्य सीमा में होना चाहिए,3,0
SNG01784.json,1,agent,I have three hotels. Two in the north and one in the centre. Do you have a preference?,मेरे पास तीन होटल हैं। दो उत्तर में और एक केंद्र में। क्या आपकी कोई प्राथमिकता है?,3,0
SNG01784.json,2,user,"No, but should come with free parking."," नहीं, लेकिन मुफ्त पार्किंग के साथ आना चाहिए।",3,0
SNG01784.json,3,agent,How does the Lovell Lodge sound? It has internet and free parking and is moderately priced.,लवेल लॉज कैसा लगता है? इसमें इंटरनेट और मुफ्त पार्किंग है और इसकी कीमत मामूली है।,3,0
SNG01784.json,4,user,Sure. please book for 1 person for 4 nights starting on friday.,ज़रूर। कृपया शुक्रवार से शुरू होने वाली 4 रातों के लिए 1 व्यक्ति के लिए बुक करें।,3,2
SNG01784.json,5,agent,I'm sorry but the booking was unsuccessful. Would you like to book starting another day? Or perhaps a shorter stay?,"मुझे खेद है, लेकिन बुकिंग असफल रही। क्या आप एक और दिन से बुकिंग करना चाहेंगे? या शायद एक छोटा प्रवास?",3,1
SNG01784.json,6,user,Can we try for it for wednesday instead?,क्या हम इसके बजाय बुधवार के लिए कोशिश कर सकते हैं?,3,0
SNG01784.json,7,agent,"yes, that booking was successful for Wednesday. The reference number is J4Q4W07K. Anything else you need?"," हाँ, वह बुकिंग बुधवार के लिए सफल रही। संदर्भ संख्या J4Q4W07K है। आपको और कुछ चाहिए?",3,0
SNG01784.json,8,user,"That's all, thanks."," बस इतना ही, धन्यवाद.",3,2
SNG01784.json,9,agent,I'm glad I could be of assistance. Good day.,मुझे खुशी है कि मैं सहायता कर सका। अच्छा दिन।,3,2
SNG01784.json,10,user,Thanks again! Good day to you!,एक बार फिर धन्यवाद! आपका अच्छा दिन हो!,3,2
SNG01784.json,11,agent,I hope you have a nice day as well. Please contact us if you need any other bookings.,मुझे आशा है कि आपका दिन भी अच्छा रहेगा। यदि आपको किसी अन्य बुकिंग की आवश्यकता है तो कृपया हमसे संपर्क करें।,3,2
MUL1143.json,0,user,I am looking for places to go and I would like something in the centre.,मैं जाने के लिए जगहों की तलाश कर रहा हूं और मुझे केंद्र में कुछ चाहिए।,2,0
MUL1143.json,1,agent,I have many options available in the centre. Is there a particular attraction type you are looking for?,मेरे पास केंद्र में कई विकल्प उपलब्ध हैं। क्या कोई विशेष आकर्षण प्रकार है जिसे आप ढूंढ रहे हैं?,0,0
MUL1143.json,2,user,"I am looking for any type of attraction in the centre, just need the entrance fee, phone number, and attraction type."," मैं केंद्र में किसी भी प्रकार के आकर्षण की तलाश में हूं, बस प्रवेश शुल्क, फोन नंबर और आकर्षण प्रकार की आवश्यकता है।",0,0
MUL1143.json,3,agent,I recommend all saints church. It is some nice architecture. There is no entrance fee and the phone number is 01223452587.,मैं सभी संतों के चर्च की सलाह देता हूं। यह कुछ अच्छी वास्तुकला है। कोई प्रवेश शुल्क नहीं है और फोन नंबर 01223452587 है।,0,2
MUL1143.json,4,user,Great. I'm going to need a hotel too. It needs to be cheap but have a 4 star rating.,महान। मुझे भी एक होटल चाहिए। इसे सस्ता होना चाहिए लेकिन इसकी 4 स्टार रेटिंग होनी चाहिए।,2,2
MUL1143.json,5,agent,"Sorry, there are hotels with that criteria. Would you like me to modify the area or some other part and look again?"," क्षमा करें, उस मानदंड वाले होटल हैं। क्या आप चाहते हैं कि मैं क्षेत्र या किसी अन्य भाग को संशोधित करके फिर से देखूं?",2,1
MUL1143.json,6,user,I would like it to be in the same area as all saints church.,मैं चाहूंगा कि यह सभी संतों के चर्च के समान क्षेत्र में हो।,2,0
MUL1143.json,7,agent,"There are no cheap, 4 star hotels located in the same area as the All Saints Church. There is a guesthouse though that is cheap and has 4 stars. "," ऑल सेंट्स चर्च के समान क्षेत्र में कोई सस्ते, 4 सितारा होटल नहीं हैं। एक गेस्टहाउस है, हालांकि वह सस्ता है और इसमें 4 स्टार हैं।",0,0
MUL1143.json,8,user,Can you check again?,क्या आप दोबारा जांच सकते हैं?,0,0
MUL1143.json,9,agent,Sure. No. There is only a guesthouse called Alexander Bed and Breakfast.,"ज़रूर। नहीं, केवल एक गेस्टहाउस है जिसे एलेक्जेंडर बेड एंड ब्रेकफास्ट कहा जाता है।",0,0
MUL1143.json,10,user,I guess you can book that then.  For two nights starting on Friday.,मुझे लगता है कि आप इसे तब बुक कर सकते हैं। शुक्रवार से शुरू होने वाली दो रातों के लिए।,0,0
MUL1143.json,11,agent,How many people will be staying in the room?,कमरे में कितने लोग रहेंगे?,0,0
MUL1143.json,12,user,There will be 5 of us.,हम में से 5 होंगे।,0,0
