ENG_utterances,HIN_utterances,politeness,sentiment
CHENNAI,चेन्नई,0,0
i want to book a ticket in flight,मुझे फ्लाइट में टिकट बुक करना है,1,0
I want check my seat assignment,मुझे अपना सीट असाइनमेंट चेक करना है,2,0
You're always welcome! Please do reach out to us in case of any queries. Have a great day and a safe journey!,आपका हमेशा स्वागत है! कृपया किसी भी प्रश्न के मामले में हमसे संपर्क करें। आपका दिन शुभ हो और सुरक्षित यात्रा हो!,3,2
"Surely, that can be done. Skyline and spicehut are available at the moment."," निश्चय ही, ऐसा किया जा सकता है। इस समय स्काईलाइन और स्पाइसहट उपलब्ध हैं।",2,0
"Awesome! Thanks for reaching out to us, hope you have a wonderful trip ahead. "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपकी आगे की यात्रा शानदार रही होगी।",3,2
My email address is havocmano11@gmail.com,मेरा ईमेल पता है कहरमैनो11@gmail.com,1,0
NAME - KARTIK,नाम - कार्तिक,0,0
OK,ठीक है,2,0
"May I know your phone number to process the request.
",क्या मैं अनुरोध को संसाधित करने के लिए आपका फ़ोन नंबर जान सकता हूँ।,2,0
Hi,नमस्ते,2,0
confirmation number dl34k3,पुष्टिकरण संख्या dl34k3,2,0
hi,नमस्ते,2,0
jacks,जैक,2,0
9874563014,9874563014,0,0
no thanks," जी नहीं, धन्यवाद",3,1
Muthu could you also help me out with your phone number or email address for the boarding pass to be sent to you?,मुथु क्या आप मुझे बोर्डिंग पास भेजने के लिए अपने फोन नंबर या ईमेल पते के साथ मेरी मदद कर सकते हैं?,3,0
Thanks! I'd like to inform you that the boarding pass has been sent to your phone number and email address.,धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास आपके फोन नंबर और ईमेल पते पर भेज दिया गया है।,3,0
I need to change my seat,मुझे अपनी सीट बदलनी है,2,1
Sorry for inconvenience.Kindly confirm my original seat.,असुविधा के लिए खेद है। कृपया मेरी मूल सीट की पुष्टि करें।,3,0
hai,हाय,2,0
"I really appreciate for your patience, there's L3 (Aisle) seat assigned to you. "," मैं वास्तव में आपके धैर्य की सराहना करता हूं, आपको एल3 (आइज़ल) सीट सौंपी गई है।",3,2
jessly,jessly,0,0
Hello.,नमस्ते।,3,0
Francis morris,फ्रांसिस मॉरिस,0,0
"Alright! It was great assisting you, thanks for choosing our services. Have a safe flight, goodbye."," ठीक है! आपकी सहायता करके बहुत अच्छा लगा, हमारी सेवाओं को चुनने के लिए धन्यवाद। एक सुरक्षित उड़ान लो, अलविदा।",3,2
karigal,करिगाली,2,0
"Perfect! Thank you for sharing your details, Just allow me a moment I'll go ahead and check your seat assignment.","उत्तम! अपना विवरण साझा करने के लिए धन्यवाद, बस मुझे एक क्षण दें मैं आगे जाकर आपके सीट असाइनमेंट की जांच करूंगा।",3,2
You're welcome! Would there be anything else I may assist you with?,आपका स्वागत है! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
hi,नमस्ते,2,0
check my seat assignment,मेरी सीट असाइनमेंट की जाँच करें,2,0
i prefer economy hope it would not exceed more than $300,मुझे अर्थव्यवस्था पसंद है आशा है कि यह $300 . से अधिक नहीं होगी,2,0
I need to know about My seat assignmen,मुझे अपने सीट असाइनमेंट के बारे में जानने की जरूरत है,2,0
OK,ठीक है,2,0
I need to check my seat assignment,मुझे अपने सीट असाइनमेंट की जांच करनी है,2,0
"I really appreciate for your patience, there's L3 (Middle) seat assigned to you. "," मैं वास्तव में आपके धैर्य की सराहना करता हूं, आपको एल3 (मध्य) सीट सौंपी गई है।",3,2
seat*,सीट*,0,0
Awesome! May I know which seat would you prefer? (aisle/middle/window),बहुत बढ़िया! क्या मैं जान सकता हूँ कि आप कौन सी सीट पसंद करेंगे? (गलियारा/मध्य/खिड़की),3,2
Would you like to change your seat?,क्या आप अपनी सीट बदलना चाहेंगे?,3,0
i want to know seat number,मुझे सीट नंबर जानना है,1,0
"Thank you Ibrahim, would you prefer window seat, middle seat or aisle seat?"," धन्यवाद इब्राहिम, क्या आप विंडो सीट, बीच वाली सीट या गलियारे वाली सीट पसंद करेंगे?",3,0
ok bye,चलो बाय,2,0
Okay! Would there be anything else I may assist you with?,ठीक! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,2,0
"Surely, please help me with your mail id or phone number."," ज़रूर, कृपया अपनी मेल आईडी या फोन नंबर के साथ मेरी मदद करें।",3,0
All right! I hope I've answered all your queries?,ठीक है! मुझे आशा है कि मैंने आपके सभी प्रश्नों का उत्तर दे दिया है?,3,0
"Tina,jyi797"," टीना, जीई797",0,0
"Nice to meet you, Kamalkassan! Could you please help me with the booking confirmation number?"," कमलकासन, आपसे मिलकर अच्छा लगा! क्या आप कृपया बुकिंग पुष्टिकरण संख्या के बारे में मेरी सहायता कर सकते हैं?",3,2
"Sure, it's under John Smith, #Avg658"," ज़रूर, यह जॉन स्मिथ के अधीन है, #Avg658",2,0
"Nothing else, Thank you for your information. Have a nice day to chat with you. "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
HI,नमस्ते,2,0
Hello! You've been connected to StarAirwyas. How may I assist you?,नमस्ते! आप StarAirwyas से जुड़ चुके हैं। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
mugar,मुगरी,0,0
NO THANKS," जी नहीं, धन्यवाद",3,1
"Awesome! Sam, Now would you please help me with your booking confirmation number?"," बहुत बढ़िया! सैम, अब क्या आप कृपया अपनी बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद करेंगे?",3,2
BYEE,अलविदा,2,0
Hello sir.,नमस्ते महोदय।,3,0
Thanks a ton! Just allow me a moment I'll go ahead and check your seat assignment and let you know in a while.,"अनेक अनेक धन्यवाद! बस मुझे एक क्षण की अनुमति दें, मैं आगे जाकर आपके सीट असाइनमेंट की जांच करूंगा और आपको थोड़ी देर में बता दूंगा।",3,2
A very good morning! You've reached the Moon Airways customer service. How may I help you today?,एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
my name is hentry,मेरा नाम हेंट्री है,1,0
ok,ठीक है,2,0
HI,नमस्ते,2,0
ok thanks,ठीक है धन्यवाद,3,0
Have a great day,आपका दिन अच्छा रहे,2,2
My last name is Vincent.,मेरा अंतिम नाम विन्सेंट है।,1,0
"Amazing! Thanks for being patient, I've check here you seat number is W1 and it is a window seat. If you want to change your seat, I'll do that for you as well. I hope that would be okay?"," अद्भुत! धैर्य रखने के लिए धन्यवाद, मैंने यहां जांच की है कि आपकी सीट संख्या W1 है और यह एक विंडो सीट है। अगर आप अपनी सीट बदलना चाहते हैं, तो मैं आपके लिए भी ऐसा करूंगा। मुझे आशा है कि यह ठीक होगा?",3,2
Khan,KHAN,0,0
"ok, "," ठीक है,",2,0
no I do not. thank you," नहीं, मैं नहीं। धन्यवाद",3,0
Sure! I'll help you with that. May I know your last name please?,ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या मैं आपका अंतिम नाम जान सकता हूँ?,3,0
Booking confirmation number R2CT65,बुकिंग पुष्टिकरण संख्या R2CT65,2,0
Would you want me to book any flight for you?,क्या आप चाहते हैं कि मैं आपके लिए कोई फ्लाइट बुक करूं?,3,0
"Sure! I'll be able to help you in knowing your seat arrangement, may I please know your last name and the booking confirmation number?"," ज़रूर! मैं आपकी सीट की व्यवस्था जानने में आपकी मदद कर सकता हूँ, क्या मैं आपका अंतिम नाम और बुकिंग पुष्टिकरण संख्या जान सकता हूँ?",3,0
"Wonderful! Well Mr.West , your booking as been confirmed and your seat number is K12 which is a window seat, Is that okay for you?
"," अद्भुत! ठीक है मिस्टर वेस्ट, आपकी बुकिंग कन्फर्म हो गई है और आपकी सीट संख्या K12 है जो एक विंडो सीट है, क्या यह आपके लिए ठीक है?",3,2
"Good morning! You've reached Alliance Airways Customer service, how may I help you?  "," सुबह बख़ैर! आप एलायंस एयरवेज ग्राहक सेवा तक पहुँच चुके हैं, मैं आपकी कैसे मदद कर सकता हूँ?",3,0
i want to change my seat. i like to middle seat. could you arrange me?,मैं अपनी सीट बदलना चाहता हूं। मुझे बीच की सीट पसंद है। क्या तुम मुझे व्यवस्थित कर सकते हो?,3,0
Surely! I'll be happy to help you in this regard. May I know your last name and your booking confirmation number?,निश्चित रूप से! मुझे इस संबंध में आपकी मदद करने में खुशी होगी। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,2
Glad to help you today. Please go through this website: www.pilotairlines.com in case of any query and help us help you. Good day!,आज आपकी मदद करके खुशी हुई। कृपया इस वेबसाइट को देखें: www.pilotairlines.com किसी भी प्रश्न के मामले में और आपकी सहायता करने में हमारी सहायता करें। अच्छा दिन!,3,2
29/08/2018,29/08/2018,0,0
good morning,शुभ प्रभात,2,2
"Hello there, how may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
"Thank you for visiting us, wish to serve you again. Have a safe journey!"," हमारे पास आने के लिए धन्यवाद, मैं फिर से आपकी सेवा करना चाहता हूं। आपकी यात्रा सुरक्षित हो!",3,2
OKAY THANK YOU,ठीक है धन्यवाद,3,2
I need to know about my seat assignment,मुझे अपने सीट असाइनमेंट के बारे में जानने की जरूरत है,2,0
I'm so glad I could resolve all your queries for today! I hope you have an amazing time on the flight! Have a great day ahead! Goodbye.,मुझे बहुत खुशी है कि मैं आज के लिए आपके सभी प्रश्नों का समाधान कर सका! मुझे आशा है कि आपके पास उड़ान पर एक अद्भुत समय होगा! आगे एक महान दिन हो! अलविदा।,3,2
no thanks," जी नहीं, धन्यवाद",3,1
All right. Please do contact us for further queries. Have a good day. Bye.,ठीक है। कृपया अधिक प्रश्नों के लिए हमसे संपर्क करें। आपका दिन शुभ हो। अलविदा।,3,0
JOSHY BIL EMAIL: JOSHY78@GMAIL.COM,जोशी बिल ईमेल: JOSHY78@GMAIL.COM,0,0
Hello. Welcome to Divehigh Airways. How may I help you?,नमस्ते। डाइवहाई एयरवेज में आपका स्वागत है। क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
Thank you so much.,बहुत-बहुत धन्यवाद।,3,2
jessy,जेसी,0,0
Sure,ज़रूर,2,0
"okay, no "," ठीक है, नहीं",2,0
"Sure, may I know your last name please?"," ज़रूर, क्या मैं आपका अंतिम नाम जान सकता हूँ?",3,0
Superb! Would you mind sharing the number of passengers also?,शानदार! क्या आप यात्रियों की संख्या भी साझा करना चाहेंगे?,3,2
okay,ठीक है,2,0
no,नहीं,1,1
Hello! You've been connected to StarAirways customer service! How may I assist you today?,नमस्ते! आप StarAirways ग्राहक सेवा से जुड़ चुके हैं! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
Jfv759,जेएफवी759,0,0
need to change my as window..can u?,मुझे विंडो के रूप में बदलने की आवश्यकता है..क्या आप कर सकते हैं?,1,0
"Hello, you've reached Sky Travels. How may I help you today?"," नमस्कार, आप स्काई ट्रेवल्स में पहुंच गए हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
"Perfect! Thank you so much for sharing that information, Just allow me a minute I'll go ahead and check that for you."," उत्तम! उस जानकारी को साझा करने के लिए आपका बहुत-बहुत धन्यवाद, बस मुझे एक मिनट का समय दें, मैं आगे बढ़ूंगा और आपके लिए इसकी जांच करूंगा।",3,2
no thank you very much,नहीं बहुत बहुत धन्यवाद,3,1
i want check my seat assignment,मुझे अपना सीट असाइनमेंट चेक करना है,2,0
Hi!,नमस्ते!,3,0
"Thanks you so much for giving me that details, I'd request you to please be conversational, we know your familiar with the questions. It's a humble request try to be as conversational as you can."," मुझे वह विवरण देने के लिए आपका बहुत-बहुत धन्यवाद, मैं आपसे अनुरोध करता हूं कि कृपया संवादी बनें, हम जानते हैं कि आप प्रश्नों से परिचित हैं। यह एक विनम्र अनुरोध है कि जितना हो सके संवादी बनने की कोशिश करें।",3,2
"Alright! Could you please confirm if its a non-stop flight, also please tell me how many on board for that day?"," ठीक है! क्या आप कृपया पुष्टि कर सकते हैं कि क्या यह एक नॉन-स्टॉप उड़ान है, कृपया मुझे यह भी बताएं कि उस दिन कितने लोग सवार थे?",3,0
Of course! May I know your last name please?,बेशक! क्या मैं आपका अंतिम नाम जान सकता हूँ?,3,0
i want change seat.. which series was un reserved,मुझे सीट चेंज करनी है.. कौन सी सीरीज अनारक्षित थी,2,1
"Thank you,  may I know your last name?"," धन्यवाद, क्या मैं आपका अंतिम नाम जान सकता हूँ?",3,0
STELLA RYA,स्टेला रिया,0,0
Victor,विजेता,0,0
I want you to change my seat assignment,मैं चाहता हूं कि आप मेरा सीट असाइनमेंट बदल दें,3,1
hi,नमस्ते,2,0
"Awesome! I've confirmed the seat, could you please help me with the email address or phone number to sent the confirmation link? "," बहुत बढ़िया! मैंने सीट की पुष्टि कर दी है, क्या आप पुष्टिकरण लिंक भेजने के लिए ईमेल पते या फोन नंबर के साथ मेरी मदद कर सकते हैं?",3,2
"Sure, we are here to assist you always! May I know your last name please?"," ज़रूर, हम यहाँ हमेशा आपकी सहायता के लिए हैं! क्या मैं आपका अंतिम नाम जान सकता हूँ?",3,0
"Nothing else, Thank you for your Booking. Have a nice day to chat with you. "," और कुछ नहीं, आपकी बुकिंग के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
OK,ठीक है,2,0
jhg587,जेएचजी587,0,0
"Sure, may I know your last name please?"," ज़रूर, क्या मैं आपका अंतिम नाम जान सकता हूँ?",3,0
"Your seat no. is 15 A, middle seat. Please let me know your preference?"," आपकी सीट नं. 15 ए, मध्य सीट है। कृपया मुझे अपनी पसंद बताएं?",2,0
f56k78,f56k78,2,0
OH. BUT I WOULD LIKE TO CHANGE IT INO AISLE,ओह। लेकिन मैं इसे AISLE . में बदलना चाहूंगा,1,0
THAT'S NOT OKAY FOR MINE,यह मेरे लिए ठीक नहीं है,2,1
I don't remember it,मुझे यह याद नहीं है,1,0
"Awesome! Thanks for reaching out to us, hope you have a wonderful trip ahead. "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपकी आगे की यात्रा शानदार रही होगी।",3,2
"Alright! Sure, I'd love to help you! I'll certainly share your boarding pass with you. May I know your full name please?"," ठीक है! ज़रूर, मुझे आपकी मदद करना अच्छा लगेगा! मैं आपका बोर्डिंग पास निश्चित रूप से आपके साथ साझा करूंगा। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
I NEED A BOARDING PASS,मुझे एक बोर्डिंग पास चाहिए,1,0
WILL YOU DO ME ONE MORE FAVOUR,क्या आप मेरा एक और उपकार करेंगे,3,2
"Awesome! Thank you for staying connected, I see Mr. Vikram you've been assigned to M9 window seat. "," बहुत बढ़िया! जुड़े रहने के लिए धन्यवाद, मैं देख रहा हूं कि श्रीमान विक्रम आपको M9 विंडो सीट पर नियुक्त किया गया है।",3,2
Okay!,ठीक!,2,0
DAISY,डेज़ी,0,0
"Fantastic! As preferred by you, I've changed your seat to A3."," ज़बरदस्त! आपकी पसंद के अनुसार, मैंने आपकी सीट को A3 में बदल दिया है।",2,2
You're welcome. Please do visit us again for further queries. Have a good day. Bye now.,आपका स्वागत है। कृपया आगे के प्रश्नों के लिए हमें फिर से देखें। आपका दिन शुभ हो। अलविदा।,2,2
ok thanks,ठीक है धन्यवाद,3,0
yes,हां,2,0
Booking confirmation number C6RT41,बुकिंग पुष्टिकरण संख्या C6RT41,2,0
That's superb..Please confirm it,यह शानदार है..कृपया इसकी पुष्टि करें,3,2
Fantastic! Thank you for reaching out to us. Have a memorable journey. Bye.,ज़बरदस्त! हमसे संपर्क की पहल के लिए आपका धन्यवाद। यादगार यात्रा हो। अलविदा।,3,2
"Thank you for reaching out to us, it's a pleasure assisting you. Have a great day and happy traveling!"," हमसे संपर्क करने के लिए धन्यवाद, आपकी सहायता करना खुशी की बात है। आपका दिन शुभ हो और यात्रा सुखद हो!",3,2
my last name is selvam,मेरा अंतिम नाम सेल्वम है,1,0
"As I've checked with the resources, I see that the seat allotted to you is the aisle seat which is F1."," जैसा कि मैंने संसाधनों के साथ जाँच की है, मैं देखता हूँ कि आपको आवंटित सीट गलियारे की सीट है जो F1 है।",2,0
Thank you for staying on hold. I appreciate your patience. Your seat number is A9 and it is a window seat. Is there anything else that I may help you with?,रुके रहने के लिए धन्यवाद। मैं आपके धैर्य की सराहना करता हूँ। आपकी सीट का नंबर A9 है और यह विंडो सीट है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
sure.. thanks a lot.. bye,ज़रूर.. बहुत बहुत धन्यवाद.. अलविदा,3,2
i want to know my seat no,मुझे अपना सीट नंबर जानना है,2,0
"Sure! For the boarding pass, I'd require your phone number or email address. Could you please help me with that?"," ज़रूर! बोर्डिंग पास के लिए, मुझे आपका फ़ोन नंबर या ईमेल पता चाहिए। क्या आप कृपया इसमें मेरी मदद कर सकते हैं?",3,0
"Sure, could you please help me with your departure city and the destination?"," ज़रूर, क्या आप कृपया अपने प्रस्थान शहर और गंतव्य के बारे में मेरी मदद कर सकते हैं?",3,0
karthiga,कार्थिगा,2,0
CONFIRMATION NUMBER : moh523,पुष्टि संख्या: moh523,1,0
morning,प्रभात,2,0
SURE,ज़रूर,2,0
Greg Tim,ग्रेग टिम,0,0
Fantastic! Your tickets have been confirmed and you'll be receiving a confirmation mail with the link to make the payment. Is there anything else I might help you with?,ज़बरदस्त! आपके टिकटों की पुष्टि हो गई है और आपको भुगतान करने के लिए लिंक के साथ एक पुष्टिकरण मेल प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Awesome! Your details have been verified. May I know the your mail id or phone number?,बहुत बढ़िया! आपके विवरण सत्यापित कर दिए गए हैं। क्या मैं आपकी मेल आईडी या फोन नंबर जान सकता हूं?,3,2
thank you for your help,आपके सहयोग के लिए धन्यवाद,3,2
CHANGE TO WINDOW,विंडो में बदलें,0,0
My booking confirmation number is F8162T.,मेरी बुकिंग पुष्टिकरण संख्या F8162T है।,1,0
ok thank you,ठीक है धन्यवाद,3,0
"You're welcome, Is there anything else I may help you with?"," आपका स्वागत है, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूँ?",2,2
On which name would you like to book the tickets? And also please provide the email address?,आप किस नाम से टिकट बुक करना चाहेंगे? और कृपया ईमेल पता भी प्रदान करें?,3,0
Alright! I've confirmed the booking and have sent you a confirmation email where you can pay for the tickets and get a copy of the tickets. I hope this helps.,ठीक है! मैंने बुकिंग की पुष्टि कर दी है और आपको एक पुष्टिकरण ईमेल भेजा है जहां आप टिकटों के लिए भुगतान कर सकते हैं और टिकटों की एक प्रति प्राप्त कर सकते हैं। आशा है कि ये आपकी मदद करेगा।,3,2
OK,ठीक है,2,0
first class,प्रथम श्रेणी,0,2
company,कंपनी,0,0
i have second option is okay,मेरे पास दूसरा विकल्प है ठीक है,1,0
no thanks," जी नहीं, धन्यवाद",3,1
Perfect! May I know the number of passengers travelling and also on whose name you'd like to make the booking?,उत्तम! क्या मैं यात्रा करने वाले यात्रियों की संख्या जान सकता हूँ और यह भी जान सकता हूँ कि आप किसके नाम से बुकिंग करना चाहते हैं?,3,0
"Hello there, Good morning! Welcome Airway customer service! I'd be glad to assist you! "," नमस्ते वहाँ, सुप्रभात! एयरवे ग्राहक सेवा में आपका स्वागत है! मुझे आपकी सहायता करने में खुशी होगी!",3,2
richardoliver@gmail.com,रिचर्डोलिवर@gmail.com,0,0
sure,ज़रूर,2,0
"Hello there! Sky high customer services, How may I help you today?","नमस्ते! स्काई हाई कस्टमर सर्विसेज, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
"Nothing else, Thank you for your information. Have a nice day to chat with you. "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
"Sure, may I know your last name please?"," ज़रूर, क्या मैं आपका अंतिम नाम जान सकता हूँ?",3,0
Thank you  so much Spencer. Hope you have answered all my queries.,बहुत बहुत धन्यवाद स्पेंसर। आशा है आपने मेरे सभी प्रश्नों का उत्तर दे दिया होगा।,3,2
Leo mathews,लियो मैथ्यूज,0,0
Ok sounds good.,हां ठीक लगता है।,2,2
Alright Smith! Could you please share the booking confirmation number?,ठीक है स्मिथ! क्या आप कृपया बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,0
Perfect! I've booked the tickets soon you'll receive a mail with a link through which you can make the payment and confirm your booking. Hope that was useful?,उत्तम! मैंने टिकट बुक कर लिया है जल्द ही आपको एक लिंक के साथ एक मेल प्राप्त होगा जिसके माध्यम से आप भुगतान कर सकते हैं और अपनी बुकिंग की पुष्टि कर सकते हैं। आशा है कि यह उपयोगी था?,3,2
i want check my seat assignment,मुझे अपना सीट असाइनमेंट चेक करना है,2,0
take your time,पर्याप्त समय लो,2,0
A very good morning! You've reached the Moon Airways customer service. How may I help you today?,एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
"Awesome! Thanks for choosing us, hope you have a great trip!"," बहुत बढ़िया! हमें चुनने के लिए धन्यवाद, आशा है कि आपकी यात्रा शानदार रही होगी!",3,2
alvin,एल्विन,0,0
Awesome! Thank you for giving me all that details! Just give me a moment I'll go ahead and direct my team to help you with your query!,बहुत बढ़िया! मुझे वह सब विवरण देने के लिए धन्यवाद! बस मुझे एक क्षण दें मैं आगे बढ़ूंगा और अपनी टीम को आपकी क्वेरी में मदद करने के लिए निर्देशित करूंगा!,3,2
VERY NICE,बहुत अच्छा,0,2
bye,अलविदा,2,0
can you please change it to aisle seat,क्या आप कृपया इसे गलियारे की सीट में बदल सकते हैं,3,0
ok..thank you so much..,ठीक है आपका बहुत धन्यवाद..,3,2
OK..THANK YOU SO MUCH..,ठीक है आपका बहुत धन्यवाद..,3,2
no thanks," जी नहीं, धन्यवाद",3,1
My pleasure. Thank you for reaching out to us. Have a great day!,मेरा सौभाग्य। हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन अच्छा रहे!,3,2
Yes,हाँ,2,0
ok,ठीक है,2,0
"Always a pleasure! Thank you for reaching out to us, it's a pleasure assisting you. Have a great day and happy traveling!"," हमेशा एक खुशी की बात है! हमसे संपर्क करने के लिए धन्यवाद, आपकी सहायता करना खुशी की बात है। आपका दिन शुभ हो और यात्रा सुखद हो!",3,2
Thank you very much,आपका बहुत बहुत धन्यवाद,3,2
"Sure, I'll do my best to get you that seat. Please give me a minute."," ज़रूर, मैं आपको वह सीट दिलाने की पूरी कोशिश करूँगा। कृपया मुझे एक मिनट दें।",2,2
i want to know my seat no,मुझे अपना सीट नंबर जानना है,2,0
Thanks Ram! Please let me know your booking confirmation number?,धन्यवाद राम! कृपया मुझे अपनी बुकिंग पुष्टिकरण संख्या बताएं?,3,2
Please assist me in my seating arrangement,कृपया मेरे बैठने की व्यवस्था में मेरी सहायता करें,2,0
Alright! The seat P9 has been allotted to you which is an aisle seat.,ठीक है! आपको सीट P9 आवंटित की गई है जो एक गलियारा सीट है।,2,0
"Hello there, how may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
manoj prabhakaran 810jat,मनोज प्रभाकरण 810jat,2,0
Perfect! Please allow me a moment while I go ahead and find the best deal for you.,उत्तम! कृपया मुझे कुछ समय दें जब तक कि मैं आगे बढ़ूं और आपके लिए सबसे अच्छा सौदा ढूंढूं।,2,2
ok,ठीक है,2,0
"Thank you Ram, for the boarding pass I'd require your email address or phone number. Could you please help me with the details?"," धन्यवाद राम, बोर्डिंग पास के लिए मुझे आपका ईमेल पता या फोन नंबर चाहिए। क्या आप कृपया मुझे विवरण के साथ मदद कर सकते हैं?",3,0
Could you also help me out with your full name?,क्या आप अपना पूरा नाम बताकर भी मेरी मदद कर सकते हैं?,3,0
vasuki,वासुकी,2,0
Please do reach out to us in case of further queries. Have a great day ahead!,कृपया आगे के प्रश्नों के मामले में हमसे संपर्क करें। आगे एक महान दिन हो!,2,2
Sure. Could you please help me with your Last name and booking confirmation number?,ज़रूर। क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
"Good news! I've emailed your boarding pass, you can download and document. Is there anything else I may help you with?"," खुशखबरी! मैंने आपका बोर्डिंग पास ईमेल कर दिया है, आप डाउनलोड कर सकते हैं और दस्तावेज़ बना सकते हैं। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?",3,2
"Sure! I'll help you in getting that done. May I know the departure and arrival cities?
",ज़रूर! इसे पूरा करने में मैं आपकी मदद करूंगा। क्या मैं प्रस्थान और आगमन शहरों को जान सकता हूँ?,3,0
Thank you sir,धन्यवाद महोदय,3,2
Awesome! How may I help you?,बहुत बढ़िया! क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,2
"Amazing! As I can check here, you are assigned a window seat and your seat number is F18. I hope you enjoy the view."," अद्भुत! जैसा कि मैं यहां देख सकता हूं, आपको एक विंडो सीट दी गई है और आपकी सीट संख्या F18 है। मुझे आशा है कि आप दृश्य का आनंद लेंगे।",3,2
Sure! I'd be glad to help you in this regard. May I know your last name and your booking confirmation number?,ज़रूर! मुझे इस संबंध में आपकी मदद करने में खुशी होगी। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,0
sorry 15A window seat is ok to me. please change it.,सॉरी 15A विंडो सीट मेरे लिए ठीक है। कृपया इसे बदलें।,3,1
"Hello there good morning! Sky high customer services, How may I help you today?
"," नमस्ते वहाँ सुप्रभात! स्काई हाई कस्टमर सर्विसेज, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
"That's alright! Allow me for a minute or two, while I quickly get this done for you."," वह ठीक है! मुझे एक या दो मिनट के लिए अनुमति दें, जबकि मैं आपके लिए यह जल्दी से कर देता हूं।",2,0
hai,हाय,2,0
DEVI,देवी,0,0
Thank you so much. Please allow me a minute to check the seat assignment.,बहुत-बहुत धन्यवाद। कृपया मुझे सीट असाइनमेंट की जांच करने के लिए एक मिनट का समय दें।,3,0
HI,नमस्ते,2,0
okay thank you,ठीक है धन्यवाद,3,2
"Sorry to keep you waiting, I have checked the details and found that there is 1 flight available of Indian airways which will be departing from Singapore at 4:30 am, on 18th September costing you $150, would that be alright?"," आपको प्रतीक्षा करने के लिए क्षमा करें, मैंने विवरण की जांच की है और पाया है कि भारतीय वायुमार्ग की 1 उड़ान उपलब्ध है जो सिंगापुर से 18 सितंबर को सुबह 4:30 बजे प्रस्थान करेगी, जिसकी कीमत आपको $150 है, क्या यह ठीक रहेगा?",3,0
thanks for help to me,मेरी मदद के लिए धन्यवाद,3,2
I'll help you out with that. May I know your full name and the booking confirmation number?,मैं इसमें आपकी मदद करूंगा। क्या मैं आपका पूरा नाम और बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,0
Would there be anything else I may assist you with?,क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,2,0
"Thank you very much, Thiya for the details. The confirmation link will be sent to the email address shortly. Is there anything else I could help you with?"," बहुत बहुत धन्यवाद, विवरण के लिए थिया। पुष्टिकरण लिंक शीघ्र ही ईमेल पते पर भेजा जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?",3,2
Superb! Please specify the seat you'd prefer to have.,शानदार! कृपया वह सीट निर्दिष्ट करें जिसे आप पसंद करेंगे।,3,2
FF45F5,FF45F5,0,0
