ENG_utterances,HIN_utterances,politeness,sentiment
Alright! The order will be delivered to you within an hour and you can pay the amount of $7 to the delivery associate. Could you please help me with your complete address and the contact number?, ठीक है! ऑर्डर आपको एक घंटे के भीतर डिलीवर कर दिया जाएगा और आप डिलीवरी एसोसिएट को $7 की राशि का भुगतान कर सकते हैं। क्या आप कृपया अपना पूरा पता और संपर्क नंबर देने में मेरी मदद कर सकते हैं?,3,0
MEAT EATER 1, मांस खाने वाला 1,0,0
No problem. The order total for one chicken salad is $3. You can make the payment at the next window., कोई बात नहीं। एक चिकन सलाद के लिए कुल ऑर्डर $ 3 है। आप अगली विंडो पर भुगतान कर सकते हैं।,2,0
Sure! Could you please specify your preference of pizza you'd like to order?, ज़रूर! क्या आप कृपया अपनी पसंद का पिज़्ज़ा निर्दिष्ट कर सकते हैं जिसे आप ऑर्डर करना चाहते हैं?,3,0
need every orders each alone, हर आदेश की जरूरत है हर एक अकेले,1,0
You're welcome! Thanks for choosing us! Hope you enjoy your food! Goodbye!, आपका स्वागत है! हमें चुनने के लिए धन्यवाद! आशा है कि आप अपने भोजन का आनंद लेंगे! अलविदा!,3,2
hello there, नमस्ते,2,0
Okay. I've confirmed the order. The delivery time is approximately 1 hour. The delivery agent will contact you on the number provided in case of any queries.,ठीक। मैंने आदेश की पुष्टि कर दी है। प्रसव का समय लगभग 1 घंटा है। डिलीवरी एजेंट किसी भी प्रश्न के मामले में दिए गए नंबर पर आपसे संपर्क करेगा।,2,0
Hi, नमस्ते,3,0
Is it that you'd like to have meat eater pizza with pepperoni topping?,क्या ऐसा है कि आप पेपरोनी टॉपिंग के साथ मीट ईटर पिज़्ज़ा खाना चाहेंगे?,2,0
Hi, नमस्ते,3,0
pizza with classic red sauc - gorgonzola Cheese - thin, क्लासिक लाल सॉस के साथ पिज्जा - गोर्गोन्जोला पनीर - पतला,2,0
"My address is Texas,Austin."," मेरा पता टेक्सास, ऑस्टिन है।",2,0
order?*, गण?*,0,0
"Sure, Would you like to try some drinks or salads along?"," ज़रूर, क्या आप साथ में कुछ पेय या सलाद आज़माना चाहेंगे?",3,0
The order has been confirmed and the delivery time will be approximately an hour or 45 minutes. Will that be fine with you?, आदेश की पुष्टि हो गई है और डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह आपके साथ ठीक रहेगा?,2,0
no, नहीं,1,1
"pizza with crumbled meatballs, artichokes, chopped garlic, red onions, mozzorella and spicy red sauce.. "," क्रम्बल मीटबॉल, आर्टिचोक, कटा हुआ लहसुन, लाल प्याज, मोजोरेला और मसालेदार लाल सॉस के साथ पिज्जा।",2,0
Thank you for the information. The meal will be delivered to you within an hour., जानकारी के लिए धन्यवाद। एक घंटे के भीतर आप तक भोजन पहुंचा दिया जाएगा।,3,2
"Thank you, we serve varieties of pizza. What kind of pizza you'd like to have?"," धन्यवाद, हम विभिन्न प्रकार के पिज्जा परोसते हैं। आप किस प्रकार का पिज्जा खाना चाहेंगे?",3,2
Delish! That's our best selling pizza and it's loved by all our customers. I'll note down your order. What else you'd like to order?, स्वादिष्ट! यह हमारा सबसे ज्यादा बिकने वाला पिज्जा है और इसे हमारे सभी ग्राहक पसंद करते हैं। मैं आपका आदेश नोट कर लूंगा। आप और क्या ऑर्डर करना चाहेंगे?,3,2
olive oil brownie, जैतून का तेल ब्राउनी,0,0
Great! Could you please specify the size of the coke you'd like to have? Regular or large?, महान! क्या आप कृपया उस कोक का आकार निर्दिष्ट कर सकते हैं जो आप चाहते हैं? नियमित या बड़ा?,3,0
gluten, ग्लूटेन,0,0
"Awesome! I've added that here, What else you'd like to order?"," बहुत बढ़िया! मैंने वह यहाँ जोड़ा है, आप और क्या ऑर्डर करना चाहेंगे?",3,2
TOMATO & MOZZARELLA salad, टमाटर और मोज़ेरेला सलाद,0,0
"You're welcome! Thank you for trying our pizzas, we are always here whenever your hunger needs us. Enjoy your pizza!"," आपका स्वागत है! हमारे पिज्जा को आजमाने के लिए धन्यवाद, जब भी आपकी भूख को हमारी जरूरत होती है, हम हमेशा यहां होते हैं। अपने पिज्जा का आनंद लें!",3,2
NO THANKS HAVE A NICE DAY, नहीं धन्यवाद आपका दिन अच्छा हो,3,2
I NEED 2 ART LOVER PIZZA, मुझे 2 कला प्रेमी पिज़्ज़ा चाहिए,2,0
MEAT EATER, मांस खाने वाले,0,0
ok, ठीक है,2,0
Lovely! Would you like to order for any salads along?, प्यारा! क्या आप साथ में कोई सलाद ऑर्डर करना चाहेंगे?,3,2
Okay. Would you like to order any drinks with that?, ठीक। क्या आप उसके साथ कोई पेय ऑर्डर करना चाहेंगे?,3,0
cash on delivery, डिलवरी पर नकदी,0,0
yes, हां,2,0
I WOULD LIKE TO ORDER 1 PIZZA AND 1 SALAD, मैं 1 पिज़्ज़ा और 1 सलाद ऑर्डर करना चाहूँगा,2,0
Sure! Would you like to go for a meal. It will also include fries.,ज़रूर! क्या आप भोजन के लिए जाना चाहेंगे। इसमें फ्राई भी शामिल होगा।,3,2
"Sure! I'll be glad to help you with that. Before that, please could you share the address and contact number?"," ज़रूर! मुझे इसमें आपकी मदद करने में खुशी होगी। इससे पहले, क्या आप पता और संपर्क नंबर साझा कर सकते हैं?",3,0
Goodbye! Have a wonderful day!, अलविदा! शानदार दिन हो!,3,0
Thanks for calling Blaze Pizza! Have a great day!, ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद! आपका दिन अच्छा रहे!,3,2
One LINK IN, एक लिंक IN,0,0
Yes they are," हां, वे",2,0
"Oh, I'm so sorry. I didn't know that.", मुझे बेहद खेद है। मुझे यह नहीं पता था।,3,0
Alright! Is that all or would you like anything else too?, ठीक है! यही सब है या आप कुछ और भी चाहेंगे?,3,0
jancy martin, जैंसी मार्टिन,0,0
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
HI, नमस्ते,2,0
Yes, हाँ,2,0
Sure!! That sound yummmm...!! I've mentioned all that. What else you'd like to order?, ज़रूर!! वो आवाज़ यमम्म...!! मैंने वह सब उल्लेख किया है। आप और क्या ऑर्डर करना चाहेंगे?,2,2
"Surely, please have a look at our menu (https://www.mcdonalds.com/us/en-us/full-menu.html) to not miss out on your cravings. ","निश्चित रूप से, कृपया हमारे मेनू (https://www.mcdonalds.com/us/en-us/full-menu.html) पर एक नज़र डालें ताकि आपकी इच्छाएं छूट न जाएं।",2,2
Sure! I'll add that to the order. Is that all?, ज़रूर! मैं इसे ऑर्डर में जोड़ दूंगा। यही बात है न?,2,0
" May I know your preference for crust? we have gluten free crust, high rise dough and regular crust? "," क्या मैं क्रस्ट के लिए आपकी पसंद जान सकता हूँ? हमारे पास लस मुक्त क्रस्ट, उच्च वृद्धि आटा और नियमित क्रस्ट है?",3,0
Hey! Good evening! Welcome to Blaze pizzas!! :) May I know what would you like to order from our menu?, अरे! सुसंध्या! ब्लेज़ पिज़्ज़ा में आपका स्वागत है !! :) क्या मैं जान सकता हूँ कि आप हमारे मेनू से क्या ऑर्डर करना चाहेंगे?,3,2
Alright! Is that all ?, ठीक है! यही बात है न ?,2,0
no ty, नहीं धन्यवाद,1,0
That's perfect! Would you like to have any Simple salads or desserts with it?, यह बिल्कुल सही है! क्या आप इसके साथ कोई साधारण सलाद या मिठाई खाना चाहेंगे?,3,2
"Sure! I'll be glad to help you with that. Before that, please could you share the address and contact number?"," ज़रूर! मुझे इसमें आपकी मदद करने में खुशी होगी। इससे पहले, क्या आप पता और संपर्क नंबर साझा कर सकते हैं?",3,0
soda, सोडा,0,0
"seasonal fruit, asiago croutons red peppers & pesto vinaigrette salad"," मौसमी फल, एसिआगो क्राउटन लाल मिर्च और पेस्टो विनैग्रेट सलाद",0,0
"For sure! We do serve drinks, would you like to give them a try?"," पक्का! हम पेय परोसते हैं, क्या आप उन्हें आज़माना चाहेंगे?",3,2
You're welcome! Hope you enjoy your food., आपका स्वागत है! आशा है कि आप अपने भोजन का आनंद लेंगे।,2,2
Hello, नमस्ते,2,0
YES CONFIRM, हाँ पुष्टि करें,2,2
"Hey! Thanks for connecting to Blaze Pizza, which pizza would you like to have? "," अरे! ब्लेज़ पिज़्ज़ा से जुड़ने के लिए धन्यवाद, आप कौन सा पिज़्ज़ा खाना चाहेंगे?",3,2
sixe, सिक्स,0,0
"Sure! Would you like to have thin crust, thick crust or gluten free crust?","ज़रूर! क्या आप पतली परत, मोटी परत या लस मुक्त परत चाहते हैं?",3,0
Superb! Would you like to have drinks with the salads?,शानदार! क्या आप सलाद के साथ पेय पीना चाहेंगे?,3,2
With pleasure! have a amazing day!, क्यों नहीं! एक अद्भुत दिन है!,3,2
Hey! I'm here., अरे! मैं यहाँ हुं।,3,0
"8769 basile rowe, eastsyracuse ny 8790"," 8769 बेसिल रो, ईस्टसिराक्यूज़ एनवाई 8790",0,0
OLIVE OIL BROWNIE, जैतून का तेल ब्राउनी,0,0
That's a perfect choice! How many of them would you like to have?, यह एकदम सही विकल्प है! आप उनमें से कितने रखना चाहेंगे?,3,2
Okay! Would you want to upgrade to double cheese?, ठीक! क्या आप डबल चीज़ में अपग्रेड करना चाहेंगे?,3,0
Would there be anything else that you wish to order? We have a variety of healthy salads. Would you like to taste any?, क्या कुछ और होगा जिसे आप ऑर्डर करना चाहते हैं? हमारे पास कई तरह के हेल्दी सलाद हैं। क्या आप कोई स्वाद लेना चाहेंगे?,3,0
COD, सीओडी,0,0
YES I LIKE TO 1 LEMONADE, हाँ मुझे 1 नींबू पसंद है,2,2
"Awesome! Thanks for sharing that information, our delivery agent will soon pick up your order and he may ring you if he has any trouble in locating your address."," बहुत बढ़िया! उस जानकारी को साझा करने के लिए धन्यवाद, हमारा डिलीवरी एजेंट जल्द ही आपका ऑर्डर लेगा और अगर उसे आपका पता खोजने में कोई परेशानी होती है तो वह आपको कॉल कर सकता है।",3,2
"So, the order completes with one mozzarella pizza, one lemonade."," तो, ऑर्डर एक मोज़ेरेला पिज्जा, एक नींबू पानी के साथ पूरा होता है।",0,0
yes, हां,2,0
yes rani 4851526154, हाँ रानी 4851526154,2,0
"King. 47.604/-122.326. 2, Seattle, 98101"," राजा। 47.604/-122.326। 2, सिएटल, 98101",0,0
Sure! That's nice. Would there be anything else that you'd like to add to your order?, ज़रूर! यह अच्छा है। क्या कुछ और होगा जिसे आप अपने आदेश में जोड़ना चाहेंगे?,2,2
complete my order, मेरा आदेश पूरा करो,1,0
Delish! That's the most yummiest pizza we have and it's loved by all our customers. I'll take the order. Anything else with the pizza?, स्वादिष्ट! यह हमारे पास सबसे स्वादिष्ट पिज्जा है और यह हमारे सभी ग्राहकों द्वारा पसंद किया जाता है। मैं आदेश लूंगा। पिज्जा के साथ और कुछ?,3,2
Sure. Would you like to have a drink along with the pizza?, ज़रूर। क्या आप पिज़्ज़ा के साथ एक ड्रिंक पीना चाहेंगे?,3,0
Hi there! Welcome to Blaze Pizza. Happy to help you with your order!, नमस्ते! ब्लेज़ पिज्जा में आपका स्वागत है। आपके आदेश में आपकी सहायता करने में खुशी हुई!,3,2
ok sir, ओके जी,2,0
yes, हां,2,0
CLASSIC CHICKEN SANDWICH 2, क्लासिक चिकन सैंडविच 2,2,2
"Sure! I'll add that, would you like small, medium or large pizza?"," ज़रूर! मैं वह जोड़ दूँगा, क्या आप छोटा, मध्यम या बड़ा पिज़्ज़ा पसंद करेंगे?",3,0
ya i would like tea, हां मुझे चाय चाहिए,2,0
Alright! What about a dessert to go with it?, ठीक है! इसके साथ जाने के लिए मिठाई के बारे में क्या?,2,0
"Awesome! Your order is confirmed, Could you please help me with your address and phone number?"," बहुत बढ़िया! आपके आदेश की पुष्टि हो गई है, क्या आप कृपया अपने पते और फोन नंबर के साथ मेरी मदद कर सकते हैं?",3,2
I NEED 1 Art Lover, मुझे 1 कला प्रेमी चाहिए,2,0
"Awesome! Thank you for sharing the information, your order will be delivered within an hour to your address.","बहुत बढ़िया! जानकारी साझा करने के लिए धन्यवाद, आपका आदेश एक घंटे के भीतर आपके पते पर पहुंचा दिया जाएगा।",3,2
What would you like to order today?, आज आप क्या ऑर्डर करना चाहेंगे?,3,0
"Sure! Will that be all, should I go ahead and confirm your order?"," ज़रूर! क्या इतना ही होगा, क्या मुझे आगे बढ़कर आपके आदेश की पुष्टि करनी चाहिए?",2,0
Amazing! Could you please provide your phone number and the address for delivery?, अद्भुत! क्या आप कृपया अपना फोन नंबर और डिलीवरी के लिए पता प्रदान कर सकते हैं?,3,2
yes.. 2 Lemonade and 1 s'more pie, हाँ.. 2 नींबू पानी और 1 और पाई,2,0
"Alright! Your order has been placed, it will be delivered to you in an hour, is that okay?"," ठीक है! आपका ऑर्डर दे दिया गया है, यह आपको एक घंटे में डिलीवर कर दिया जाएगा, क्या यह ठीक है?",2,0
9905526558,9905526558,0,0
NO, ना,1,1
"We also have drinks, would you like to give them a try? It's worth a try. "," हमारे पास ड्रिंक्स भी हैं, क्या आप इन्हें आज़माना चाहेंगे? यह आजमाने के काबिल है।",3,0
Awesome! That'll be $23. Your order has been confirmed and the payment is right next window., बहुत बढ़िया! वह $23 होगा। आपके आदेश की पुष्टि हो गई है और भुगतान ठीक अगली विंडो में है।,2,2
hai, हाय,2,0
What would you like to order today?, आज आप क्या ऑर्डर करना चाहेंगे?,2,0
Perfect! Is there anything else you'd like to order?,उत्तम! क्या कुछ और है जिसे आप ऑर्डर करना चाहेंगे?,2,2
no thanks," जी नहीं, धन्यवाद",3,1
Should I then go ahead and confirm your order?, क्या मुझे आगे बढ़कर आपके आदेश की पुष्टि करनी चाहिए?,1,0
YES, हां,2,2
Yes Jesse. That is Thin., हाँ जेसी। यानी पतला।,2,0
cash on delivery, डिलवरी पर नकदी,0,0
"I'll be glad to help you with that. Before that, please could you share the address and contact number?"," मुझे इसमें आपकी मदद करने में खुशी होगी। इससे पहले, क्या आप पता और संपर्क नंबर साझा कर सकते हैं?",3,0
"Sure! I'll add that up, would you also like to have any dessert?"," ज़रूर! मैं इसे जोड़ दूंगा, क्या आप भी कोई मिठाई खाना चाहेंगे?",3,0
Chocolate, चॉकलेट,0,0
bye, अलविदा,2,0
Great! Is that everything sir?, महान! क्या यही सब कुछ है सर?,2,2
May I know your preference for sauce?, क्या मैं सॉस के लिए आपकी पसंद जान सकता हूँ?,2,0
no need..pl make a bill, कोई ज़रूरत नहीं..pl एक बिल बनाओ,3,0
Sure! Would you like to have any salad or drinks?, ज़रूर! क्या आप कोई सलाद या पेय लेना चाहेंगे?,3,0
yes, हां,2,0
"Perfect! You're welcome, Thanks for calling Blaze Pizza, I hope you have a great time and enjoy the food. Have an amazing day ahead! ","उत्तम! आपका स्वागत है, ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद, मुझे आशा है कि आपके पास अच्छा समय होगा और भोजन का आनंद लेंगे। आगे एक अद्भुत दिन हो!",3,2
Alright! The order total is $20. You can make the payment at the next window. The meal will be ready within 5-10 minutes., ठीक है! ऑर्डर कुल $20 है। आप अगली विंडो पर भुगतान कर सकते हैं। 5-10 मिनट में भोजन तैयार हो जाएगा।,2,0
Perfect! I'll update that for you. Would there be anything else?, उत्तम! मैं इसे आपके लिए अपडेट कर दूंगा। कुछ और होगा?,3,2
"Awesome! Your order is confirmed, Could you please help me with your address and phone number?"," बहुत बढ़िया! आपके आदेश की पुष्टि हो गई है, क्या आप कृपया अपने पते और फोन नंबर के साथ मेरी मदद कर सकते हैं?",3,2
ONE SEA SALT COOKE, एक समुद्री नमक कुक,2,0
NO-96 HELL ROAD CA -85, NO-96 हेल रोड CA-85,1,0
Thank you for your order. Have a nice day., आपके ऑर्डर के लिए धन्यवाद। आपका दिन शुभ हो।,3,2
Alright! Would you like to have a high-rise dough or gluten-free crust?, ठीक है! क्या आप एक ऊंचा आटा या लस मुक्त क्रस्ट लेना चाहेंगे?,3,0
Shall I go ahead and place your order?, क्या मैं आगे बढ़कर आपका आदेश दूं?,2,0
YES, हां,2,2
"Great! Thank you for the information. The meal will be delivered to you within an hour. Our delivery associate will give you a call, once he reaches there. I hope this will be helpful."," महान! जानकारी के लिए धन्यवाद। एक घंटे के भीतर आप तक भोजन पहुंचा दिया जाएगा। एक बार जब वह वहां पहुंच जाएगा, तो हमारा डिलीवरी सहयोगी आपको कॉल करेगा। मुझे उम्मीद है कि ये मददगार होगा।",3,2
Hello camerom, हैलो कैमरोम,3,0
I NEED 2 MEAT EATERS PIZZA, मुझे 2 मीट ईटर पिज़्ज़ा चाहिए,2,0
Can I place my order for VEG OUT and WHITE TOP, क्या मैं VEG OUT और WHITE TOP के लिए अपना ऑर्डर दे सकता हूँ?,2,0
OK THANK YOU FOR YOUR ORDER, ठीक है आपके आदेश के लिए धन्यवाद,3,2
yes nothing, हाँ कुछ नहीं,2,0
"Perfect!! that's in bulk, we will surely give you discounted price. would you like to add some extra cheese to your pizzas?"," उत्तम!! वह थोक में है, हम निश्चित रूप से आपको रियायती मूल्य देंगे। क्या आप अपने पिज़्ज़ा में कुछ अतिरिक्त चीज़ जोड़ना चाहेंगे?",3,2
Perfect! May I please know your mode of payment?, उत्तम! क्या मैं कृपया आपके भुगतान के तरीके के बारे में जान सकता हूँ?,3,2
i need first type sir., मुझे फर्स्ट टाइप सर चाहिए।,1,0
Yes i need one   VEG OUT, हाँ मुझे एक VEG OUT चाहिए,2,0
medium pizza.., मध्यम पिज्जा ..,0,0
May I please know the size of pizza you'd prefer?, क्या मुझे कृपया पता है कि आप किस पिज़्ज़ा का आकार पसंद करेंगे?,3,0
Go ahead! customize the pizza as much as you want., आगे बढ़ो! पिज्जा को जितना चाहें उतना कस्टमाइज़ करें।,2,0
Thank you for contacting Blaze pizza. Have a great meal and a great week ahead!, ब्लेज़ पिज़्ज़ा से संपर्क करने के लिए धन्यवाद। एक अच्छा भोजन और एक अच्छा सप्ताह आगे लो!,3,2
"The delivery guy will reach out to you if there's any concern. Thank you calling us, have a great day ahead!"," अगर कोई चिंता है तो डिलीवरी बॉय आपसे संपर्क करेगा। हमें कॉल करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
thick crust, मोटी पपड़ी,2,0
ok, ठीक है,2,0
No thank you, नहीं धन्यवाद,3,1
Awesome! Your order for 1 BBQ chicken with vegan cheese and thin crust and 1 olive oil brownie and 1 Large lemonade is confirmed. Could you please help me with your address?,बहुत बढ़िया! शाकाहारी पनीर और पतली परत के साथ 1 BBQ चिकन और 1 जैतून का तेल ब्राउनी और 1 बड़े नींबू पानी के लिए आपके आदेश की पुष्टि हो गई है। क्या आप कृपया मुझे अपने पते में मदद कर सकते हैं?,3,2
Will that be all or would you like to make any changes to the order?, क्या यह सब होगा या आप आदेश में कोई बदलाव करना चाहेंगे?,3,0
Thanks, धन्यवाद,3,2
bye, अलविदा,2,0
That's great! Please customize the toppings of your own on the pizza., एक दम बढ़िया! कृपया पिज्जा पर अपनी खुद की टॉपिंग को अनुकूलित करें।,2,0
We are currently not serving coke., वर्तमान में हम कोक नहीं परोस रहे हैं।,2,0
nothing, कुछ नहीं,1,0
"Hey! Thanks for connecting to Blaze Pizza, which pizza would you like to have? "," अरे! ब्लेज़ पिज़्ज़ा से जुड़ने के लिए धन्यवाद, आप कौन सा पिज़्ज़ा खाना चाहेंगे?",3,2
yeah. one side sald, हां। एक तरफ नमकीन,2,0
2,2,0,0
What about the cheese?, पनीर के बारे में क्या?,0,0
9875462546,9875462546,0,0
"So, for the net banking we'll send a text message to your phone number. Please find the link and that'll direct to the banking page. After you make the payment, the delivery takes place. The delivery time will be approximately an hour or 45 minutes. Is that all clear?"," इसलिए, नेट बैंकिंग के लिए हम आपके फ़ोन नंबर पर एक टेक्स्ट संदेश भेजेंगे। कृपया लिंक ढूंढें और वह सीधे बैंकिंग पृष्ठ पर पहुंच जाएगा। भुगतान करने के बाद, डिलीवरी होती है। डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह सब स्पष्ट है?",2,0
beer, बीयर,0,0
hai, हाय,2,0
Thank you Mr.Drew. Have a Nice Day!, धन्यवाद श्रीमान ड्रू। आपका दिन शुभ हो!,3,2
Sure! What size of pizza would you prefer?, ज़रूर! आप किस आकार का पिज्जा पसंद करेंगे?,3,0
"yes, Confirm my order"," हाँ, मेरे आदेश की पुष्टि करें",2,0
YES, हां,2,2
Sure! Would you like to have any desserts or salads with it?, ज़रूर! क्या आप इसके साथ कोई मिठाई या सलाद लेना चाहेंगे?,3,0
789 458 9654, 789 458 9654,0,0
zd, जेडडी,0,0
Hello! Good morning! Welcome to blaze pizza! we have a food carnival today! :), नमस्ते! सुबह बख़ैर! ब्लेज़ पिज़्ज़ा में आपका स्वागत है! आज हमारे पास एक खाद्य कार्निवल है! :),3,2
"Welcome to Blaze Pizza, what would you like to have? "," ब्लेज़ पिज़्ज़ा में आपका स्वागत है, आप क्या खाना चाहेंगे?",3,0
with spicy red sauce, मसालेदार लाल चटनी के साथ,0,0
"no, that's all.", नहीं यही काफ़ी है।,1,0
"Great,Thank you so much for your help, Bye bye "," बढ़िया, आपकी मदद के लिए बहुत-बहुत धन्यवाद, अलविदा",3,2
bye, अलविदा,2,0
no thanks," जी नहीं, धन्यवाद",3,1
"NO PROBLEM,I HAVE TAKE LEMONADE.","कोई बात नहीं, मैंने नींबू पानी लिया है।",1,2
OK THANK YOU, ठीक है धन्यवाद,3,2
Okay! Perfect! That's ll make it $45. Please make the payment at the next window and collect your order. Happy meal!, ठीक! उत्तम! यह इसे $45 बना देगा। कृपया अगली विंडो पर भुगतान करें और अपना ऑर्डर प्राप्त करें। अच्छा भोजन!,2,2
HI GOOD MORNING, हाय सुप्रभात,3,0
"You're welcome! Thank you for ordering with us,Enjoy your pizza!"," आपका स्वागत है! हमारे साथ ऑर्डर करने के लिए धन्यवाद, अपने पिज्जा का आनंद लें!",3,2
I LIKE TO PAY WITH CASH, मुझे कैश से भुगतान करना पसंद है,2,0
i like to order LINK IN, मुझे लिंक इन ऑर्डर करना पसंद है,2,2
"Sure! I'll be glad to take the order. Before that, please could you share the delivery address and contact number?"," ज़रूर! मुझे आदेश लेने में खुशी होगी। इससे पहले, क्या आप डिलीवरी का पता और संपर्क नंबर साझा कर सकते हैं?",3,2
TOMATO & MOZZARELLA, टमाटर और मोज़ेरेला,0,0
Of course. Would you like to have a drink as well?, बेशक। क्या आप भी ड्रिंक करना चाहेंगे?,3,0
Great! Is there anything else that you'd like to have in your meal?, महान! क्या कुछ और है जो आप अपने भोजन में लेना चाहेंगे?,3,2
Awesome! Do you wish to try a salad or a dessert as well?, बहुत बढ़िया! क्या आप सलाद या मिठाई भी आजमाना चाहते हैं?,3,2
"Nathan K. Flores 1516 Holt Street West Palm Beach, FL 33401,USA.Phone:561-352-5973."," नाथन के। फ्लोर्स 1516 होल्ट स्ट्रीट वेस्ट पाम बीच, FL 33401, यूएसए। फोन: 561-352-5973।",0,0
Hi good morning, हाय सुप्रभात,3,0
The order has been confirmed and the delivery time will be approximately an hour or 45 minutes. Will that be fine with you?, आदेश की पुष्टि हो गई है और डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह आपके साथ ठीक रहेगा?,2,0
The total bill is $142. You can pay it when it's delivered!, कुल बिल 142 डॉलर है। जब यह डिलीवर हो जाए तो आप इसका भुगतान कर सकते हैं!,2,0
"I am Jesse, 646-837-4691  7384 Forest Street. Bronx, NY 10472."," मैं हूँ जेसी, 646-837-4691 7384 वन स्ट्रीट। ब्रोंक्स, एनवाई 10472।",1,0
"Thank you John, what would you like to have today from Blaze pizza?"," धन्यवाद जॉन, आज आप ब्लेज़ पिज़्ज़ा से क्या लेना चाहेंगे?",3,0
gluten free is ok, लस मुक्त ठीक है,2,2
Okay, ठीक,2,2
"Surely, I'll do that. Anything else?"," ज़रूर, मैं ऐसा करूँगा। और कुछ?",2,0
?, ?,0,0
high rise dough, उच्च वृद्धि आटा,2,0
bye, अलविदा,2,0
no thanks," जी नहीं, धन्यवाद",3,1
Would you like to add toppings like cheese or veggies or sauces along with the pizza?, क्या आप पिज्जा के साथ पनीर या सब्जी या सॉस जैसे टॉपिंग जोड़ना चाहेंगे?,3,0
"Awesome! Your order for 2 art lover with veg toppings with gluten free crust,1 soda and 1 sea salt cookie is confirmed, Could you please help me with your address and phone number?","बहुत बढ़िया! ग्लूटेन फ्री क्रस्ट, 1 सोडा और 1 समुद्री नमक कुकी के साथ वेज टॉपिंग के साथ 2 कला प्रेमी के लिए आपका ऑर्डर पक्की है, क्या आप कृपया अपने पते और फोन नंबर के साथ मेरी मदद कर सकते हैं?",3,2
"Thanks for choosing Blaze Pizza, hope you enjoy your food. "," ब्लेज़ पिज़्ज़ा चुनने के लिए धन्यवाद, आशा है कि आप अपने भोजन का आनंद लेंगे।",3,2
Sure! I'll change the address., ज़रूर! मैं पता बदल दूंगा।,2,0
"NAME: RUFI ADDRESS: 415 HILLCREST LANE , BOSTON MA 41526 CONTACT: 415 784 8595"," नाम: रूफी पता: 415 हिलक्रेस्ट लेन, बोस्टन एमए 41526 संपर्क: 415 784 8595",2,0
hi, नमस्ते,2,0
Sure I'll add drinks in your order. However could you confirm how many pizzas you want?," ज़रूर, मैं आपके ऑर्डर में ड्रिंक जोड़ दूँगी। हालाँकि क्या आप पुष्टि कर सकते हैं कि आपको कितने पिज़्ज़ा चाहिए?",3,0
thick, मोटा,2,0
Welcome to Blaze Pizza! What would you like to have?, ब्लेज़ पिज्जा में आपका स्वागत है! आप क्या लेना चाहेंगे?,3,0
NO - 88 WAY ROAD CH  -99, सं - 88 वे रोड सीएच -99,1,0
Could you please help me with the address you want the order to be delivered and also the phone numer?, क्या आप कृपया मुझे उस पते के साथ मदद कर सकते हैं जिसे आप ऑर्डर देना चाहते हैं और फोन नंबर भी?,3,0
Awesome! How many of the customized pizzas you'd like to have?, बहुत बढ़िया! आप कितने अनुकूलित पिज़्ज़ा लेना चाहेंगे?,3,2
HI, नमस्ते,2,0
The order has been confirmed and the delivery time will be approximately an hour or 45 minutes. Will that be fine with you?, आदेश की पुष्टि हो गई है और डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह आपके साथ ठीक रहेगा?,2,0
Thumbs up buddy! Noted!, अंगूठे ऊपर दोस्त! विख्यात!,2,2
"Alright, I have placed your order it will be delivered to you within 1 hour."," ठीक है, मैंने आपका ऑर्डर दे दिया है, इसे 1 घंटे के भीतर आप तक पहुंचा दिया जाएगा।",1,0
Alright! would that be all for today?, ठीक है! क्या आज के लिए इतना ही होगा?,2,0
"I'm sorry? I didn't get your last response? May I know your preference for crust? would you prefer regular crust, gluten free crust or high rise dough? "," मुझे माफ़ करें? मुझे आपका अंतिम उत्तर नहीं मिला? क्या मैं क्रस्ट के लिए आपकी पसंद जान सकता हूँ? क्या आप नियमित क्रस्ट, लस मुक्त क्रस्ट या उच्च वृद्धि आटा पसंद करेंगे?",3,0
salad, सलाद,0,0
Okay. Would you want me to confirm the order?, ठीक। क्या आप चाहते हैं कि मैं आदेश की पुष्टि करूं?,3,0
Yes! No worries! I'll change that here.,हाँ! चिंता न करें! मैं इसे यहाँ बदल दूँगा।,2,0
"Sure! I'll add that to your cart, what else would you like to order?"," ज़रूर! मैं इसे आपके कार्ट में जोड़ दूँगा, आप और क्या ऑर्डर करना चाहेंगे?",3,0
NO THANKS," जी नहीं, धन्यवाद",3,1
THANK YOU, धन्यवाद,2,2
no, नहीं,1,1
ph:6754974534, फोन: 6754974534,0,0
THANK YOU HAVE A NICE DAY, धन्यवाद आपका दिन अच्छा है,3,2
good morning sir, सुप्रभात सर,3,2
"That's great! Wine and beer goes well with the pizza and salads, would you like to try them?"," एक दम बढ़िया! पिज्जा और सलाद के साथ वाइन और बीयर अच्छी लगती है, क्या आप इन्हें आज़माना चाहेंगे?",3,2
