ENG_utterances,HIN_utterances,politeness,sentiment
"Perfect! Thank you for the information. Could you please allow me a moment, I'll get back to you with the details?"," उत्तम! जानकारी के लिए धन्यवाद। क्या आप कृपया मुझे एक क्षण की अनुमति दे सकते हैं, मैं विवरण के साथ आपके पास वापस आऊंगा?",3,2
Hello! Good morning! I hope you are having a great day! How may I help you today?, नमस्ते! सुबह बख़ैर! मुझे आशा है कि आपका समय बहुत अच्छा बीत रहा है! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
"Sure, I'll send it ASAP. Thanks."," ज़रूर, मैं इसे जल्द से जल्द भेज दूँगी। धन्यवाद।",3,0
"I highly appreciate your patience, I'd like to inform you that I've found your documents which I will mail to your address and they'll reach you in the next 2 business days. "," मैं आपके धैर्य की अत्यधिक सराहना करता हूं, मैं आपको सूचित करना चाहता हूं कि मुझे आपके दस्तावेज़ मिल गए हैं जिन्हें मैं आपके पते पर डाक से भेजूंगा और वे अगले 2 व्यावसायिक दिनों में आप तक पहुंच जाएंगे।",3,2
Thanks for staying connected. I've processed your request. You'll be receiving a mail to your registered address in the next 48 hours. Is there anything else that I might help you with?, जुड़े रहने के लिए धन्यवाद। मैंने आपका अनुरोध संसाधित कर दिया है। आपको अगले 48 घंटों में आपके पंजीकृत पते पर एक मेल प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Could you please be more specific with your name as well?, क्या आप कृपया अपने नाम के साथ और अधिक विशिष्ट हो सकते हैं?,3,0
"Sure! I'll be glad to help you in this regard, could you please let me know your full name?
","ज़रूर! मुझे इस संबंध में आपकी सहायता करने में खुशी होगी, क्या आप कृपया मुझे अपना पूरा नाम बता सकते हैं?",3,0
YES, हां,2,2
Thank you for reaching out to us! Have a great day!, हमसे संपर्क की पहल के लिए आपका धन्यवाद! आपका दिन अच्छा रहे!,3,2
Maruti, मारुति,0,0
"Sure, thanks. Could you also share the claim number?", पक्का शुक्रिया। क्या आप दावा संख्या भी साझा कर सकते हैं?,3,0
"Thank you Jesse, could you please let me know the claim number and the policy number as well?"," धन्यवाद जेसी, क्या आप कृपया मुझे दावा संख्या और पॉलिसी संख्या भी बता सकते हैं?",3,0
"A very good morning! I'll be glad to assist you with that, may I know your name and the last 4 digits of SSN?"," एक बहुत अच्छी सुबह! मुझे इसमें आपकी सहायता करने में खुशी होगी, क्या मैं आपका नाम और SSN के अंतिम 4 अंक जान सकता हूँ?",3,2
Perfect! Would you please help me with the make and model of the car?, उत्तम! क्या आप कृपया कार के मेक और मॉडल में मेरी मदद करेंगे?,3,2
"Awesome! Thank you for sharing the information, Could you please allow me a minute or two, while I get this done for you?"," बहुत बढ़िया! जानकारी साझा करने के लिए धन्यवाद, क्या आप कृपया मुझे एक या दो मिनट का समय दे सकते हैं, जबकि मैं आपके लिए यह कर रहा हूं?",3,2
yes please, हाँ कृपया,2,2
Awesome! And the claim number would be?, बहुत बढ़िया! और दावा संख्या होगी?,3,2
I'll provide you with the copy of insurance. May I know your name and the last 4 digits of your SSN?, मैं आपको बीमा की प्रति प्रदान करूंगा। क्या मैं आपका नाम और आपके SSN के अंतिम 4 अंक जान सकता हूँ?,3,0
Sure! I'll be happy to help. Please could you share your name and SSN number?, ज़रूर! मुझे मदद करने में खुशी होगी. क्या आप अपना नाम और एसएसएन नंबर साझा कर सकते हैं?,3,0
Hello there! How may I assist you today?, नमस्ते! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
I’m glad I could resolve this for you. Have a great day. Looking forward to seeing you soon., मुझे खुशी है कि मैं इसे आपके लिए हल कर सका। आपका दिन अच्छा रहे। जल्द ही आपको देखने की इच्छा है।,3,2
"Sorry to keep you waiting, I'd like to inform you that I'll be able to replace your broken phone with the brand new phone. And I request you to return the broken device in an envelope. We won't be able to provide you the new phone unless we receive the broken phone. would that be okay? ","आपको प्रतीक्षा करते रहने के लिए क्षमा करें, मैं आपको सूचित करना चाहता हूं कि मैं आपके टूटे हुए फ़ोन को एकदम नए फ़ोन से बदलने में सक्षम हो जाऊँगा। और मैं आपसे अनुरोध करता हूं कि टूटे हुए उपकरण को एक लिफाफे में वापस कर दें। जब तक हम टूटा हुआ फ़ोन प्राप्त नहीं कर लेते, हम आपको नया फ़ोन प्रदान नहीं कर पाएंगे। क्या यह ठीक रहेगा?",3,1
Okay, ठीक,2,2
Sure! I'll be glad to help. May I please know your name?, ज़रूर! मुझे मदद करने में खुशी होगी. क्या मैं आपका नाम जान सकता हूँ?,3,0
Great! Thanks for the information. Kindly allow me a moment while I check this for you., महान! सूचना के लिए धन्यवाद। कृपया मुझे एक क्षण दें जब तक मैं आपके लिए यह जांचता हूं।,3,2
Yes Perfect., हां बढ़िया।,2,2
ok, ठीक है,2,0
ok thank, ठीक है धन्यवाद,3,0
yes thats all for now, हाँ अभी के लिए बस इतना ही,2,0
no, नहीं,1,1
That's an amazing car! May I also know the year the car was manufactured?, यह एक अद्भुत कार है! क्या मैं यह भी जान सकता हूँ कि कार का निर्माण किस वर्ष किया गया था?,2,2
NOTHING ELSE, और कुछ नहीं,2,0
okay, ठीक है,2,0
"Allow me a moment, I'll get back to you with the details."," मुझे एक क्षण की अनुमति दें, मैं विवरण के साथ आपके पास वापस आऊंगा।",1,0
"No worries, I'm here to help you out. May I know your name? "," कोई चिंता नहीं, मैं यहाँ आपकी मदद करने के लिए हूँ। मैं आपका नाम जान सकता हुँ?",2,0
"I'm sorry I can't help you i fixing your phone but I can help you get a replacement, would you like me to do that?"," मुझे खेद है कि मैं आपके फ़ोन को ठीक करने में आपकी मदद नहीं कर सकता लेकिन मैं आपको एक प्रतिस्थापन प्राप्त करने में मदद कर सकता हूं, क्या आप चाहते हैं कि मैं ऐसा करूं?",3,1
alex1256@gmail.com, alex1256@gmail.com,0,0
nothing else sir., और कुछ नहीं सर।,2,0
Is there anything else I could assist you with?, क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?,2,0
" Thank you for staying connected, your documents will be mailed to the updated address shortly. "," जुड़े रहने के लिए धन्यवाद, आपके दस्तावेज़ शीघ्र ही अपडेट किए गए पते पर भेज दिए जाएंगे।",3,0
hi, नमस्ते,2,0
4852223690,4852223690,0,0
Sure! We are here to assist you in the best possible way. May I know your full name please?, ज़रूर! हम यहां आपकी सर्वोत्तम संभव तरीके से सहायता करने के लिए हैं। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,2
MY PHONE WAS DAMAGED, मेरा फोन खराब हो गया था,0,1
"Thanks for waiting, I'd like to inform you that I'll be able to replace your broken phone with the brand new phone. And I request you to return the broken device in an envelope. We won't be able to provide you the new phone unless we recieve the broken phone. would that be okay? 
"," प्रतीक्षा करने के लिए धन्यवाद, मैं आपको सूचित करना चाहता हूं कि मैं आपके टूटे हुए फोन को एकदम नए फोन से बदल सकूंगा। और मैं आपसे अनुरोध करता हूं कि टूटे हुए उपकरण को एक लिफाफे में वापस कर दें। जब तक हमें टूटा हुआ फोन नहीं मिलता, हम आपको नया फोन नहीं दे पाएंगे। क्या यह ठीक रहेगा?",3,1
thank you thats all have a nice day, धन्यवाद कि आप सभी का दिन शुभ हो,3,2
9595824242,9595824242,0,0
ok thank you for your support, ठीक है आपके समर्थन के लिए धन्यवाद,3,2
Hey there!  How may I help you today?, सुनो! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Thank you for the confirmation. I've made the required changes and processed your request., पुष्टिकरण के लिए धन्यवाद। मैंने आवश्यक परिवर्तन कर दिए हैं और आपके अनुरोध को संसाधित कर दिया है।,3,2
"I'm glad that I was helpful, is there anything else I may assist you with?","मुझे खुशी है कि मैं मददगार था, क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?",3,2
I need a proof of insurance for my 4th car., मुझे अपनी चौथी कार के लिए बीमा का प्रमाण चाहिए।,2,0
Thank you., शुक्रिया।,3,2
Hey there! How may I assist you today?,सुनो! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
3265984712,3265984712,0,0
Please could you help me with your full name?, क्या आप अपना पूरा नाम बताने में मेरी मदद कर सकते हैं?,3,0
Thank you. That's all for now. Have a nice day. Bye., शुक्रिया। अभी के लिए इतना ही। आपका दिन शुभ हो। अलविदा।,3,2
no, नहीं,1,1
"SORRY MY CLAIM NUMBER IS WRONG ,SHALL I GIVEN CORRECT NUMBER NOW?

"," क्षमा करें, मेरा दावा नंबर गलत है, क्या मैं अब सही संख्या दूंगा?",3,1
HAI CAMERON, हाई कैमरून,2,0
"Hello there, I'll be glad to help you out today. "," नमस्ते, मुझे आज आपकी मदद करने में खुशी होगी।",3,2
good morning i need help, सुप्रभात मुझे मदद चाहिए,3,0
"Sure,I am waiting "," ज़रूर, मैं इंतज़ार कर रहा हूँ",2,0
"Okay, I'll help you with the claim status! Please could you share the complete policy number?"," ठीक है, मैं दावे की स्थिति के बारे में आपकी मदद करूँगा! क्या आप पूरी पॉलिसी संख्या साझा कर सकते हैं?",3,0
no, नहीं,1,1
Alright! I hope that was helpful. Would you there be anything else I may help you with?, ठीक है! मुझे आशा है कि यह मददगार था। क्या आपके पास और कुछ होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
ya sure i am sissy chan, हां यकीन है कि मैं बहिन हूं चान,2,0
yes, हां,2,0
Fantastic! Please hold a moment till I verify your details., ज़बरदस्त! कृपया कुछ देर रुकें जब तक कि मैं आपके विवरण की पुष्टि न कर दूं।,3,2
Thank you for reaching out to us. Have a nice day. Bye., हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन शुभ हो। अलविदा।,3,2
audi 89, ऑडी 89,0,0
BAVANI, बवानी,0,0
I need a insurance copy of my car., मुझे अपनी कार की बीमा प्रति चाहिए।,1,0
SSN 1874., एसएसएन 1874.,0,0
Thank you for waiting. I've a good news for you. Your request has been processed and you'll be receiving the proof of insurance within 2 days. Is there anything else I might help you with?, प्रतीक्षा के लिए धन्यवाद। मेरे पास आपके लिए एक अच्छी खबर है। आपका अनुरोध संसाधित कर दिया गया है और आपको 2 दिनों के भीतर बीमा का प्रमाण प्राप्त हो जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
DANIEL PETER, डेनियल पीटर,0,0
Thank you for the information. Kindly allow me a moment while I check this for you., जानकारी के लिए धन्यवाद। कृपया मुझे एक क्षण दें जब तक मैं आपके लिए यह जांचता हूं।,3,2
"hi,good morning", हाय सुप्रभात,3,0
And also may I know the year the car was manufactured?, और क्या मैं यह भी जान सकता हूँ कि कार का निर्माण किस वर्ष किया गया था?,2,0
Great! Could you help me with the make and model of the car?, महान! क्या आप कार के मेक और मॉडल में मेरी मदद कर सकते हैं?,3,2
GREAT.., महान..,3,2
"You're welcome, I hope that was helpful. Would you there be anything else I may help you with?"," आपका स्वागत है, मुझे आशा है कि यह मददगार था। क्या आपके पास और कुछ होगा जिसमें मैं आपकी मदद कर सकूं?",3,2
okay thank you so much," ठीक है, बहुत बहुत धन्यवाद",3,2
"Great! I've requested the team to mail you, your car insurance proof copy to your registered address. I'd also like to inform you that you'll receive your documents within 2 business days. However, if you fail to receive it get back to us immediately. I hope that was helpful?"," महान! मैंने टीम से अनुरोध किया है कि वह आपको, आपकी कार बीमा प्रमाण प्रति आपके पंजीकृत पते पर मेल करे। मैं आपको यह भी सूचित करना चाहता हूं कि आपको अपने दस्तावेज़ 2 व्यावसायिक दिनों के भीतर प्राप्त हो जाएंगे। हालांकि, अगर आप इसे प्राप्त करने में विफल रहते हैं तो तुरंत हमारे पास वापस आएं। मुझे आशा है कि यह मददगार था?",3,2
JUL391736918,JUL391736918,0,0
Thank you, आपको धन्यवाद,2,2
Hello! How may I help you today?, नमस्ते! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Hello! Good morning! I'm glad to assist you today. How may I help you?, नमस्ते! सुबह बख़ैर! मुझे आज आपकी सहायता करने में खुशी हो रही है। क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,2
Sure! I'll surely help you. May I know your full name and the last 4 digits of your SSN?, ज़रूर! मैं आपकी मदद जरूर करूंगा। क्या मैं आपका पूरा नाम और आपके SSN के अंतिम 4 अंक जान सकता हूँ?,3,0
I need proof of insurance for my 2018 Ford Mustang, मुझे अपनी 2018 फोर्ड मस्टैंग के लिए बीमा का प्रमाण चाहिए,2,0
Thanks for staying connected. I've processed your request. You'll be receiving a mail to your registered address in the next 48 hours. Is there anything else that I might help you with?, जुड़े रहने के लिए धन्यवाद। मैंने आपका अनुरोध संसाधित कर दिया है। आपको अगले 48 घंटों में आपके पंजीकृत पते पर एक मेल प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
maruti 800, मारुति 800,0,0
saranya@gmailcom., सरन्या@gmailcom.,2,0
"Thank you Arun, may I also know the make and model of the car?"," धन्यवाद अरुण, क्या मैं कार का मेक और मॉडल भी जान सकता हूँ?",3,0
"Alright! Glad I could help, have a great day. Goodbye."," ठीक है! खुशी है कि मैं मदद कर सका, आपका दिन शुभ हो। अलविदा।",3,2
You're always welcome! Have a great day ahead. Hope to serve you soon again., आपका हमेशा स्वागत है! आगे एक महान दिन हो। आशा है कि आप जल्द ही फिर से सेवा करेंगे।,3,2
Ramani.J, रमानी.जू,0,0
i need a proof of insurance for my car, मुझे अपनी कार के लिए बीमा का प्रमाण चाहिए,2,0
Have a nice day!, आपका दिन शुभ हो!,2,2
KOKILA, कोकिला,2,0
I'm sorry I couldn't get it. Could you please be clear with the make and the model of your car?, मुझे खेद है कि मैं इसे प्राप्त नहीं कर सका। क्या आप कृपया अपनी कार के मेक और मॉडल के बारे में स्पष्ट हो सकते हैं?,3,1
Hello! A very good evening to you. How may I help you today?, नमस्ते! आपके लिए एक बहुत ही शुभ संध्या। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
PRANITHI, प्रणिथि,2,0
I NEED A COPY OF INSURANCE FOR MY CAR, मुझे अपनी CAR . के लिए बीमा की एक प्रति चाहिए,2,0
"Yes of course! I'll certainly help you out in this regards. I would require your details to proceed further. Firstly, May I know your full name please?"," हाँ बिल्कुल! मैं निश्चित रूप से इस संबंध में आपकी मदद करूंगा। आगे बढ़ने के लिए मुझे आपके विवरण की आवश्यकता होगी। सबसे पहले, क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
"I'm sorry, as there is no proper reply from your end, I'll be forced to end the conversation."," मुझे खेद है, क्योंकि आपकी ओर से कोई उचित उत्तर नहीं है, मुझे बातचीत समाप्त करने के लिए मजबूर किया जाएगा।",3,1
May I also know your policy and claim number please?, क्या मैं आपकी पॉलिसी और दावा संख्या भी जान सकता हूं?,3,0
Is there anything else I can help you with Ramu?, क्या रामू के साथ मैं आपकी कुछ और मदद कर सकता हूँ?,2,0
VERGINA FEL, वर्गीना फेलो,0,0
2015,2015,0,0
"Hi, I wanted to know about the status of my insurance claim"," नमस्ते, मैं अपने बीमा दावे की स्थिति के बारे में जानना चाहता था",3,0
aes257, एईएस257,0,0
OIJ025896312 AND YUJ548, OIJ025896312 और YUJ548,0,0
Audi, ऑडी,0,0
"Perfect! Thank you for sharing the information. Could you please allow me a moment, while I get this done for you?","उत्तम! जानकारी साझा करने के लिए धन्यवाद। क्या आप कृपया मुझे एक क्षण की अनुमति दे सकते हैं, जबकि मैं यह आपके लिए करवाता हूं?",3,2
"That's perfect! Thank you for the details, please give me a minute to proceed further."," यह बिल्कुल सही है! विवरण के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,2
I'm so sorry. Thank you so much. Please stay connected for a minute., मुझे खेद है। बहुत-बहुत धन्यवाद। कृपया एक मिनट के लिए जुड़े रहें।,3,1
No thanks.," जी नहीं, धन्यवाद।",3,1
ok thanks, ठीक है धन्यवाद,3,0
4576,4576,0,0
My phone number is 7886514254., मेरा फोन नंबर 7886514254 है।,2,0
Great! Please Share the year of manufacture too?, महान! कृपया निर्माण का वर्ष भी साझा करें?,3,2
Thank you for staying connected. I've initiated a request for a replacement. You'll be receiving it within three days. I request you to send the current broken device in the return envelope., जुड़े रहने के लिए धन्यवाद। मैंने एक प्रतिस्थापन के लिए एक अनुरोध शुरू किया है। आपको यह तीन दिनों के भीतर प्राप्त हो जाएगा। मैं आपसे अनुरोध करता हूं कि वर्तमान टूटे हुए उपकरण को रिटर्न लिफाफे में भेजें।,3,1
"Perfect! I'd like to inform you that for the purpose of proof I'll be requiring  the make and the model of the car, could you please share them?"," उत्तम! मैं आपको सूचित करना चाहता हूं कि सबूत के लिए मुझे कार के मेक और मॉडल की आवश्यकता होगी, क्या आप उन्हें साझा कर सकते हैं?",3,2
csz 464, सीएसजेड 464,0,0
HII, HII,2,0
how to eligible with this study, इस अध्ययन के लिए पात्र कैसे हों,2,0
!998, !998,2,0
7639599789,7639599789,0,0
Thank you for reaching out to us! Have a great day!, हमसे संपर्क की पहल के लिए आपका धन्यवाद! आपका दिन अच्छा रहे!,3,2
i need a status of my claim, मुझे अपने दावे की स्थिति चाहिए,3,0
Hey there! How may I assist you today?,सुनो! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
May I please know your policy no.?, क्या मैं कृपया आपकी पॉलिसी नंबर जान सकता हूं?,3,0
HIH125365969, HIH125365969,2,0
"Hello there, How may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
"Hi! How may I assist you today?
", नमस्ते! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
Alright! to proceed further I'll require your car details as well. Could you please share the make of the car?, ठीक है! आगे बढ़ने के लिए मुझे आपकी कार के विवरण की भी आवश्यकता होगी। क्या आप कृपया कार का मेक-अप साझा कर सकते हैं?,3,0
Hey there! How may I help you?, सुनो! क्या मेरे द्वारा आपकी कोई सहायता हो सकती है?,3,0
"Thank you Yundt, may I know the make and model of the car?"," धन्यवाद युंड्ट, क्या मैं कार का मेक और मॉडल जान सकता हूं?",3,0
My name is Kelly John, मेरा नाम केली जॉन है,2,0
hi, नमस्ते,2,0
"Ok, Sure!", यकीनन ठीक!,2,0
No thanks," जी नहीं, धन्यवाद",3,1
kumar, कुमार,0,0
my phone is broken, मेरा फ़ोन टूटा हुआ है,2,1
Hello! Good morning. How may I help you today?, नमस्ते! सुबह बख़ैर। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
If there is no reply from your end I'll be forced to close the chat., अगर आपकी तरफ से कोई जवाब नहीं आया तो मुझे चैट बंद करने के लिए मजबूर किया जाएगा।,1,1
"Thank you, Emilio. Glad to help you today. Please could you share the policy number?","धन्यवाद, एमिलियो। आज आपकी मदद करके खुशी हुई। क्या आप पॉलिसी नंबर साझा कर सकते हैं?",3,2
PEV962691648, PEV962691648,0,0
9854785412,9854785412,0,0
no thanks," जी नहीं, धन्यवाद",3,1
"Make : Hyundai, Model : Creta, Year Manufactured : 2015 "," बनाना: हुंडई, मॉडल: क्रेटा, निर्मित वर्ष: 2015",0,0
Would that be all?, क्या वह सब होगा?,0,0
OK, ठीक है,2,0
DREW, ड्रयू,0,0
Hello?!, नमस्ते?!,3,0
"Great! Could you please share the details of the car, like it's make and the model?","महान! क्या आप कृपया कार के बारे में विवरण साझा कर सकते हैं, जैसे कि यह मेक और मॉडल है?",3,0
"Yes, IXK125638912"," हाँ, IXK125638912",2,0
Hey there! Good morning. How may I assist you?, सुनो! सुबह बख़ैर। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
Could you please allow me a moment to initiate the process?, क्या आप कृपया मुझे प्रक्रिया शुरू करने के लिए एक क्षण की अनुमति दे सकते हैं?,3,0
2012,2012,0,0
"hi there, I'm juts checking on I filed n June 15th2018"," नमस्ते, मैं जून 15th2018 n दायर की जाँच कर रहा हूँ",3,0
Fantastic! Thanks a ton for being patient and cooperating with me. It was my pleasure assisting you. I hope you've a great day ahead. We are always here to help you out. Goodbye., ज़बरदस्त! धैर्य रखने और मेरे साथ सहयोग करने के लिए बहुत-बहुत धन्यवाद। आपकी सहायता करना मेरी खुशी थी। मुझे आशा है कि आपके लिए आगे एक अच्छा दिन है। हम आपकी मदद के लिए हमेशा यहां हैं। अलविदा।,3,2
"My phone screen just cracked, can you please help me with this? "," मेरे फोन की स्क्रीन अभी टूट गई है, क्या आप इसमें मेरी मदद कर सकते हैं?",3,0
no, नहीं,1,1
Bala, बाला,0,0
Honda Jazz, होंडा जैज़,0,0
name:Rifa, नाम: रिफा,0,0
THIS IS KAVIN, यह कविन है,2,0
Hello Drew.., हैलो ड्रू ..,3,0
Hey there! How may I assist you today?,सुनो! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
"Sure, I'll help you with that. May I know your name please?"," ज़रूर, मैं इसमें आपकी मदद करूँगा। क्या मैं आपका नाम जान सकता हूँ?",3,0
ok thanks, ठीक है धन्यवाद,3,0
Thank you for reaching out to us. Have a great day!, हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन अच्छा रहे!,3,2
Bailey45@gmail.com, बेली45@gmail.com,0,0
"Sure! That won't be a problem. Certainly, I'll help you. May I know your full name?"," ज़रूर! यह कोई समस्या नहीं होगी। ज़रूर, मैं आपकी मदद करूँगा। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
"Sure, we are here to help you. May I know your full name please?"," ज़रूर, हम आपकी मदद करने के लिए यहाँ हैं। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
Audi A5, ऑडी ए5,0,0
You're welcome! May I confirm if all you questions have been answered for the day?, आपका स्वागत है! क्या मैं पुष्टि कर सकता हूँ कि क्या उस दिन के लिए आपके सभी प्रश्नों का उत्तर दे दिया गया है?,2,2
no thanks," जी नहीं, धन्यवाद",3,1
yes, हां,2,0
Good Morning1, सुप्रभात1,3,0
SORRY FOR GIVING THE WRONG CLAIM NUMBER AT FIRST.., पहली बार में गलत दावा संख्या देने के लिए क्षमा करें..,3,1
nju865, एनजू865,0,0
"I hope you have a great day ahead. Goodbye! 
", मुझे आशा है कि आपके लिए आगे एक अच्छा दिन होगा। अलविदा!,3,2
I am Tamilarasi., मैं तमिलरसी हूं।,1,0
Would there be anything else that I may help you with?, क्या कुछ और होगा जिससे मैं आपकी मदद कर सकूं?,2,0
"Thanks for waiting, I'd like to inform you that I'll be able to replace your broken phone with the brand new phone. And I request you to return the broken device in an envelope. Will there be anything else I may help you in?
"," प्रतीक्षा करने के लिए धन्यवाद, मैं आपको सूचित करना चाहता हूं कि मैं आपके टूटे हुए फोन को एकदम नए फोन से बदल सकूंगा। और मैं आपसे अनुरोध करता हूं कि टूटे हुए उपकरण को एक लिफाफे में वापस कर दें। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?",3,2
my new address, मेरा नया पता,1,0
BYE, अलविदा,2,0
sure, ज़रूर,2,0
Sad to hear that! I'll surely help you get that. May I know your full name please?, यह सुनकर दुख हुआ! मैं इसे हासिल करने में आपकी मदद जरूर करूंगा। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,1
My pleasure! Anything else I may assist you in?, मेरा सौभाग्य! कुछ और मैं आपकी सहायता कर सकता हूँ?,3,2
I hope that all your queries are cleared?, मुझे आशा है कि आपके सभी प्रश्नों का समाधान हो गया होगा?,3,0
You're always welcome! Have a great day ahead. Hope to serve you soon again., आपका हमेशा स्वागत है! आगे एक महान दिन हो। आशा है कि आप जल्द ही फिर से सेवा करेंगे।,3,2
Sure! I'll be glad to help you with that. Please may I know your name?, ज़रूर! मुझे इसमें आपकी मदद करने में खुशी होगी। कृपया क्या मैं आपका नाम जान सकता हूँ?,3,0
"I'm sorry but I didn't get your last response, Could you please help me with your query? or else I'll be forced to end this conversation. ","मुझे खेद है, लेकिन मुझे आपका अंतिम उत्तर नहीं मिला, क्या आप कृपया अपने प्रश्न में मेरी सहायता कर सकते हैं? वरना मैं इस बातचीत को खत्म करने के लिए मजबूर हो जाऊंगा।",3,1
"Thank you Pushpa, may I know the make and model of the car?"," धन्यवाद पुष्पा, क्या मैं कार का मेक और मॉडल जान सकती हूं?",3,0
Sure! We are here to assist you in the best possible way. May I know your full name please?, ज़रूर! हम यहां आपकी सर्वोत्तम संभव तरीके से सहायता करने के लिए हैं। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,2
THIS IS JOHN, यह जॉन है,2,0
"Sure! I'll surely help you in this regards. May I know your name please?
", ज़रूर! मैं इस संबंध में आपकी निश्चित रूप से मदद करूंगा। क्या मैं आपका नाम जान सकता हूँ?,3,0
Thank you for sharing the policy number. Could you please provide the claim number as well?, पॉलिसी नंबर साझा करने के लिए धन्यवाद। क्या आप कृपया दावा संख्या भी प्रदान कर सकते हैं?,3,0
"i think no , this information will very helpful thank u"," मुझे लगता है कि नहीं, यह जानकारी बहुत मददगार होगी धन्यवाद",3,2
"Oh no! I can't proceed further without your policy number. However, you can get all your insurance details by visiting our website i.e www.myinsurance.com and login you'll see an option called 'my insurance deatils' click on it. you'll be able to access all your information. because this kind of in contingencies can happen we have created this for our beloved customers! "," धत्तेरे की! मैं आपकी पॉलिसी नंबर के बिना आगे नहीं बढ़ सकता। हालांकि, आप हमारी वेबसाइट यानी www.myinsurance.com पर जाकर अपने सभी बीमा विवरण प्राप्त कर सकते हैं और लॉगिन करके आपको 'माई इंश्योरेंस डिटेल्स' नामक एक विकल्प दिखाई देगा, उस पर क्लिक करें। आप अपनी सभी जानकारी तक पहुँचने में सक्षम होंगे। क्योंकि इस तरह की आकस्मिकताएं हो सकती हैं, हमने इसे अपने प्रिय ग्राहकों के लिए बनाया है!",3,2
"Fantastic, I'm so glad that I could resolve your query. Thank you so much for reaching out to us. We love to serve you. I hope you have an amazing day ahead! :)"," बढ़िया, मुझे बहुत खुशी है कि मैं आपकी क्वेरी का समाधान कर सका। हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद। हम आपकी सेवा करना पसंद करते हैं। मुझे आशा है कि आपके पास आगे एक अद्भुत दिन होगा! :)",3,2
Sure! May I please know if your phone screen has been damaged or broken?, ज़रूर! क्या मैं कृपया जान सकता हूँ कि आपके फ़ोन की स्क्रीन क्षतिग्रस्त हो गई है या टूट गई है?,3,0
Thank you for staying connected. I've initiated a request for a replacement. You'll be receiving it within three days. I request you to send the current broken device in the return envelope., जुड़े रहने के लिए धन्यवाद। मैंने एक प्रतिस्थापन के लिए एक अनुरोध शुरू किया है। आपको यह तीन दिनों के भीतर प्राप्त हो जाएगा। मैं आपसे अनुरोध करता हूं कि वर्तमान टूटे हुए उपकरण को रिटर्न लिफाफे में भेजें।,3,1
Thank you for waiting. I've a good news for you. Your request has been processed and you'll be receiving the proof of insurance within 2 days. Is there anything else I might help you with?, प्रतीक्षा के लिए धन्यवाद। मेरे पास आपके लिए एक अच्छी खबर है। आपका अनुरोध संसाधित कर दिया गया है और आपको 2 दिनों के भीतर बीमा का प्रमाण प्राप्त हो जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
i need proof of my insurance car to solve a problem,किसी समस्या के समाधान के लिए मुझे अपनी बीमा कार का प्रमाण चाहिए,1,0
Great! May I please know the make and model of the car insured?, महान! क्या मैं कृपया बीमाकृत कार का मेक और मॉडल जान सकता हूँ?,3,0
Hello! Good morning! How may I assist you today?, नमस्ते! सुबह बख़ैर! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
i need a proof of insurance for one of car, मुझे किसी एक कार के लिए बीमा का प्रमाण चाहिए,1,0
Prabu to check with the status I'd be requiring more details. Could you help me out with your policy number and the claim number?, प्रभु स्थिति की जांच करने के लिए मुझे और विवरण की आवश्यकता होगी। क्या आप अपनी पॉलिसी नंबर और दावा संख्या के बारे में मेरी मदद कर सकते हैं?,3,0
Thank you! Goodbye!, आपको धन्यवाद! अलविदा!,3,0
