ENG_utterances,HIN_utterances,politeness,sentiment
hi, नमस्ते,2,0
My pleasure! Thanks for being considerate. Would there be anything else I may help you with?, मेरा सौभाग्य! विचारशील होने के लिए धन्यवाद। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
"Awesome! Could you please confirm the plans for your internet services? The plans we offer are 1 GB, 5 GB, 10 GB."," बहुत बढ़िया! क्या आप कृपया अपनी इंटरनेट सेवाओं की योजनाओं की पुष्टि कर सकते हैं? हम जो प्लान पेश करते हैं वे 1 जीबी, 5 जीबी, 10 जीबी हैं।",3,2
ok thanks, ठीक है धन्यवाद,3,0
"Surely, I'll assist you with it. Could you please share the city and the zip code?"," ज़रूर, मैं इसमें आपकी मदद करूँगा। क्या आप कृपया शहर और ज़िप कोड साझा कर सकते हैं?",3,0
I will surely help you out in this regards but before we go ahead with the procedure could I please have your city name and it's zip code?,"मैं निश्चित रूप से इस संबंध में आपकी मदद करूंगा, लेकिन इससे पहले कि हम प्रक्रिया को आगे बढ़ाएं, क्या मैं आपके शहर का नाम और उसका ज़िप कोड बता सकता हूं?",3,0
45610,45610,0,0
" It's a pleasure assisting you, thank you for reaching out to us. Have an awesome day ahead!"," आपकी सहायता करना खुशी की बात है, हमसे संपर्क करने के लिए धन्यवाद। आगे का दिन शानदार हो!",3,2
"Surely, which data plan would you like to sign up for?"," निश्चित रूप से, आप किस डेटा प्लान के लिए साइन अप करना चाहेंगे?",2,0
I would like a 5 GB phone plan, मुझे 5 GB फ़ोन प्लान चाहिए,2,0
want to purchase new cable, नई केबल खरीदना चाहते हैं,1,0
"awesome! I'll definitely help you with your query. To get the best deals for you, may I know the name of your city and its zip code, please?"," बहुत बढ़िया! मैं निश्चित रूप से आपकी क्वेरी में आपकी मदद करूंगा। आपके लिए सर्वोत्तम सौदे प्राप्त करने के लिए, क्या मैं आपके शहर का नाम और उसका ज़िप कोड जान सकता हूँ, कृपया?",3,2
"cookeville, 38506"," कुकविल, 38506",2,0
"Yes, for every 1 GB used over the 10 GB slab, you'll be charged $20."," हां, 10 जीबी स्लैब में उपयोग किए गए प्रत्येक 1 जीबी के लिए, आपसे $20 का शुल्क लिया जाएगा।",2,1
okbye, चलो बाय,2,0
i need 5 gb plan, मुझे 5 जीबी प्लान चाहिए,1,0
"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.","सूचना के लिए धन्यवाद। आपने कहा था कि आपको केबल योजना की आवश्यकता है। आप कौन सा डेटा प्लान खरीदना चाहेंगे? हमारे पास 1GB, 5GB और 10GB डेटा प्लान उपलब्ध हैं। यह 1GB के लिए $25 है। 5GB के लिए $40 और 10GB के लिए $60।",3,0
Waashington 20001, वाशिंगटन 20001,2,0
no thanks," जी नहीं, धन्यवाद",3,1
no thanks for your wonderful help, आपकी अद्भुत मदद के लिए धन्यवाद नहीं,3,1
"Sure! I must say you've reached the right place for that, we provide the best services with the best plans with a very feasible rate. To help you further, could you please help me with the city name and it's zip code?"," ज़रूर! मुझे कहना होगा कि आप उसके लिए सही जगह पर पहुंच गए हैं, हम बहुत ही व्यवहार्य दर के साथ सर्वोत्तम योजनाओं के साथ सर्वोत्तम सेवाएं प्रदान करते हैं। आपकी और मदद करने के लिए, क्या आप कृपया शहर के नाम और उसके ज़िप कोड के बारे में मेरी मदद कर सकते हैं?",3,2
"Good news! I appreciate your patience in staying connected. I'd like to inform you that, I've confirmed your 10 GB internet connection with Net Link services. Our executives will reach you for the installation within 2-3 days.","खुशखबरी! मैं जुड़े रहने में आपके धैर्य की सराहना करता हूं। मैं आपको सूचित करना चाहता हूं कि, मैंने नेट लिंक सेवाओं के साथ आपके 10 जीबी इंटरनेट कनेक्शन की पुष्टि कर दी है। हमारे अधिकारी 2-3 दिनों के भीतर स्थापना के लिए आप तक पहुंचेंगे।",3,2
no nothing, कुछ भी नहीं,2,0
Alright! I have now confirmed the 10 GB data plan on your name. However you would be receiving a conformation message about the same in an hour. Is there anything else I could help you with for today?, ठीक है! मैंने अब आपके नाम पर 10 जीबी डेटा प्लान कन्फर्म कर दिया है। हालाँकि आपको एक घंटे में उसी के बारे में एक संदेश प्राप्त होगा। क्या आज के लिए मैं आपकी कुछ और मदद कर सकता हूँ?,3,0
"I'm glad I could help you. Thanks for staying connected. For further assistance, please feel free to reach out to us 24*7."," मुझे खुशी है कि मैं आपकी मदद कर सका। जुड़े रहने के लिए धन्यवाद। अधिक सहायता के लिए, कृपया बेझिझक हमसे 24*7 संपर्क करें।",3,2
I apologize. May I know the service that you'd like to purchase please?, मैं क्षमाप्रार्थी हूं। क्या मैं उस सेवा को जान सकता हूँ जिसे आप कृपया खरीदना चाहते हैं?,3,0
bye, अलविदा,2,0
"Alright! Dear user, We can observe that you've been telling the same thing in all the chats and not helping with the query. Its gentle request to please be conversational. "," ठीक है! प्रिय उपयोगकर्ता, हम देख सकते हैं कि आप सभी चैट में एक ही बात कह रहे हैं और प्रश्न में मदद नहीं कर रहे हैं। कृपया संवादी होने का विनम्र अनुरोध।",3,1
no need, कोई ज़रुरत नहीं है,1,0
Hello! Good morning! Welcome to media cable services. How may I help you today?, नमस्ते! सुबह बख़ैर! मीडिया केबल सेवाओं में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Sure! Please allow me a moment to proceed further., ज़रूर! कृपया मुझे आगे बढ़ने के लिए एक क्षण का समय दें।,3,0
Perfect! Is there anything else that I may help you with?, उत्तम! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Alright! Please allow me a moment to proceed further., ठीक है! कृपया मुझे आगे बढ़ने के लिए एक क्षण का समय दें।,2,0
"Which data plan would you like to sign up for? We currently have 1 GB, 5 GB and 10 GB available. You can choose any of them and we will be able to install it.","आप किस डेटा प्लान के लिए साइन अप करना चाहेंगे? वर्तमान में हमारे पास 1 जीबी, 5 जीबी और 10 जीबी उपलब्ध है। आप उनमें से कोई भी चुन सकते हैं और हम इसे स्थापित करने में सक्षम होंगे।",3,0
yes okay alright, हाँ ठीक है ठीक है,2,0
i want a cable connection, मुझे केबल कनेक्शन चाहिए,1,0
no thanks," जी नहीं, धन्यवाद",3,1
paris 1234, पेरिस 1234,0,0
5 GB data plan, 5 जीबी डेटा प्लान,0,0
Thank you! Anything else that I may help you with today?, आपको धन्यवाद! कुछ और जो मैं आज आपकी मदद कर सकता हूँ?,3,2
yes sir..i need one help,हाँ सर..मुझे एक मदद चाहिए,2,0
Thank you so much for contacting us. Please let us know your valuable feedback. You've a great day ahead.,हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद। कृपया हमें अपनी बहुमूल्य प्रतिक्रिया बताएं। आपका आने वाला दिन बहुत अच्छा है।,3,2
yes, हां,2,0
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
Your request for the desired service has been raised and our agent will contact you for the installation at your convenient time.,वांछित सेवा के लिए आपका अनुरोध उठाया गया है और हमारे एजेंट आपके सुविधाजनक समय पर स्थापना के लिए आपसे संपर्क करेंगे।,1,0
previous bill, पिछला बिल,0,0
I was glad to help you today! Good bye. Stay connected:), मुझे आज आपकी मदद करने में खुशी हुई! अलविदा। जुड़े रहें:),3,2
Hello and welcome to star cable customer care services. How may I assist you today?, नमस्ते और स्टार केबल कस्टमर केयर सर्विसेज में आपका स्वागत है। आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
"i would like to make request to transfer the service to new location, we have been shifted to new location"," मैं सेवा को नए स्थान पर स्थानांतरित करने का अनुरोध करना चाहता हूं, हमें नए स्थान पर स्थानांतरित कर दिया गया है",3,0
i am moving to Las Vegas Nevada, मैं लास वेगास नेवादा जा रहा हूं,1,0
NOTHING, कुछ नहीं,1,0
hello, नमस्ते,2,0
"Hello there! Welcome to V-Fiber net service, how may I help you today?"," नमस्ते! वी-फाइबर नेट सेवा में आपका स्वागत है, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
Alright! Please allow me a moment to go ahead and process your request., ठीक है! कृपया मुझे आगे बढ़ने और आपके अनुरोध को संसाधित करने के लिए कुछ समय दें।,2,0
5 gb, 5 जीबी,0,0
Hello! Welcome to prodesk cable services. How may I help you today?, नमस्ते! प्रोडेस्क केबल सेवाओं में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
I want to get data plan of internet and phone connection., मैं इंटरनेट और फोन कनेक्शन का डेटा प्लान प्राप्त करना चाहता हूं।,1,0
Hi Lindsay! I would like to purchase a new internet package, हाय लिंडसे! मैं एक नया इंटरनेट पैकेज खरीदना चाहता/चाहती हूं,3,0
My city is tigard and zip code is 97223, मेरा शहर बाघ है और पिन कोड 97223 है,1,0
"Awesome! Thank you for the details. We have amazing cable data packages like 1 GB, 5 GB and 10 GB packages for you. Which one of these cable data packages, would you like to sign up for?
"," बहुत बढ़िया! विवरण के लिए धन्यवाद। हमारे पास आपके लिए 1 जीबी, 5 जीबी और 10 जीबी पैकेज जैसे अद्भुत केबल डेटा पैकेज हैं। आप इनमें से किस केबल डेटा पैकेज के लिए साइन अप करना चाहेंगे?",3,2
Sure! I will help you right away. May I know the name of your city and it's zip code please?, ज़रूर! मैं आपकी तुरंत मदद करूंगा। क्या मैं आपके शहर का नाम और उसका ज़िप कोड जान सकता हूँ?,3,2
"Awesome! Thank you for the details. We have 1 GB, 5 GB and 10 GB internet data plans for you. Which one of these would you like to prefer?","बहुत बढ़िया! विवरण के लिए धन्यवाद। हमारे पास आपके लिए 1 जीबी, 5 जीबी और 10 जीबी इंटरनेट डेटा प्लान हैं। आप इनमें से किसे पसंद करना चाहेंगे?",3,2
Amazing! Would there be anything else I may assist you with?, अद्भुत! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
Perfect! I'll confirm the plan of 1 GB for internet service. Is there anything I might help you with?, उत्तम! मैं इंटरनेट सेवा के लिए 1 जीबी की योजना की पुष्टि करूंगा। क्या कोई ऐसी चीज है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
"Sure. Could you please help me with your city and zipcode?
", ज़रूर। क्या आप कृपया मुझे अपने शहर और ज़िप कोड के साथ मदद कर सकते हैं?,3,0
canada, कनाडा,0,0
OKAY, ठीक है,2,0
Thanks for being patient and cooperative. Is there anything else I may assist you with?, धैर्यवान और सहयोगी होने के लिए धन्यवाद। क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?,3,2
"Thank you for sharing the details. We have different data plans like 5GB, 10GB, 1GB for data services which includes cable, internet and phone. Which one would you like to purchase?"," विवरण साझा करने के लिए धन्यवाद। हमारे पास डेटा सेवाओं के लिए 5GB, 10GB, 1GB जैसे अलग-अलग डेटा प्लान हैं जिनमें केबल, इंटरनेट और फोन शामिल हैं। आप कौन सा खरीदना चाहेंगे?",3,0
May I know the cost of the plan?, क्या मैं योजना की लागत जान सकता हूँ?,2,0
chennai 675645, चेन्नई 675645,0,0
hi, नमस्ते,2,0
ok, ठीक है,2,0
nothing else, और कुछ नहीं,1,0
Amazing! Thank you so much for sharing the details. Please allow me a minute to get this done for you., अद्भुत! विवरण साझा करने के लिए आपका बहुत-बहुत धन्यवाद। कृपया मुझे यह आपके लिए करने के लिए एक मिनट का समय दें।,3,2
Hello, नमस्ते,2,0
HMM OKAY.. THANKS A LOT FOR HELPING LINDSAY, हम्म ठीक है.. लिंडसे की मदद करने के लिए बहुत-बहुत धन्यवाद,3,2
code :80500, कोड: 80500,0,0
Thank you John. Could you please provide me the 12 digits account number?, धन्यवाद जॉन। क्या आप कृपया मुझे 12 अंकों की खाता संख्या प्रदान कर सकते हैं?,3,0
"Alright! We are currently offering 1 GB, 5 GB and 10 GB data plans. Which one you'd like to buy? this is total up to you. The price may vary. "," ठीक है! फिलहाल हम 1 जीबी, 5 जीबी और 10 जीबी डेटा प्लान दे रहे हैं। आप कौन सा खरीदना चाहेंगे? यह कुल आप पर निर्भर है। कीमत भिन्न हो सकती है।",3,0
"I Need new Service Connection
", मुझे नया सेवा कनेक्शन चाहिए,1,0
Great! Which data plan would you like to opt for?,महान! आप किस डेटा प्लान को चुनना चाहेंगे?,3,2
Nothing else. Thanks a lot. That's it., और कुछ नहीं। बहुत-बहुत धन्यवाद। यही बात है।,3,0
bye, अलविदा,2,0
5Gb, 5जीबी,0,0
29856,29856,0,0
"bye,"," अलविदा,",2,0
internet, इंटरनेट,0,0
ok, ठीक है,2,0
Austin / 63344, ऑस्टिन / 63344,0,0
"Sure! Anytime! You are always welcome! Thank you for choosing our service! For any query, feel free to call us anytime on our toll free number. We are always here at your service."," ज़रूर! किसी भी समय! आपका हमेशा स्वागत है! हमारी सेवा चुनने के लिए धन्यवाद! किसी भी प्रश्न के लिए, हमारे टोल फ्री नंबर पर हमें कभी भी कॉल करने में संकोच न करें। हम हमेशा आपकी सेवा में यहां हैं।",3,2
GOA 709080, गोवा 709080,0,0
hai, हाय,2,0
HII, HII,2,0
Awesome! So do I go ahead and confirm the package for you?, बहुत बढ़िया! तो क्या मैं आगे बढ़कर आपके लिए पैकेज की पुष्टि करूं?,3,2
Surely! I'd love to book your connection in D-link services. We are pleased to serve you. May I know your city name and zip code please?, निश्चित रूप से! मुझे डी-लिंक सेवाओं में आपका कनेक्शन बुक करना अच्छा लगेगा। हम आपकी सेवा करके प्रसन्न हैं। क्या मैं आपके शहर का नाम और ज़िप कोड जान सकता हूँ?,3,2
" i want to new cable
", मुझे नई केबल चाहिए,1,0
"Thank you for all the details, please give me a minute to proceed further. "," सभी विवरणों के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,0
"Awesome! Thank you for reaching out to us, hope you'll have a great day ahead!"," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आगे आपका दिन बहुत अच्छा रहेगा!",3,2
Thanks., धन्यवाद।,3,2
"Pleasure's mine! Thanks for having a live chat, Good day!"," आनंद की मेरी! लाइव चैट करने के लिए धन्यवाद, शुभ दिन!",3,2
"Hey there, you're connected to Star cable customer service! How may I help you today?"," ठीक है, आप स्टार केबल ग्राहक सेवा से जुड़े हैं! आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
okay, ठीक है,2,0
Surely! May I know the city and it's zip code please?, निश्चित रूप से! क्या मैं शहर और उसका ज़िप कोड जान सकता हूँ?,3,0
divi & 2563 8569 8547, डिवि और 2563 8569 8547,0,0
okay, ठीक है,2,0
"Thanks for confirming. You'll have to login to our website i.e. www.cablehub.com , to create a new account go to New customer> update details> payment. When this process is done, you'll get a service activation text message. Enjoy using your service.","पुष्टि करने के लिए धन्यवाद। नया खाता बनाने के लिए आपको हमारी वेबसाइट यानी www.cablehub.com पर लॉग इन करना होगा, नए ग्राहक पर जाएं> विवरण अपडेट करें> भुगतान करें। जब यह प्रक्रिया पूरी हो जाती है, तो आपको एक सेवा सक्रियण टेक्स्ट संदेश प्राप्त होगा। अपनी सेवा का उपयोग करके आनंद लें।",3,2
"Good choice! I'd like to inform you that the 5Gb data plan would cost you $15 per month, would you want me to confirm the service?"," अच्छा विकल्प! मैं आपको सूचित करना चाहता हूं कि 5Gb डेटा योजना के लिए आपको प्रति माह $15 का खर्च आएगा, क्या आप चाहते हैं कि मैं सेवा की पुष्टि करूं?",3,2
ok, ठीक है,2,0
Phone please., कृपया फोन करें।,2,0
madurai, मदुरै,0,0
Bye, अलविदा,2,0
Awesome! So do I go ahead and confirm the plan and register your account with us?, बहुत बढ़िया! तो क्या मैं आगे बढ़ूं और योजना की पुष्टि करूं और हमारे साथ अपना खाता पंजीकृत करूं?,3,2
Thank you for choosing our services. I had a good time assisting you. Please feel free to reach out to us for further queries. Have a nice day!,हमारी सेवाओं को चुनने के लिए धन्यवाद। मेरे पास आपकी सहायता करने का अच्छा समय था। कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो!,3,2
i want to purchase cable, मुझे केबल खरीदना है,1,0
no thanks," जी नहीं, धन्यवाद",3,1
"Huntsvile  35801 thru 35888
", हंट्सविले 35801 से 35888,0,0
hai, हाय,2,0
Would there be anything else I may assist you with?, क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,2,0
"Sure, that's a very good decision. Would you have any queries regarding this plan?","ज़रूर, यह बहुत अच्छा निर्णय है। क्या आप इस योजना के बारे में कोई प्रश्न पूछना चाहेंगे?",3,2
You're welcome. I hope all your queries have been answered for today., आपका स्वागत है। मुझे आशा है कि आज के लिए आपके सभी प्रश्नों का उत्तर दिया गया है।,2,2
"That's perfect! Thank you for all the details, please give me a minute to proceed further. ","यह बिल्कुल सही है! सभी विवरणों के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,2
no nothing and have a great day sir., कुछ नहीं और आपका दिन शुभ हो सर।,2,0
"Hi! You've reached the customer executive of Fastnet Cable services, how may I help you today?
"," नमस्ते! आप Fastnet Cable सेवाओं के ग्राहक कार्यकारी तक पहुँच चुके हैं, मैं आज आपकी कैसे मदद कर सकता हूँ?",3,0
Thanks for connecting to us. Please feel free to contact us for any further assistance. have a great day ahead! :)," हमसे जुड़ने के लिए धन्यवाद। किसी और सहायता के लिए कृपया बेझिझक हमसे संपर्क करें। यही चाहता हूं, दिन अच्छा बीते! :)",3,2
yes, हां,2,0
Sure! I'll definitely help you with that. Could you please help me with your city name and the zip code?, ज़रूर! मैं इसमें आपकी जरूर मदद करूंगा। क्या आप कृपया मुझे अपने शहर के नाम और ज़िप कोड के साथ मदद कर सकते हैं?,3,0
I understand your situation. I'd be glad to assist you in this regard. May I know your full name and  your account number?, मैं अपकी स्थिति को समझता हूँ। मुझे इस संबंध में आपकी सहायता करने में खुशी होगी। क्या मैं आपका पूरा नाम और आपका खाता नंबर जान सकता हूँ?,3,0
Alright! Would there be anything else I may help you with?, ठीक है! क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,2,0
I NEED A INTERNET CONNECTION, मुझे इंटरनेट कनेक्शन चाहिए,1,0
NEED TO PURCHASE CABLE SERVICE NETWORK..CAN U?, केबल सेवा नेटवर्क खरीदने की आवश्यकता है..क्या आप कर सकते हैं?,1,0
Perfect! The 5 GB will be now activated and it will cost you $5 on monthly basis including all taxes., उत्तम! 5 जीबी अब सक्रिय हो जाएगा और सभी करों सहित मासिक आधार पर इसकी कीमत आपको $ 5 होगी।,2,2
I WANT TO PURCHASE INTERNET, मुझे इंटरनेट खरीदना है,1,0
Fantastic!! It was my pleasure assisting you. Thanks for contacting D-link media services. Have a great day ahead. We look for long and successful association., ज़बरदस्त!! आपकी सहायता करना मेरी खुशी थी। डी-लिंक मीडिया सेवाओं से संपर्क करने के लिए धन्यवाद। आगे एक महान दिन हो। हम लंबे और सफल जुड़ाव की तलाश करते हैं।,3,2
"And, also may I know if you need a cable connection or internet connection?"," और, क्या मैं यह भी जान सकता हूं कि आपको केबल कनेक्शन या इंटरनेट कनेक्शन की आवश्यकता है?",2,0
new york, न्यूयॉर्क,2,0
"Hello! Good Morning, Welcome to media cable services, How may I help you today?"," नमस्ते! सुप्रभात, मीडिया केबल सेवाओं में आपका स्वागत है, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
I would like to purchase 5GB data plan.,मैं 5GB डेटा प्लान खरीदना चाहूंगा।,2,0
prathi, पृथ्वी,2,0
Is there anything else I could help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
OK THANK YOU, ठीक है धन्यवाद,3,2
Perfect! I'll confirm the plan of 5 GB for cable service. Is there anything I might help you with?, उत्तम! मैं केबल सेवा के लिए 5 जीबी की योजना की पुष्टि करूंगा। क्या कोई ऐसी चीज है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
Hi., नमस्ते।,3,0
GOA 456321, गोवा 456321,0,0
"Amazing! May I know the service that you'd like to take up in cable, internet and phone please?"," अद्भुत! क्या मैं उस सेवा को जान सकता हूँ जिसे आप केबल, इंटरनेट और फोन में लेना चाहते हैं?",3,2
HEY WAIT A MINUTE CAMERON.. SORRY I WOULD LIKE TO CHANGE MY TIME OF INSTALLATION AS I WON'T BE THERE IN THE AFTERNOON.. PLEASE MARK THE TIME AT 4.00PM IN THE EVENING...," अरे रुको एक मिनट कैमरून.. क्षमा करें, मैं अपने स्थापना के समय को बदलना चाहूंगा क्योंकि मैं दोपहर में वहां नहीं पहुंचूंगा.. कृपया शाम को 4.00 बजे समय चिह्नित करें...",3,1
okay, ठीक है,2,0
"Thanks for confirming, Good news! I've booked your cable connection. Forthwith after this chat, my technical team will get in touch with you and they'll assist you further. In case you don't get any call, please get back to us anytime."," पुष्टि करने के लिए धन्यवाद, अच्छी खबर! मैंने आपका केबल कनेक्शन बुक कर लिया है। इस चैट के तुरंत बाद, मेरी तकनीकी टीम आपसे संपर्क करेगी और वे आगे आपकी सहायता करेंगे। यदि आपको कोई कॉल नहीं आती है, तो कृपया किसी भी समय हमसे संपर्क करें।",3,2
delhi and 397648, दिल्ली और 397648,2,0
Good morning! You've reached Net link Media/Cable Services. How may I help you today?, सुबह बख़ैर! आप नेट लिंक मीडिया/केबल सेवाओं पर पहुंच गए हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Hi! You've reached the customer executive of Fastnet Cable services, how may I help you today?"," नमस्ते! आप Fastnet Cable सेवाओं के ग्राहक कार्यकारी तक पहुँच चुके हैं, मैं आज आपकी कैसे मदद कर सकता हूँ?",3,0
5 gb, 5 जीबी,0,0
I want to purchase new cable service, मैं नई केबल सेवा खरीदना चाहता/चाहती हूं,1,0
I am interested to purchase a new cable service ..Can you help me?, मुझे एक नई केबल सेवा खरीदने में दिलचस्पी है..क्या आप मेरी मदद कर सकते हैं?,3,0
Hello! Welcome to AT&T. How may I help you today?, नमस्ते! एटी एंड टी में आपका स्वागत है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Awesome! 5GB data plan would cost you $10. Would you like to confirm the plan?, बहुत बढ़िया! 5GB डेटा प्लान की कीमत आपको $ 10 होगी। क्या आप योजना की पुष्टि करना चाहेंगे?,3,2
The plan is for a month and the speed is 500 MBPS., प्लान एक महीने के लिए है और स्पीड 500 एमबीपीएस है।,0,0
"Alright, Would it be 10 GB for internet and cable service?"," ठीक है, क्या यह इंटरनेट और केबल सेवा के लिए 10 जीबी होगा?",1,0
Great! Let me know if there would be anything more I could do for you., महान! मुझे बताएं कि क्या मैं आपके लिए और कुछ कर सकता हूं।,3,2
Perfect! The tariff of 10 GB internet data plan is $10. Should I confirm your subscription for 10 GB internet data plan?, उत्तम! 10 जीबी इंटरनेट डेटा प्लान का टैरिफ 10 डॉलर है। क्या मुझे 10 जीबी इंटरनेट डेटा प्लान के लिए आपकी सदस्यता की पुष्टि करनी चाहिए?,3,2
I'll help you in signing up for a new internet service. May I know the name of your city and the zip code of your area?, मैं एक नई इंटरनेट सेवा के लिए साइन अप करने में आपकी सहायता करूंगा। क्या मैं आपके शहर का नाम और आपके क्षेत्र का ज़िप कोड जान सकता हूँ?,3,0
Great! I've made a request for the installation of the services you wish to sign up for. Our team will shortly get in touch with you for further process., महान! मैंने उन सेवाओं की स्थापना के लिए अनुरोध किया है जिनके लिए आप साइन अप करना चाहते हैं। आगे की प्रक्रिया के लिए हमारी टीम जल्द ही आपसे संपर्क करेगी।,3,2
city Hazard and zip code 41701, सिटी हैज़र्ड और ज़िप कोड 41701,0,0
"Good news! I appreciate your patience in staying connected. I'd like to inform you that, I've confirmed your 10 GB internet connection with Net Link services. Our executives will reach you for the installation within 2-3 days.","खुशखबरी! मैं जुड़े रहने में आपके धैर्य की सराहना करता हूं। मैं आपको सूचित करना चाहता हूं कि, मैंने नेट लिंक सेवाओं के साथ आपके 10 जीबी इंटरनेट कनेक्शन की पुष्टि कर दी है। हमारे अधिकारी 2-3 दिनों के भीतर स्थापना के लिए आप तक पहुंचेंगे।",3,2
NO THANKS," जी नहीं, धन्यवाद",3,1
NOTHING ELSE  OK GOOD BYE HAVE A NICE DAY, और कुछ नहीं ठीक है आपका दिन शुभ हो,3,0
no thanks," जी नहीं, धन्यवाद",3,1
"Hello there! Welcome to Brad Ford Web services, how may I help you today? "," नमस्ते! ब्रैड फोर्ड वेब सेवाओं में आपका स्वागत है, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
No.Thank you so much for your help., नहीं।आपकी मदद के लिए बहुत बहुत धन्यवाद।,3,2
hi, नमस्ते,2,0
Sure I'll give you the required details right away. May I know your name and the account number?,निश्चित रूप से मैं आपको आवश्यक विवरण तुरंत दूंगा। क्या मैं आपका नाम और खाता संख्या जान सकता हूँ?,3,0
i need a some help, मुझे कुछ मदद चाहिए,1,0
"Thank you for all the details, please give me a minute to proceed further. "," सभी विवरणों के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,0
"Thanks for sharing your details. We've variety of data plans to fulfill your needs Viz, 1 GB, 5 GB and 10 GB. May I know which one you'd like to buy?"," अपना विवरण साझा करने के लिए धन्यवाद। आपकी ज़रूरतों को पूरा करने के लिए हमारे पास कई तरह के डेटा प्लान हैं जैसे 1 जीबी, 5 जीबी और 10 जीबी। क्या मैं जान सकता हूँ कि आप किसे खरीदना चाहेंगे?",3,2
nothing, कुछ नहीं,1,0
Alright! Which data plan would you like to purchase?, ठीक है! आप कौन सा डेटा प्लान खरीदना चाहेंगे?,3,0
"Thank you for being patient. I'd like to inform you that you're eligible for basic ($50 per month - 50 channels), premium ($75 per month - 75 channels), and platinum ($100 per month - all channels). The current promotions are 10% off premium cable if you sign a 3 month contract or 15% off platinum cable if you sign a 3 month contract. "," धैर्य रखने के लिए धन्यवाद। मैं आपको सूचित करना चाहता हूं कि आप मूल ($50 प्रति माह - 50 चैनल), प्रीमियम ($75 प्रति माह - 75 चैनल), और प्लैटिनम ($100 प्रति माह - सभी चैनल) के लिए पात्र हैं। यदि आप 3 महीने के अनुबंध पर हस्ताक्षर करते हैं या यदि आप 3 महीने के अनुबंध पर हस्ताक्षर करते हैं तो प्लैटिनम केबल पर 15% की छूट प्रीमियम केबल पर वर्तमान प्रचार 10% है।",3,2
HI, नमस्ते,2,0
ok, ठीक है,2,0
For sure! Could you please help me with the name of the city and the zip code?, पक्का! क्या आप कृपया शहर के नाम और ज़िप कोड के साथ मेरी मदद कर सकते हैं?,3,0
I'll need your complete 16 digit number could you please share?, मुझे आपकी 16 अंकों की पूरी संख्या की आवश्यकता होगी क्या आप कृपया साझा कर सकते हैं?,3,0
"Sure! That's awesome! And which data plan would you like to subscribe for? We have 1 GB, 5 GB and 10 GB plans available as of now."," ज़रूर! वह तो कमाल है! और आप किस डेटा प्लान की सदस्यता लेना चाहेंगे? अभी हमारे पास 1 जीबी, 5 जीबी और 10 जीबी प्लान उपलब्ध हैं।",3,2
HI, नमस्ते,2,0
No..Thanks for helping me., नहीं..मेरी मदद करने के लिए धन्यवाद।,3,0
"Great! Which Data plan would you like to purchase? We have 1GB, 5GB and 10GB data packages available with us."," महान! आप कौन सा डेटा प्लान खरीदना चाहेंगे? हमारे पास 1GB, 5GB और 10GB डेटा पैकेज उपलब्ध हैं।",3,2
Fantastic! Thank you for reaching out to us. Have a great day. Bye., ज़बरदस्त! हमसे संपर्क की पहल के लिए आपका धन्यवाद। आपका दिन अच्छा रहे। अलविदा।,3,2
All right! This shall be activated within 2 hours. Is there anything else I may help you with?, ठीक है! यह 2 घंटे के भीतर सक्रिय हो जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
That is great!  I would like to sign up, यह बहुत बढ़िया बात है! मैं साइन अप करना चाहूंगा,2,2
5GB, 5GB,0,0
