ENG_utterances,HIN_utterances,politeness,sentiment
Okay! Please allow me a moment while I go ahead and find the best deal for you.,ठीक! कृपया मुझे कुछ समय दें जब तक कि मैं आगे बढ़ूं और आपके लिए सबसे अच्छा सौदा ढूंढूं।,2,0
Alright! I've confirmed the seat I0 for you. Would there be anything else I may help you with?,ठीक है! मैंने आपके लिए सीट I0 की पुष्टि कर दी है। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,0
goa to chennai, गोवा से चेन्नई,0,0
Thank you for sharing the details. Please provide me your phone number or email address to send the boarding pass., विवरण साझा करने के लिए धन्यवाद। बोर्डिंग पास भेजने के लिए कृपया मुझे अपना फोन नंबर या ईमेल पता प्रदान करें।,3,0
You're welcome. Should I go ahead and confirm the seat for you?, आपका स्वागत है। क्या मुझे आगे बढ़कर आपके लिए सीट की पुष्टि करनी चाहिए?,3,0
STELLA RYA, स्टेला रिया,0,0
"Could you please help me with your email address, so that I can send you your boarding pass?"," क्या आप कृपया मुझे अपने ईमेल पते में मदद कर सकते हैं, ताकि मैं आपको अपना बोर्डिंग पास भेज सकूं?",3,0
"Thank you for staying connected, there's L3 (Middle) seat assigned to you. "," जुड़े रहने के लिए धन्यवाद, आपको एल3 (मध्य) सीट सौंपी गई है।",3,0
"Awesome! Thank you for the details, please give me a minute to proceed further. "," बहुत बढ़िया! विवरण के लिए धन्यवाद, कृपया मुझे आगे बढ़ने के लिए एक मिनट दें।",3,2
thans thats it, थैंक्स दैट इट,1,0
su76s9, सु76एस9,0,0
Glad to help you. You can go through this website: www.pilotairlines.com in case any query and help us help you. Good day!,आपकी मदद करके प्रसन्नता हुई। आप इस वेबसाइट के माध्यम से जा सकते हैं: www.pilotairlines.com किसी भी प्रश्न के मामले में और आपकी सहायता करने में हमारी सहायता करें। अच्छा दिन!,3,2
i wants to book a ticket flight, मैं एक टिकट उड़ान बुक करना चाहता हूँ,1,0
"Cristian Mckenzie
", क्रिस्टियन मैकेंज़ी,2,0
"Surely! I'll check the available and the best flights for you, please allow me a moment to proceed further."," निश्चित रूप से! मैं आपके लिए उपलब्ध और सर्वोत्तम उड़ानों की जाँच करूँगा, कृपया मुझे आगे बढ़ने के लिए कुछ समय दें।",2,0
Have a good day!, आपका दिन शुभ हो!,2,2
economy class, किफायती वर्ग,1,0
Could you also help me with the booking confirmation number?, क्या आप बुकिंग कन्फर्मेशन नंबर में भी मेरी मदद कर सकते हैं?,3,0
All right. Please do visit us again for further bookings or any other queries. Have a good day. Bye., ठीक है। कृपया आगे की बुकिंग या किसी अन्य प्रश्न के लिए हमें फिर से देखें। आपका दिन शुभ हो। अलविदा।,3,0
No.Thank you so much for your help., नहीं।आपकी मदद के लिए बहुत-बहुत धन्यवाद।,3,2
"Awesome! Thanks for reaching out to us, hope you have a wonderful trip ahead. "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपकी आगे की यात्रा शानदार रही होगी।",3,2
i need a boarding pass, मुझे बोर्डिंग पास चाहिए,1,0
Sure I am Jane and my booking number is J1S8L3, निश्चित रूप से मैं जेन हूं और मेरा बुकिंग नंबर J1S8L3 है,2,0
Alright! Your boarding pass shall be sent to you in sometime. Anything else you'd like to know?,ठीक है! आपका बोर्डिंग पास कुछ ही समय में आपको भेज दिया जाएगा। कुछ और जो आप जानना चाहेंगे?,2,0
Thank you for staying connected. You're assigned to seat number T5 which is an aisle seat. Would you need anything else?, जुड़े रहने के लिए धन्यवाद। आपको सीट नंबर T5 सौंपा गया है जो एक गलियारा सीट है। क्या आपको कुछ और चाहिए होगा?,3,2
nd46j7, एनडी46जे7,0,0
NOTHING ELSE, और कुछ नहीं,2,0
OK, ठीक है,2,0
i want to know my seat, मैं अपनी सीट जानना चाहता हूँ,2,0
Thank you for sharing the details. I see that you have booked the middle seat in the Spicejet airways and the seat number is D3. Is there anything else I may help you with?, विवरण साझा करने के लिए धन्यवाद। मैंने देखा कि आपने स्पाइसजेट एयरवेज में बीच की सीट बुक कर ली है और सीट संख्या डी3 है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
OK, ठीक है,2,0
ok, ठीक है,2,0
Kindly send the boarding pass to above number, कृपया उपरोक्त नंबर पर बोर्डिंग पास भेजें,3,0
NAME - PRATIK RAJ, नाम - प्रतीक राज,0,0
i need a boarting pass, मुझे बोटिंग पास चाहिए,1,0
hai, हाय,2,0
"Sure! May I know your last name?
", ज़रूर! क्या मैं आपका अंतिम नाम जान सकता हूँ?,2,0
Definitely! I'd be glad to help you with that. Could you please help me with the departure and arrival city?, निश्चित रूप से! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया मुझे प्रस्थान और आगमन शहर में मदद कर सकते हैं?,3,2
"Wonderful! Well Mr.Henry. , your booking as been confirmed and your seat number is K12 which is a window seat, Is that okay for you?"," अद्भुत! खैर श्रीमान हेनरी। , आपकी बुकिंग की पुष्टि हो गई है और आपकी सीट संख्या K12 है जो एक विंडो सीट है, क्या यह आपके लिए ठीक है?",3,2
"And, could you also share your seat number please?"," और, क्या आप कृपया अपना सीट नंबर भी साझा कर सकते हैं?",3,0
NB78RE, NB78RE,0,0
Awesome! I've sent you the boarding pass on your email. You'll receive it within 2-3 minutes. I hope this helps., बहुत बढ़िया! मैंने आपको आपके ईमेल पर बोर्डिंग पास भेज दिया है। आप इसे 2-3 मिनट के भीतर प्राप्त कर लेंगे। आशा है कि ये आपकी मदद करेगा।,3,2
Could you also help me out with your full name?, क्या आप अपना पूरा नाम बताकर भी मेरी मदद कर सकते हैं?,3,0
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
"Sure, Allow me for a moment, while I check for the availability."," ज़रूर, मुझे एक पल के लिए अनुमति दें, जबकि मैं उपलब्धता की जाँच करूँ।",2,0
09/20/2018, 09/20/2018,0,0
my seat assignment, मेरी सीट असाइनमेंट,1,0
marlia, मार्लिया,0,0
ok thanks, ठीक है धन्यवाद,3,0
For sure! I'll help you with that. Could you please let me know your last name and the booking confirmation number?, पक्का! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया मुझे अपना अंतिम नाम और बुकिंग पुष्टिकरण संख्या बता सकते हैं?,3,0
"Awesome! Thanks for reaching out to us, hope you have a wonderful trip ahead. "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपकी आगे की यात्रा शानदार रही होगी।",3,2
Yes, हाँ,2,0
okey, शाबाशी,2,0
"Sure, I'll help you get that as well. May I know your email address please?"," ज़रूर, मैं उसे पाने में भी आपकी मदद करूँगा। क्या मैं आपका ईमेल पता कृपया जान सकता हूँ?",3,0
"yes ok for that, thank you"," हाँ उसके लिए ठीक है, धन्यवाद",3,2
hi, नमस्ते,2,0
08/30/2018,08/30/2018,0,0
Superb! May I know your name and the email address please?, शानदार! क्या मैं आपका नाम और ईमेल पता कृपया जान सकता हूँ?,3,2
my name is james, मेरा नाम जेम्स है,1,0
Perfect! May I please have a moment to check the details., उत्तम! क्या मुझे विवरण की जांच करने के लिए कुछ समय मिल सकता है।,3,2
A very good morning! You've reached the Moon Airways customer service. How may I help you today?, एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
Thanks, धन्यवाद,3,2
Thank you for reaching out to us. Have a memorable journey. Bye., हमसे संपर्क की पहल के लिए आपका धन्यवाद। यादगार यात्रा हो। अलविदा।,3,2
"Jeanni Erunte, jeannierunte56@yahoo.com"," जेनी एरुन्ते, jeannierunte56@yahoo.com",2,0
I preferred United Airways for $600 at 8:15 A.M to 2:10 P.M, मैंने युनाइटेड एयरवेज को $600 में सुबह 8:15 बजे से दोपहर 2:10 बजे तक पसंद किया,1,0
"Thank you very much, Thiya for the details. The confirmation link will be sent to the email address shortly. Is there anything else I could help you with?"," बहुत बहुत धन्यवाद, विवरण के लिए थिया। पुष्टिकरण लिंक शीघ्र ही ईमेल पते पर भेजा जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?",3,2
"Hello there! Sky high customer services, How may I help you today?"," नमस्ते! स्काई हाई कस्टमर सर्विसेज, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
that's all. thank you., बस इतना ही। शुक्रिया।,3,0
YES, हां,2,2
witte45@yahoo.com, witte45@yahoo.com,2,0
i want to know my seat assignment, मुझे अपना सीट असाइनमेंट जानना है,2,0
I'll help you out with that. Could you please help me out with your full name and the booking confirmation number?, मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपना पूरा नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
I NEED A BOARDING PASS, मुझे एक बोर्डिंग पास चाहिए,1,0
thank you, धन्यवाद,2,2
Thank you Myithil! Could you please share your booking confirmation number?, धन्यवाद मैथिल! क्या आप कृपया अपनी बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,0
"Thank You! May I also know the 6 chartered booking confirmation number?
", धन्यवाद! क्या मैं 6 चार्टर्ड बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,0
"Nothing else, Thank you for your information. Have a nice day to chat with you. "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
"Anything else I may help you out with today?
", कुछ और मैं आज आपकी मदद कर सकता हूं?,2,0
hi, नमस्ते,2,0
NAME  - LALIT SEIT, नाम - ललित सीट,0,0
ok, ठीक है,2,0
Email address: simmavada91@gmail.com, ईमेल पता: simmavada91@gmail.com,1,0
"Sure! For the boarding pass, I'd require your phone number or email address. Could you please help me with that?"," ज़रूर! बोर्डिंग पास के लिए, मुझे आपका फ़ोन नंबर या ईमेल पता चाहिए। क्या आप कृपया इसमें मेरी मदद कर सकते हैं?",3,0
seat assignment, बैठने की जगह का आवंटन,0,0
my name is raja booking confirmation number nhg457, मेरा नाम राजा बुकिंग पुष्टिकरण संख्या nhg457 है,1,0
ok, ठीक है,2,0
Okay, ठीक,2,0
sure. it is pauljames200@gmail.com, ज़रूर। यह है pauljames200@gmail.com,2,0
Okay, ठीक,2,0
Thank you for staying on hold. I see that there is a aisle seat available in the second row and the seat number is D3. Are you comfortable with that?,रुके रहने के लिए धन्यवाद। मैं देख रहा हूँ कि दूसरी पंक्ति में एक गलियारा सीट उपलब्ध है और सीट संख्या D3 है। क्या आप इससे सहज हैं?,3,0
Hai, हाई,2,0
"Great! You'll soon be receiving a mail with a link through which you'll be able to make the payment and then confirm your flight tickets. Anything else I may help you in?
", महान! आपको जल्द ही एक लिंक के साथ एक मेल प्राप्त होगा जिसके माध्यम से आप भुगतान कर सकेंगे और फिर अपनी उड़ान टिकटों की पुष्टि कर सकेंगे। कुछ और मैं आपकी मदद कर सकता हूँ?,3,2
You're welcome! Would there be anything else I may assist you with?,आपका स्वागत है! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
NICE IAM LUCKY WINDOW SEAT, नीस आईएएम लकी विंडो सीट,3,2
Awesome! Is there anything else I could help you with?, बहुत बढ़िया! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
How may I assist you today?, आज मैं आपकी मदद किस तरह कर सकता हूँ?,0,0
"Good news! I've sent you an email attaching your boarding pass, you can download it. I hope this is useful?"," खुशखबरी! मैंने आपको आपका बोर्डिंग पास संलग्न करते हुए एक ईमेल भेजा है, आप इसे डाउनलोड कर सकते हैं। मैं उम्मीद करता हूँ यह उपयोगी है?",3,2
yes, हां,2,0
Great! Would you please help me with the number of passengers and your email address?, महान! क्या आप कृपया यात्रियों की संख्या और अपने ईमेल पते के बारे में मेरी मदद करेंगे?,3,2
Great news! An aisle was available and I've successfully changed your seat to E4. Would you need anything else?, बढ़िया खबर! एक गलियारा उपलब्ध था और मैंने आपकी सीट को सफलतापूर्वक E4 में बदल दिया है। क्या आपको कुछ और चाहिए होगा?,3,2
C4RT90, C4RT90,0,0
9:45pm is better, 9:45 बजे बेहतर है,0,0
Fantastic! I have sent your boarding pass to your given email address. Would there be anything else that I may help you with?, ज़बरदस्त! मैंने आपका बोर्डिंग पास आपके दिए गए ईमेल पते पर भेज दिया है। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
"Sure! I'll be glad to help you in this, may I please know your last name and your booking confirmation number?"," ज़रूर! इसमें आपकी मदद करने में मुझे खुशी होगी, क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूं?",3,0
"Sorry to keep you waiting, I have checked the details and found that there is 1 flight available of Emirates would that be alright?"," आपको प्रतीक्षा करने के लिए क्षमा करें, मैंने विवरणों की जांच की है और पाया है कि अमीरात की 1 उड़ान उपलब्ध है, क्या यह ठीक रहेगा?",3,0
"hi
", नमस्ते,3,0
Sure! Could you please mention the preferred dates for the journey?,ज़रूर! क्या आप कृपया यात्रा के लिए पसंदीदा तिथियों का उल्लेख कर सकते हैं?,3,0
No I need window seat, नहीं मुझे विंडो सीट चाहिए,1,0
"Here it is - Great lakes offering $283 for one ticket, economy class. Would you like me to book the same for you?"," यह रहा - एक टिकट के लिए $283 की पेशकश करने वाली महान झीलें, इकोनॉमी क्लास। क्या आप चाहते हैं कि मैं आपके लिए वही बुक करूँ?",3,0
hi, नमस्ते,2,0
hai, हाय,2,0
Thanks! I'd like to inform you that the confirmation link has been sent to your email address., धन्यवाद! मैं आपको सूचित करना चाहता हूं कि पुष्टिकरण लिंक आपके ईमेल पते पर भेज दिया गया है।,3,0
okay, ठीक है,2,0
jesse, जेसी,0,0
my name is ramsaran my  booking confirmation number is jrg 359, मेरा नाम रामसरन है मेरी बुकिंग पुष्टिकरण संख्या jrg 359 है,2,0
Sure! Could you please help me with the date on which you'd like to travel?," ज़रूर! जिस तारीख को आप यात्रा करना चाहते हैं, क्या आप कृपया मेरी मदद कर सकते हैं?",3,0
"You're welcome! Thank you for visiting us, wish to serve you again. Have a safe flight!"," आपका स्वागत है! हमारे पास आने के लिए धन्यवाद, मैं फिर से आपकी सेवा करना चाहता हूं। एक सुरक्षित उड़ान की कामना करते हैं!",3,2
Perfect! Please allow me a moment to check the seat details., उत्तम! कृपया मुझे सीट विवरण देखने के लिए कुछ समय दें।,2,2
yes, हां,2,0
"Sure, The confirmation link has been successfully sent. Would you need anything else?"," ज़रूर, पुष्टिकरण लिंक सफलतापूर्वक भेज दिया गया है। क्या आपको कुछ और चाहिए होगा?",3,2
"Hello there, how may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
"Good morning! You've reached Alliance Airways Customer service, how may I help you?  "," सुबह बख़ैर! आप एलायंस एयरवेज ग्राहक सेवा तक पहुँच चुके हैं, मैं आपकी कैसे मदद कर सकता हूँ?",3,0
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
I hope we are still connected?, मुझे आशा है कि हम अभी भी जुड़े हुए हैं?,2,0
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
MUNRO58@GMAIL.COM, MUNRO58@GMAIL.COM,0,0
I need my boarding pass, मुझे अपना बोर्डिंग पास चाहिए,2,0
Hey Vasuki! Nice meeting you! Could you please share your booking confirmation number with me?, अरे वासुकी! आप से मिल कर अच्छा लगा! क्या आप कृपया अपना बुकिंग पुष्टिकरण नंबर मेरे साथ साझा कर सकते हैं?,3,2
hai, हाय,2,0
3 DAYS, 3 दिन,0,0
hi, नमस्ते,2,0
Goodbye!, अलविदा!,2,0
A very good morning! You've reached the Moon Airways customer service. How may I help you today?, एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
Hello, नमस्ते,2,0
septemper 5 2018, सितम्बर 5 2018,0,0
booking confirmation number mnh231, बुकिंग पुष्टिकरण संख्या mnh231,2,0
A very good morning! You've reached the Moon Airways customer service. How may I help you today?, एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
"Perfect! Thank you for that. Could you please allow me a minute or two, while I get this done for you?"," उत्तम! उसके लिये आपका धन्यवाद। क्या आप कृपया मुझे एक या दो मिनट का समय दे सकते हैं, जबकि मैं आपके लिए यह कर रहा हूँ?",3,2
"Amazing! Thanks for baring with all my questions! I highly appreciate your patience! Give me a moment, I'll have a word with my team."," अद्भुत! मेरे सभी प्रश्नों को रोकने के लिए धन्यवाद! मैं आपके धैर्य की अत्यधिक सराहना करता हूँ! मुझे एक क्षण दो, मैं अपनी टीम के साथ बात करूंगा।",3,2
Alright! Please allow me a moment while I make the booking for you.," ठीक है! जब तक मैं आपके लिए बुकिंग करता हूं, कृपया मुझे एक क्षण दें।",3,0
ok, ठीक है,2,0
"That sounds amazing! I'd just love to that for you! I hope you have an awesome trip! I'll require your details so, kindly be patient and help me! May I know your full name and your email address?","यह तो बहुत मज़ेदार लगता है! मैं आपके लिए बस यही पसंद करूंगा! मुझे आशा है कि आपके पास एक शानदार यात्रा है! मुझे आपके विवरण की आवश्यकता होगी, कृपया धैर्य रखें और मेरी मदद करें! क्या मैं आपका पूरा नाम और आपका ईमेल पता जान सकता हूँ?",3,2
you have a good day, आपका दिन शुभ हो,2,2
I am already booked a flight, मैंने पहले ही एक फ्लाइट बुक कर ली है,1,0
let me know my seat number, मुझे मेरा सीट नंबर बताओ,2,0
Thank you very much. I like J9 Middle seat. Kindly allocate me J9., आपका बहुत बहुत धन्यवाद। मुझे J9 मिडिल सीट पसंद है। कृपया मुझे J9 आवंटित करें।,3,2
HI GOOD MORNING, हाय सुप्रभात,3,0
Would you want me to change your seat back to the old one?, क्या आप चाहते हैं कि मैं आपकी सीट को वापस पुरानी सीट पर बदल दूं?,3,0
ok, ठीक है,2,0
i am last window seat, मैं लास्ट विंडो सीट हूँ,1,0
NO THANKS," जी नहीं, धन्यवाद",3,1
29th agu2018, 29वीं अगस्त 2018,0,0
"Thank you! The seat number allotted to you is 25A. It's a window seat.
", आपको धन्यवाद! आपको आवंटित सीट संख्या 25A है। यह एक विंडो सीट है।,3,0
no ty thats all," नहीं, बस इतना ही",1,0
Yes! I'll surely check that for you. I'll require your details to access your account. May I know your full name please?,हाँ! मैं निश्चित रूप से आपके लिए इसकी जांच करूंगा। आपके खाते तक पहुंचने के लिए मुझे आपके विवरण की आवश्यकता होगी। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,0
"Thank you for staying connected, as per the given details I see that you've been assigned to H7 window seat. "," जुड़े रहने के लिए धन्यवाद, दिए गए विवरण के अनुसार मैं देख रहा हूं कि आपको H7 विंडो सीट दी गई है।",3,2
Great news! A middle seat was available on the second row and I've successfully changed your seat to B2. Is that okay?, बढ़िया खबर! दूसरी पंक्ति में बीच की सीट उपलब्ध थी और मैंने आपकी सीट को सफलतापूर्वक B2 में बदल दिया है। क्या ये ठीक है?,3,2
meenakshi, मीनाक्षी,2,0
"As I see, the seat which has been allotted to you is C5 which is a window seat."," जैसा कि मैं देख रहा हूं, आपको जो सीट आवंटित की गई है वह C5 है जो एक विंडो सीट है।",2,0
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
Thank you, आपको धन्यवाद,2,2
re23e3, re23e3,0,0
"Appreciate your patience! Your seat is 25 G, middle seat. Anything else I may help you with?"," अपने धैर्य की सराहना! आपकी सीट 25 G, बीच की सीट है। कुछ और मैं आपकी मदद कर सकता हूँ?",2,2
no thanks," जी नहीं, धन्यवाद",3,1
NOTHING ELSE, और कुछ नहीं,2,0
hai, हाय,2,0
Yeah! Sure, हाँ! ज़रूर,2,0
Aah. then take xyz as my name, आह। तो मेरे नाम के रूप में xyz ले लो,2,0
okay, ठीक है,2,0
kumar@gmail.com,kumar@gmail.com,2,0
"Sure, we are here to assist you. May I know your last name and your booking confirmation number?"," ज़रूर, हम आपकी सहायता के लिए यहाँ हैं। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?",3,0
"Fantastic! Here's your seat number K17 which is a window seat, Is that okay for you?"," ज़बरदस्त! ये रहा आपकी सीट नंबर K17 जो कि विंडो सीट है, क्या यह आपके लिए ठीक है?",3,2
it is 8urt56, यह 8urt56 . है,0,0
"Thanks a ton for waiting, I've checked with my system, you are allotted a window seat and you are seat number is L1. I hope that is okay?"," प्रतीक्षा करने के लिए एक टन धन्यवाद, मैंने अपने सिस्टम से जांच की है, आपको एक विंडो सीट आवंटित की गई है और आप सीट संख्या एल 1 हैं। मुझे आशा है कि यह ठीक है?",3,2
ok thanks, ठीक है धन्यवाद,3,0
hi, नमस्ते,2,0
Hello. Welcome to Divehigh Airways., नमस्ते। डाइवहाई एयरवेज में आपका स्वागत है।,3,0
ok thank you, ठीक है धन्यवाद,3,0
May I know your last name please?, क्या मैं आपका अंतिम नाम जान सकता हूँ?,3,0
my full name is arun pandi, मेरा पूरा नाम अरुण पांडी है,1,0
ok, ठीक है,2,0
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
HAI, हाई,2,0
"Thank you! As I have checked with my resources, There are two flights available, One is ""American airlines"" and the second is ""Delta airlines"" and the cost for both of them is same i.e $165. May I know which one you would prefer?"," आपको धन्यवाद! जैसा कि मैंने अपने संसाधनों के साथ जांच की है, दो उड़ानें उपलब्ध हैं, एक ""अमेरिकन एयरलाइंस"" है और दूसरी ""डेल्टा एयरलाइंस"" है और दोनों की लागत समान है यानी $ 165। क्या मैं जान सकता हूँ कि आप किसे पसंद करेंगे?",3,0
SUJI, सूजी,0,0
Pleasure's mine. You can go through the website: www.pilotairlines.com in case of any query and help us help you. Good day!, आनंद मेरा है। आप किसी भी प्रश्न के मामले में वेबसाइट: www.pilotairlines.com पर जा सकते हैं और आपकी सहायता करने में हमारी सहायता कर सकते हैं। अच्छा दिन!,3,2
okay..., ठीक है...,2,0
"I'm glad that was helpful, thank you for reaching out to us. Have a great day ahead and happy traveling! "," मुझे खुशी है कि यह मददगार था, हमसे संपर्क करने के लिए धन्यवाद। आगे का दिन अच्छा हो और यात्रा सुखद हो!",3,2
NAME: KANIKA, नाम: कनिका,0,0
"Thank you for that. Please allow me for a moment, I'll get back to you with the details."," उसके लिये आपका धन्यवाद। कृपया मुझे एक पल के लिए अनुमति दें, मैं विवरण के साथ आपके पास वापस आऊंगा।",3,0
GJ3214, जीजे3214,0,0
I need a boarding pass, मुझे बोर्डिंग पास चाहिए,1,0
No!, नहीं!,2,1
I need to my  plane ticket, मुझे अपने हवाई जहाज का टिकट चाहिए,2,0
GHF954, जीएचएफ954,0,0
Thank you. Please note that the link for booking has been sent to your mail id. Anything else I may help you with?, शुक्रिया। कृपया ध्यान दें कि बुकिंग के लिए लिंक आपकी मेल आईडी पर भेज दिया गया है। कुछ और मैं आपकी मदद कर सकता हूँ?,3,0
Sure! I'll look upon the best available middle seat for you., ज़रूर! मैं आपके लिए सबसे अच्छी उपलब्ध मध्य सीट देखूंगा।,3,0
ya okay no problem, हाँ ठीक है कोई बात नहीं,2,0
"Sioux City, IA
"," सिओक्स सिटी, आईए",0,0
HELLO, नमस्ते,2,0
ok, ठीक है,2,0
Awesome! Thank you for reaching out to us. Have a memorable journey. Bye., बहुत बढ़िया! हमसे संपर्क की पहल के लिए आपका धन्यवाद। यादगार यात्रा हो। अलविदा।,3,2
Anything else?, और कुछ?,2,0
Sure. Please allow me a moment so that I'll try my best to find a seat of your choice., ज़रूर। कृपया मुझे एक क्षण दें ताकि मैं आपकी पसंद की सीट खोजने की पूरी कोशिश करूँ।,2,0
45234,45234,0,0
asa500, आसा 500,0,0
Superb! It was my pleasure assisting you! Thank you so much for reaching out to us! I hope I've resolved all your queries! Happy journey! Just enjoy our services! Have a great day! Bubye! :), शानदार! आपकी सहायता करना मेरी खुशी थी! हमसे संपर्क करने के लिए आपका बहुत-बहुत धन्यवाद! मुझे आशा है कि मैंने आपके सभी प्रश्नों का समाधान कर दिया है! शुभ यात्रा! बस हमारी सेवाओं का आनंद लें! आपका दिन अच्छा रहे! बूबी! :),3,2
HI, नमस्ते,3,0
first, पहला,0,0
hi, नमस्ते,2,0
Sure thing! I'd be glad to help you with that. May I know your last name and your booking confirmation number?, अवश्य! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,0
"Nothing else, Thank you for your Booking. Have a nice day to chat with you. "," और कुछ नहीं, आपकी बुकिंग के लिए धन्यवाद। आपके साथ चैट करने के लिए एक अच्छा दिन है।",3,0
Awesome! Thank you for reaching out to us. Have a memorable journey. Bye., बहुत बढ़िया! हमसे संपर्क की पहल के लिए आपका धन्यवाद। यादगार यात्रा हो। अलविदा।,3,2
i'll be glad to help. I'll be needing the last name and the booking confirmation number to check the system.,मुझे मदद करने में खुशी होगी। सिस्टम की जांच करने के लिए मुझे अंतिम नाम और बुकिंग पुष्टिकरण संख्या की आवश्यकता होगी।,2,0
YES PLEASE HELP ME, हाँ कृपया मेरी मदद करें,3,2
ok, ठीक है,2,0
Perfect! I've changed your seat from A9 to E2 and you'd be receiving the boarding pass on the day before your journey. Would that be all?, उत्तम! मैंने आपकी सीट A9 से E2 में बदल दी है और आपको अपनी यात्रा से एक दिन पहले बोर्डिंग पास प्राप्त होगा। क्या वह सब होगा?,3,2
i need my seat assignment checking, मुझे अपनी सीट असाइनमेंट जाँच की आवश्यकता है,2,0
spencer, विग,0,0
Goodbye!, अलविदा!,2,0
"Sure! I'll certainly help you out in this regards, May I know your full name please?"," ज़रूर! मैं निश्चित रूप से इस संबंध में आपकी मदद करूंगा, क्या मैं आपका पूरा नाम जान सकता हूं?",3,0
Okay, ठीक,2,2
ok, ठीक है,2,0
UI3859, यूआई3859,0,0
"Will Patrick,BOOK: UY7J90"," विल पैट्रिक, पुस्तक: UY7J90",2,0
ok, ठीक है,2,0
Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking., बहुत बढ़िया! क्या आप कृपया अपने ईमेल पते के साथ मेरी मदद कर सकते हैं जिस पर पुष्टिकरण लिंक भेजा जाएगा जिसके माध्यम से आप बुकिंग की पुष्टि कर सकते हैं।,3,2
Sure! We are here to assist you in the best possible way! Could you help me with your last name and the booking confirmation number please?, ज़रूर! हम यहां आपकी सर्वोत्तम संभव तरीके से सहायता करने के लिए हैं! क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
That's all for the day Taylor.. Thanks for your valuable assistance..Have a great day ahead..Bye.., टेलर के दिन के लिए बस इतना ही.. आपकी बहुमूल्य सहायता के लिए धन्यवाद..आगे का दिन शुभ हो..अलविदा..,3,2
"Ok, I wait for your information. "," ठीक है, मैं आपकी जानकारी की प्रतीक्षा कर रहा हूँ।",2,0
yes confirm my tickets, हाँ मेरे टिकट की पुष्टि करें,2,0
ABDUL RAHEEM, अब्दुल रहीम,0,0
Alright Lillie! Could you help me with the booking confirmation number please?, ठीक है लिली! क्या आप कृपया बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
